feature_extractor,model,target,auroc_diff
vit,Transformer,TP53,-0.013020813
vit,Transformer,TP53,0.04115677
vit,Transformer,TP53,-0.01944989
vit,Transformer,TP53,0.044899046
vit,Transformer,TP53,-0.014182448
vit,Transformer,TP53,0.07575756
vit,Transformer,TP53,0.025948703
vit,Transformer,TP53,0.0047699213
vit,Transformer,TP53,0.019640803
vit,Transformer,TP53,0.012513936
vit,Transformer,TP53,0.022277951
vit,Transformer,TP53,0.06293517
vit,Transformer,TP53,0.03054297
vit,Transformer,TP53,0.028994203
vit,Transformer,TP53,-0.0067873
vit,Transformer,TP53,0.015569925
vit,Transformer,TP53,0.016592681
vit,Transformer,TP53,0.047791123
vit,Transformer,TP53,0.028896928
vit,Transformer,TP53,0.052083313
vit,Transformer,TP53,0.03555554
vit,Transformer,TP53,-0.001116097
vit,Transformer,TP53,0.006611109
vit,Transformer,TP53,-0.010025144
vit,Transformer,TP53,0.04167819
vit,Transformer,TP53,-0.021412015
vit,Transformer,TP53,-0.025027812
vit,Transformer,TP53,0.0011114478
vit,Transformer,TP53,0.038647354
vit,Transformer,TP53,0.038097918
vit,Transformer,TP53,0.03787875
vit,Transformer,TP53,-0.01981026
vit,Transformer,TP53,-0.01795733
vit,Transformer,TP53,-0.005331099
vit,Transformer,TP53,-0.012513936
vit,Transformer,TP53,0.0016708374
vit,Transformer,TP53,0.0005569458
vit,Transformer,TP53,0.029694557
vit,Transformer,TP53,-0.0069466233
vit,Transformer,TP53,-0.0065045357
vit,Transformer,TP53,-0.025558174
vit,Transformer,TP53,0.009185195
vit,Transformer,TP53,0.0055570602
vit,Transformer,TP53,0.014170647
vit,Transformer,TP53,0.010416627
vit,Transformer,TP53,-0.042074084
vit,Transformer,TP53,-0.0027900934
vit,Transformer,TP53,0.031330884
vit,Transformer,TP53,0.0008354783
vit,Transformer,TP53,0.12755245
vit,Transformer,TP53,0.0017361641
vit,Transformer,TP53,0.015850842
vit,Transformer,TP53,-0.006112814
vit,Transformer,TP53,0.06905371
vit,Transformer,TP53,0.06006676
vit,Transformer,TP53,0.07856339
vit,Transformer,TP53,0.00809145
vit,Transformer,TP53,0.026374876
vit,Transformer,TP53,0.039562225
vit,Transformer,TP53,-0.009176791
vit,Transformer,TP53,0.039821744
vit,Transformer,TP53,0.022556484
vit,Transformer,TP53,0.0155543685
vit,Transformer,TP53,0.003020227
vit,Transformer,TP53,0.007918596
vit,Transformer,TP53,0.042303205
vit,Transformer,TP53,0.064296365
vit,Transformer,TP53,0.034453988
vit,Transformer,TP53,0.010558486
vit,Transformer,TP53,0.015914321
vit,Transformer,TP53,0.029629588
vit,Transformer,TP53,-0.01618296
vit,Transformer,TP53,0.03506756
vit,Transformer,TP53,0.06154263
vit,Transformer,TP53,0.0386014
vit,Transformer,TP53,0.049189866
vit,Transformer,TP53,-0.017241418
vit,Transformer,TP53,0.027507603
vit,Transformer,TP53,0.02898556
vit,Transformer,TP53,0.05088991
vit,Transformer,TP53,0.0774411
vit,Transformer,TP53,0.04296887
vit,Transformer,TP53,0.010942817
vit,Transformer,TP53,0.03282827
vit,Transformer,TP53,0.0208565
vit,Transformer,TP53,0.03369534
vit,Transformer,TP53,0.020885587
vit,Transformer,TP53,0.019796371
vit,Transformer,TP53,0.06282091
vit,Transformer,TP53,0.034219503
vit,Transformer,TP53,0.02908343
vit,Transformer,TP53,0.056888938
vit,Transformer,TP53,0.025284827
vit,Transformer,TP53,-0.012503505
vit,Transformer,TP53,0.03501165
vit,Transformer,TP53,0.040296316
vit,Transformer,TP53,0.012276769
vit,Transformer,PIK3CA,0.035558224
vit,Transformer,PIK3CA,0.21369714
vit,Transformer,PIK3CA,0.09370053
vit,Transformer,PIK3CA,0.06812298
vit,Transformer,PIK3CA,0.028563082
vit,Transformer,PIK3CA,-0.037306845
vit,Transformer,PIK3CA,0.023569047
vit,Transformer,PIK3CA,0.123303175
vit,Transformer,PIK3CA,0.10257146
vit,Transformer,PIK3CA,0.015142918
vit,Transformer,PIK3CA,-0.020839095
vit,Transformer,PIK3CA,0.12637359
vit,Transformer,PIK3CA,0.019431174
vit,Transformer,PIK3CA,0.06903705
vit,Transformer,PIK3CA,0.15423036
vit,Transformer,PIK3CA,-0.032592535
vit,Transformer,PIK3CA,-0.0005683899
vit,Transformer,PIK3CA,0.13308418
vit,Transformer,PIK3CA,0.047008514
vit,Transformer,PIK3CA,0.20264441
vit,Transformer,PIK3CA,-0.047427416
vit,Transformer,PIK3CA,-0.030020416
vit,Transformer,PIK3CA,0.05202645
vit,Transformer,PIK3CA,0.063696146
vit,Transformer,PIK3CA,0.09571713
vit,Transformer,PIK3CA,0.00029152632
vit,Transformer,PIK3CA,0.053140044
vit,Transformer,PIK3CA,0.018360257
vit,Transformer,PIK3CA,0.10721469
vit,Transformer,PIK3CA,0.011949778
vit,Transformer,PIK3CA,-0.013115764
vit,Transformer,PIK3CA,0.030303001
vit,Transformer,PIK3CA,0.06702489
vit,Transformer,PIK3CA,0.07800007
vit,Transformer,PIK3CA,0.05057144
vit,Transformer,PIK3CA,0.018616319
vit,Transformer,PIK3CA,0.059829056
vit,Transformer,PIK3CA,0.056322098
vit,Transformer,PIK3CA,0.035851836
vit,Transformer,PIK3CA,0.029377222
vit,Transformer,PIK3CA,0.0355556
vit,Transformer,PIK3CA,0.020176172
vit,Transformer,PIK3CA,0.0028743744
vit,Transformer,PIK3CA,0.056471348
vit,Transformer,PIK3CA,0.033055425
vit,Transformer,PIK3CA,0.04857713
vit,Transformer,PIK3CA,-0.02069363
vit,Transformer,PIK3CA,0.0034492612
vit,Transformer,PIK3CA,0.023325324
vit,Transformer,PIK3CA,0.04282844
vit,Transformer,PIK3CA,-0.008160949
vit,Transformer,PIK3CA,-0.009377658
vit,Transformer,PIK3CA,-0.06172836
vit,Transformer,PIK3CA,0.09456742
vit,Transformer,PIK3CA,0.041678786
vit,Transformer,PIK3CA,0.09443307
vit,Transformer,PIK3CA,0.010100961
vit,Transformer,PIK3CA,0.024886906
vit,Transformer,PIK3CA,-0.002285719
vit,Transformer,PIK3CA,0.057714224
vit,Transformer,PIK3CA,0.057238102
vit,Transformer,PIK3CA,-0.009157479
vit,Transformer,PIK3CA,0.0022529364
vit,Transformer,PIK3CA,0.017185152
vit,Transformer,PIK3CA,0.0058754086
vit,Transformer,PIK3CA,0.08622223
vit,Transformer,PIK3CA,0.014208615
vit,Transformer,PIK3CA,0.024144888
vit,Transformer,PIK3CA,0.056166053
vit,Transformer,PIK3CA,0.021557868
vit,Transformer,PIK3CA,-0.010347843
vit,Transformer,PIK3CA,0.041678846
vit,Transformer,PIK3CA,0.040816247
vit,Transformer,PIK3CA,0.029306173
vit,Transformer,PIK3CA,0.112676024
vit,Transformer,PIK3CA,0.15010196
vit,Transformer,PIK3CA,0.044330776
vit,Transformer,PIK3CA,0.037037015
vit,Transformer,PIK3CA,0.09974122
vit,Transformer,PIK3CA,0.13844362
vit,Transformer,PIK3CA,0.08831251
vit,Transformer,PIK3CA,0.044893384
vit,Transformer,PIK3CA,0.009049833
vit,Transformer,PIK3CA,-0.037142932
vit,Transformer,PIK3CA,0.056571424
vit,Transformer,PIK3CA,0.05084741
vit,Transformer,PIK3CA,0.07081807
vit,Transformer,PIK3CA,0.10391432
vit,Transformer,PIK3CA,0.13540739
vit,Transformer,PIK3CA,0.011457026
vit,Transformer,PIK3CA,0.054814816
vit,Transformer,PIK3CA,0.12787724
vit,Transformer,PIK3CA,0.04685253
vit,Transformer,PIK3CA,0.12606835
vit,Transformer,PIK3CA,0.0342052
vit,Transformer,PIK3CA,0.12791032
vit,Transformer,PIK3CA,0.045467764
vit,Transformer,PIK3CA,0.10002875
vit,Transformer,PIK3CA,0.04724884
vit,Transformer,PIK3CA,0.10002875
vit,Transformer,PIK3CA,0.1783737
vit,Transformer,PIK3CA,0.0986076
vit,Transformer,PIK3CA,0.07439071
vit,Transformer,PIK3CA,0.1968956
vit,Transformer,PIK3CA,0.19411254
vit,Transformer,PIK3CA,0.1299913
vit,Transformer,PIK3CA,0.075477004
vit,Transformer,PIK3CA,0.09502268
vit,Transformer,PIK3CA,0.07857144
vit,Transformer,PIK3CA,0.1745714
vit,Transformer,PIK3CA,0.14559603
vit,Transformer,PIK3CA,0.13186812
vit,Transformer,PIK3CA,0.14024216
vit,Transformer,PIK3CA,0.15437037
vit,Transformer,PIK3CA,0.14482957
vit,Transformer,PIK3CA,-0.028444469
vit,Transformer,PIK3CA,0.13668662
vit,Transformer,PIK3CA,0.042253494
vit,Transformer,PIK3CA,0.14346766
vit,Transformer,PIK3CA,0.051739097
vit,Transformer,PIK3CA,0.22650182
vit,Transformer,PIK3CA,0.14077532
vit,Transformer,PIK3CA,0.096004605
vit,Transformer,PIK3CA,0.012260735
vit,Transformer,PIK3CA,0.027881563
vit,Transformer,subtype,-0.06029588
vit,Transformer,subtype,-0.14636326
vit,Transformer,subtype,-0.08672595
vit,Transformer,subtype,-0.15849781
vit,Transformer,subtype,-0.11979085
vit,Transformer,subtype,-0.1621663
vit,Transformer,subtype,-0.11363596
vit,Transformer,subtype,-0.122716546
vit,Transformer,subtype,-0.1614061
vit,Transformer,subtype,-0.075977325
vit,Transformer,subtype,-0.102054894
vit,Transformer,subtype,-0.18329173
vit,Transformer,subtype,-0.107646406
vit,Transformer,subtype,-0.05276966
vit,Transformer,subtype,-0.08964878
vit,Transformer,subtype,-0.10548544
vit,Transformer,subtype,-0.091252685
vit,Transformer,subtype,-0.15002757
vit,Transformer,subtype,-0.1826632
vit,Transformer,subtype,-0.088064015
vit,Transformer,subtype,-0.07634622
vit,Transformer,subtype,-0.11405659
vit,Transformer,subtype,-0.10579836
vit,Transformer,subtype,-0.12316775
vit,Transformer,subtype,-0.06419426
vit,Transformer,subtype,-0.09714049
vit,Transformer,subtype,-0.04395181
vit,Transformer,subtype,-0.022387266
vit,Transformer,subtype,-0.058404148
vit,Transformer,subtype,-0.016341805
vit,Transformer,subtype,-0.04018587
vit,Transformer,subtype,-0.011312962
vit,Transformer,subtype,-0.0627889
vit,Transformer,subtype,-0.058365524
vit,Transformer,subtype,0.036524594
vit,Transformer,subtype,-0.056533754
vit,Transformer,subtype,-0.027106762
vit,Transformer,subtype,-0.063304126
vit,Transformer,subtype,-0.024587452
vit,Transformer,subtype,-0.0827415
vit,Transformer,subtype,-0.011464894
vit,Transformer,subtype,-0.037316084
vit,Transformer,subtype,-0.01678896
vit,Transformer,subtype,-0.06663561
vit,Transformer,subtype,-0.04666096
vit,Transformer,subtype,0.009633362
vit,Transformer,subtype,-0.09519148
vit,Transformer,subtype,-0.029302776
vit,Transformer,subtype,-0.048028708
vit,Transformer,subtype,-0.03607154
vit,Transformer,subtype,0.07185668
vit,Transformer,subtype,0.034645677
vit,Transformer,subtype,0.07403058
vit,Transformer,subtype,0.0133605
vit,Transformer,subtype,0.059398353
vit,Transformer,subtype,-0.011605501
vit,Transformer,subtype,0.0151568055
vit,Transformer,subtype,0.04267794
vit,Transformer,subtype,0.15965176
vit,Transformer,subtype,0.06449324
vit,Transformer,subtype,0.028090775
vit,Transformer,subtype,0.0638898
vit,Transformer,subtype,0.0687626
vit,Transformer,subtype,0.07779193
vit,Transformer,subtype,0.08333361
vit,Transformer,subtype,0.071190655
vit,Transformer,subtype,-0.016521156
vit,Transformer,subtype,0.059978306
vit,Transformer,subtype,0.06261814
vit,Transformer,subtype,0.070406675
vit,Transformer,subtype,0.023668349
vit,Transformer,subtype,0.027326763
vit,Transformer,subtype,0.076235056
vit,Transformer,subtype,0.043260098
vit,Transformer,subtype,0.06632763
vit,Transformer,subtype,-0.02495563
vit,Transformer,subtype,-0.10063261
vit,Transformer,subtype,-0.126742
vit,Transformer,subtype,-0.13645631
vit,Transformer,subtype,-0.104361
vit,Transformer,subtype,-0.107824326
vit,Transformer,subtype,-0.10036445
vit,Transformer,subtype,-0.108242214
vit,Transformer,subtype,-0.06233573
vit,Transformer,subtype,-0.021876097
vit,Transformer,subtype,-0.061412454
vit,Transformer,subtype,-0.13208258
vit,Transformer,subtype,-0.03999406
vit,Transformer,subtype,-0.030880451
vit,Transformer,subtype,-0.106487215
vit,Transformer,subtype,-0.025936246
vit,Transformer,subtype,-0.08032334
vit,Transformer,subtype,-0.056964636
vit,Transformer,subtype,-0.07550329
vit,Transformer,subtype,-0.04622507
vit,Transformer,subtype,-0.044702113
vit,Transformer,subtype,-0.044671834
vit,Transformer,subtype,-0.08107948
vit,Transformer,subtype,-0.04872471
vit,Transformer,subtype,-0.021582544
vit,Transformer,subtype,-0.09281659
vit,Transformer,subtype,-0.028173685
vit,Transformer,subtype,-0.120084226
vit,Transformer,subtype,-0.10869342
vit,Transformer,subtype,-0.06471199
vit,Transformer,subtype,-0.17196202
vit,Transformer,subtype,-0.101891935
vit,Transformer,subtype,-0.07728535
vit,Transformer,subtype,0.0097334385
vit,Transformer,subtype,-0.09260601
vit,Transformer,subtype,-0.13787204
vit,Transformer,subtype,-0.05958581
vit,Transformer,subtype,-0.1193617
vit,Transformer,subtype,-0.099714816
vit,Transformer,subtype,-0.08649957
vit,Transformer,subtype,-0.025189042
vit,Transformer,subtype,-0.14206946
vit,Transformer,subtype,-0.03606081
vit,Transformer,subtype,-0.10452849
vit,Transformer,subtype,-0.13045424
vit,Transformer,subtype,-0.054603398
vit,Transformer,subtype,-0.059592485
vit,Transformer,subtype,-0.08393735
vit,Transformer,subtype,-0.10061169
vit,Transformer,subtype,-0.06829399
vit,Transformer,BRAF,-0.115942
vit,Transformer,BRAF,-0.103260845
vit,Transformer,BRAF,-0.13
vit,Transformer,BRAF,-0.15519324
vit,Transformer,BRAF,-0.11662078
vit,Transformer,BRAF,-0.110372365
vit,Transformer,BRAF,-0.24744898
vit,Transformer,BRAF,-0.24982458
vit,Transformer,BRAF,-0.14499992
vit,Transformer,BRAF,-0.20142734
vit,Transformer,BRAF,-0.13988096
vit,Transformer,BRAF,-0.07337129
vit,Transformer,BRAF,-0.20545214
vit,Transformer,BRAF,-0.14166665
vit,Transformer,BRAF,-0.258
vit,Transformer,BRAF,-0.12632978
vit,Transformer,BRAF,-0.19388887
vit,Transformer,BRAF,-0.14827126
vit,Transformer,BRAF,-0.0059523582
vit,Transformer,BRAF,-0.11473429
vit,Transformer,BRAF,-0.09182733
vit,Transformer,BRAF,-0.052434444
vit,Transformer,BRAF,-0.2729591
vit,Transformer,BRAF,-0.13314834
vit,Transformer,BRAF,-0.06072879
vit,Transformer,BRAF,0.21618354
vit,Transformer,BRAF,0.18900979
vit,Transformer,BRAF,0.1583333
vit,Transformer,BRAF,-0.051932335
vit,Transformer,BRAF,0.17722678
vit,Transformer,BRAF,-0.049867034
vit,Transformer,BRAF,0.004251659
vit,Transformer,BRAF,0.11929822
vit,Transformer,BRAF,0.027999997
vit,Transformer,BRAF,-0.07692307
vit,Transformer,BRAF,0.06845236
vit,Transformer,BRAF,0.2542695
vit,Transformer,BRAF,0.16555858
vit,Transformer,BRAF,0.245
vit,Transformer,BRAF,-0.034999996
vit,Transformer,BRAF,-0.10372341
vit,Transformer,BRAF,0.061666608
vit,Transformer,BRAF,0.21276593
vit,Transformer,BRAF,0.44302723
vit,Transformer,BRAF,0.06884062
vit,Transformer,BRAF,-0.011937529
vit,Transformer,BRAF,0.29962552
vit,Transformer,BRAF,0.24829936
vit,Transformer,BRAF,0.41470176
vit,Transformer,BRAF,-0.005783677
vit,Transformer,BRAF,-0.045289874
vit,Transformer,BRAF,0.08031398
vit,Transformer,BRAF,0.112222254
vit,Transformer,BRAF,-0.02234292
vit,Transformer,BRAF,-0.023875117
vit,Transformer,BRAF,0.03590417
vit,Transformer,BRAF,0.15561229
vit,Transformer,BRAF,0.10105264
vit,Transformer,BRAF,-0.143
vit,Transformer,BRAF,-0.06344175
vit,Transformer,BRAF,0.093006015
vit,Transformer,BRAF,-0.08855152
vit,Transformer,BRAF,0.015957475
vit,Transformer,BRAF,0.12944442
vit,Transformer,BRAF,-0.14099997
vit,Transformer,BRAF,0.21609044
vit,Transformer,BRAF,-0.06277782
vit,Transformer,BRAF,0.13630325
vit,Transformer,BRAF,-0.32653064
vit,Transformer,BRAF,-0.09963763
vit,Transformer,BRAF,0.1652892
vit,Transformer,BRAF,-0.07116103
vit,Transformer,BRAF,0.077380985
vit,Transformer,BRAF,0.22052705
vit,Transformer,BRAF,0.031810343
vit,Transformer,BRAF,-0.02234298
vit,Transformer,BRAF,-0.11171499
vit,Transformer,BRAF,-0.061111122
vit,Transformer,BRAF,-0.0012077391
vit,Transformer,BRAF,-0.0018365383
vit,Transformer,BRAF,-0.025930822
vit,Transformer,BRAF,-0.06887758
vit,Transformer,BRAF,-0.025964946
vit,Transformer,BRAF,0.065999985
vit,Transformer,BRAF,-0.030134797
vit,Transformer,BRAF,-0.10639879
vit,Transformer,BRAF,-0.060088545
vit,Transformer,BRAF,-0.16555855
vit,Transformer,BRAF,-0.095
vit,Transformer,BRAF,-0.08500001
vit,Transformer,BRAF,0.049202085
vit,Transformer,BRAF,0.016111135
vit,Transformer,BRAF,-0.1456117
vit,Transformer,BRAF,-0.1377551
vit,Transformer,BRAF,-0.0024154782
vit,Transformer,BRAF,-0.03305781
vit,Transformer,BRAF,-0.20064205
vit,Transformer,BRAF,-0.167517
vit,Transformer,BRAF,-0.098474324
vit,Transformer,BRAF,0.06304222
vit,Transformer,BRAF,-0.20108694
vit,Transformer,BRAF,0.022946894
vit,Transformer,BRAF,-0.00666669
vit,Transformer,BRAF,-0.11473429
vit,Transformer,BRAF,-0.26446277
vit,Transformer,BRAF,-0.06515956
vit,Transformer,BRAF,-0.15136063
vit,Transformer,BRAF,-0.11789471
vit,Transformer,BRAF,-0.13300002
vit,Transformer,BRAF,-0.06502777
vit,Transformer,BRAF,-0.18377978
vit,Transformer,BRAF,-0.21315628
vit,Transformer,BRAF,-0.03590423
vit,Transformer,BRAF,-0.06333336
vit,Transformer,BRAF,-0.26000002
vit,Transformer,BRAF,-0.03656915
vit,Transformer,BRAF,-0.19611114
vit,Transformer,BRAF,-0.1023936
vit,Transformer,BRAF,-0.28061223
vit,Transformer,BRAF,-0.12379229
vit,Transformer,BRAF,0.04132235
vit,Transformer,BRAF,-0.13697162
vit,Transformer,BRAF,-0.0340136
vit,Transformer,BRAF,-0.067961216
vit,Transformer,BRAF,-0.08270681
vit,Transformer,lymph,0.055704117
vit,Transformer,lymph,0.030303061
vit,Transformer,lymph,0.043516517
vit,Transformer,lymph,-0.005274713
vit,Transformer,lymph,-0.018062472
vit,Transformer,lymph,0.0086250305
vit,Transformer,lymph,-0.016742826
vit,Transformer,lymph,-0.06487143
vit,Transformer,lymph,0.050091863
vit,Transformer,lymph,-0.028101087
vit,Transformer,lymph,0.038624704
vit,Transformer,lymph,0.088692665
vit,Transformer,lymph,-0.052087605
vit,Transformer,lymph,-0.014583349
vit,Transformer,lymph,-0.00929296
vit,Transformer,lymph,-0.017083406
vit,Transformer,lymph,-0.021139681
vit,Transformer,lymph,0.05952394
vit,Transformer,lymph,0.0128676295
vit,Transformer,lymph,-0.06283426
vit,Transformer,lymph,-0.05422449
vit,Transformer,lymph,0.042083383
vit,Transformer,lymph,0.0012401938
vit,Transformer,lymph,0.11124802
vit,Transformer,lymph,-0.076043904
vit,Transformer,lymph,-0.07244319
vit,Transformer,lymph,-0.09073365
vit,Transformer,lymph,-0.033203125
vit,Transformer,lymph,-0.099717855
vit,Transformer,lymph,0.0067567825
vit,Transformer,lymph,0.08208954
vit,Transformer,lymph,-0.04555601
vit,Transformer,lymph,0.060729206
vit,Transformer,lymph,0.062841535
vit,Transformer,lymph,-0.16686794
vit,Transformer,lymph,-0.007648945
vit,Transformer,lymph,0.020132184
vit,Transformer,lymph,-0.048502564
vit,Transformer,lymph,-0.14367819
vit,Transformer,lymph,-0.04696971
vit,Transformer,lymph,-0.058493555
vit,Transformer,lymph,-0.027029872
vit,Transformer,lymph,0.15046018
vit,Transformer,lymph,-0.15701973
vit,Transformer,lymph,0.027742743
vit,Transformer,lymph,-0.069155455
vit,Transformer,lymph,-0.0034893155
vit,Transformer,lymph,0.022008777
vit,Transformer,lymph,-0.014711857
vit,Transformer,lymph,-0.09108293
vit,Transformer,lymph,-0.07394725
vit,Transformer,lymph,0.08574325
vit,Transformer,lymph,-0.08586669
vit,Transformer,lymph,-0.06400001
vit,Transformer,lymph,-0.063893914
vit,Transformer,lymph,-0.1435163
vit,Transformer,lymph,-0.051715255
vit,Transformer,lymph,-0.09329522
vit,Transformer,lymph,0.018648028
vit,Transformer,lymph,0.04234895
vit,Transformer,lymph,-0.06938666
vit,Transformer,lymph,-0.0024767518
vit,Transformer,lymph,-0.04200548
vit,Transformer,lymph,-0.033417404
vit,Transformer,lymph,-0.015899122
vit,Transformer,lymph,-0.12270218
vit,Transformer,lymph,0.0222193
vit,Transformer,lymph,-0.0704
vit,Transformer,lymph,-0.13622665
vit,Transformer,lymph,0.029234529
vit,Transformer,lymph,-0.09466672
vit,Transformer,lymph,-0.009672642
vit,Transformer,lymph,0.02653861
vit,Transformer,lymph,-0.09498829
vit,Transformer,lymph,0.011239052
vit,Transformer,lymph,0.0962643
vit,Transformer,lymph,0.12879121
vit,Transformer,lymph,-0.03099531
vit,Transformer,lymph,0.12988114
vit,Transformer,lymph,-0.054804802
vit,Transformer,lymph,-0.013191819
vit,Transformer,lymph,0.09777105
vit,Transformer,lymph,0.04202038
vit,Transformer,lymph,0.104816794
vit,Transformer,lymph,0.06677079
vit,Transformer,lymph,0.052016377
vit,Transformer,lymph,0.09810591
vit,Transformer,lymph,0.04086232
vit,Transformer,lymph,0.00498724
vit,Transformer,lymph,-0.005054891
vit,Transformer,lymph,0.0710721
vit,Transformer,lymph,0.07613051
vit,Transformer,lymph,0.020229459
vit,Transformer,lymph,0.041613102
vit,Transformer,lymph,0.036378622
vit,Transformer,lymph,-0.040144563
vit,Transformer,lymph,0.01232326
vit,Transformer,lymph,0.07484847
vit,Transformer,lymph,0.0021701455
vit,Transformer,lymph,0.014242411
vit,Transformer,lymph,-0.04136026
vit,Transformer,lymph,0.031666636
vit,Transformer,lymph,-0.0012315512
vit,Transformer,lymph,0.0029139519
vit,Transformer,lymph,0.021818161
vit,Transformer,lymph,0.012083292
vit,Transformer,lymph,-0.009599984
vit,Transformer,lymph,0.05080211
vit,Transformer,lymph,-0.009441733
vit,Transformer,lymph,-0.059659123
vit,Transformer,lymph,0.055989563
vit,Transformer,lymph,0.016949177
vit,Transformer,lymph,0.0059742928
vit,Transformer,lymph,0.014084578
vit,Transformer,lymph,0.034166634
vit,Transformer,lymph,0.022417665
vit,Transformer,lymph,-0.035178006
vit,Transformer,lymph,0.00767684
vit,Transformer,lymph,0.025833309
vit,Transformer,lymph,0.055000007
vit,Transformer,lymph,-0.06606609
vit,Transformer,lymph,-0.0106732845
vit,Transformer,lymph,-0.01134932
vit,Transformer,lymph,-0.0065956116
vit,Transformer,lymph,0.08231574
vit,Transformer,MSI,-0.11099994
vit,Transformer,MSI,-0.021090508
vit,Transformer,MSI,-0.15880215
vit,Transformer,MSI,-0.11925936
vit,Transformer,MSI,-0.07713246
vit,Transformer,MSI,-0.19557828
vit,Transformer,MSI,-0.1262222
vit,Transformer,MSI,0.09618878
vit,Transformer,MSI,0.008567929
vit,Transformer,MSI,-0.049777746
vit,Transformer,MSI,-0.14554799
vit,Transformer,MSI,-0.15000004
vit,Transformer,MSI,0.04135734
vit,Transformer,MSI,-0.18619937
vit,Transformer,MSI,-0.130355
vit,Transformer,MSI,-0.17949909
vit,Transformer,MSI,-0.09829062
vit,Transformer,MSI,-0.17996287
vit,Transformer,MSI,-0.011831284
vit,Transformer,MSI,-0.060185194
vit,Transformer,MSI,-0.087114334
vit,Transformer,MSI,-0.13485873
vit,Transformer,MSI,-0.007647097
vit,Transformer,MSI,0.0
vit,Transformer,MSI,-0.06099999
vit,Transformer,MSI,-0.17299998
vit,Transformer,MSI,-0.1898148
vit,Transformer,MSI,-0.049909234
vit,Transformer,MSI,-0.015555561
vit,Transformer,MSI,-0.09618878
vit,Transformer,MSI,-0.0719955
vit,Transformer,MSI,-0.27955553
vit,Transformer,MSI,-0.029945612
vit,Transformer,MSI,-0.09914327
vit,Transformer,MSI,-0.1248889
vit,Transformer,MSI,-0.026541114
vit,Transformer,MSI,-0.07705879
vit,Transformer,MSI,-0.027571619
vit,Transformer,MSI,-0.02847755
vit,Transformer,MSI,-0.06548351
vit,Transformer,MSI,-0.057977736
vit,Transformer,MSI,-0.07787275
vit,Transformer,MSI,-0.058905482
vit,Transformer,MSI,-0.07150203
vit,Transformer,MSI,-0.070473254
vit,Transformer,MSI,-0.051270425
vit,Transformer,MSI,-0.105647564
vit,Transformer,MSI,-0.22647059
vit,Transformer,MSI,-0.023593485
vit,Transformer,MSI,-0.13950002
vit,Transformer,MSI,0.21150005
vit,Transformer,MSI,-0.014403343
vit,Transformer,MSI,0.18058074
vit,Transformer,MSI,0.1348148
vit,Transformer,MSI,0.068511724
vit,Transformer,MSI,0.14342403
vit,Transformer,MSI,-0.013333321
vit,Transformer,MSI,0.14428318
vit,Transformer,MSI,0.051407576
vit,Transformer,MSI,0.13466668
vit,Transformer,MSI,0.042808294
vit,Transformer,MSI,0.09117645
vit,Transformer,MSI,-0.0068929195
vit,Transformer,MSI,0.15826946
vit,Transformer,MSI,0.11260712
vit,Transformer,MSI,0.13914657
vit,Transformer,MSI,0.10683751
vit,Transformer,MSI,0.10389602
vit,Transformer,MSI,0.04115224
vit,Transformer,MSI,0.11265433
vit,Transformer,MSI,0.14428312
vit,Transformer,MSI,0.044303834
vit,Transformer,MSI,0.059411764
vit,Transformer,MSI,0.028584361
vit,Transformer,MSI,0.17500001
vit,Transformer,MSI,-0.13400006
vit,Transformer,MSI,-0.021604896
vit,Transformer,MSI,-0.29582578
vit,Transformer,MSI,-0.13407403
vit,Transformer,MSI,-0.11206895
vit,Transformer,MSI,-0.18424034
vit,Transformer,MSI,-0.045333385
vit,Transformer,MSI,-0.058076203
vit,Transformer,MSI,-0.097307205
vit,Transformer,MSI,-0.18755543
vit,Transformer,MSI,-0.066780806
vit,Transformer,MSI,-0.10411769
vit,Transformer,MSI,0.028631985
vit,Transformer,MSI,-0.32092005
vit,Transformer,MSI,-0.05446756
vit,Transformer,MSI,-0.23469388
vit,Transformer,MSI,-0.04273498
vit,Transformer,MSI,-0.28153992
vit,Transformer,MSI,-0.059670687
vit,Transformer,MSI,-0.12551445
vit,Transformer,MSI,-0.17014515
vit,Transformer,MSI,-0.09104186
vit,Transformer,MSI,-0.13470584
vit,Transformer,MSI,-0.12976408
vit,Transformer,MSI,-0.12899995
vit,Transformer,MSI,0.05250007
vit,Transformer,MSI,0.1851852
vit,Transformer,MSI,0.07622504
vit,Transformer,MSI,0.1288889
vit,Transformer,MSI,0.06533575
vit,Transformer,MSI,0.026643991
vit,Transformer,MSI,-0.03511119
vit,Transformer,MSI,0.22731388
vit,Transformer,MSI,0.19706249
vit,Transformer,MSI,0.11511117
vit,Transformer,MSI,0.120291054
vit,Transformer,MSI,0.024117589
vit,Transformer,MSI,0.16277838
vit,Transformer,MSI,0.1495071
vit,Transformer,MSI,0.0728274
vit,Transformer,MSI,0.041743994
vit,Transformer,MSI,0.11490965
vit,Transformer,MSI,0.09740257
vit,Transformer,MSI,0.116255105
vit,Transformer,MSI,0.12962961
vit,Transformer,MSI,0.12749553
vit,Transformer,MSI,0.25121713
vit,Transformer,MSI,-0.039411724
vit,Transformer,MSI,0.04764068
vit,Transformer,MSI,0.13499999
vit,Transformer,SMAD4,0.03590429
vit,Transformer,SMAD4,0.022204578
vit,Transformer,SMAD4,-0.0057836175
vit,Transformer,SMAD4,0.002379179
vit,Transformer,SMAD4,-0.10699999
