augmentations,feature_extractor,model,target,train_dataset,test_dataset,auroc_diff
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.015096575
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.12198067
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.056111127
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.009057969
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.03305787
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.06582445
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.25850338
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.02526316
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.09200001
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.022997618
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.055803567
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.11574954
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.011968046
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.18166667
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.303
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.15026599
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.17166662
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.052526623
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.06632656
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.09722218
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.12764001
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.01016587
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.1445578
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.37864077
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.16078663
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.24698067
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.31642514
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.16444448
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.24456519
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.1340679
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.18417555
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.21088433
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.20280707
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.29399994
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.3275178
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.18452376
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.096141696
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.09707445
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.12611112
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.05699998
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.32380316
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.07888895
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.24069148
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.29506806
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.19685993
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.37557387
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.058319926
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.25340134
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.004160881
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.39502603
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.051932395
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.18357486
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.092222184
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.09782612
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.07070708
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.06050527
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.16496599
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.06105265
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.042000026
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.14908803
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.022321403
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.00822264
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.11436167
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.0738889
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.13499999
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.19148934
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.039444417
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.111037195
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.051870704
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.12016904
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.2470156
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.058319986
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.040816307
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.2635228
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.20127246
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.045289874
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.18417877
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.07944444
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.009057969
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.035812676
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.012632996
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.10204083
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.042105317
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.11399999
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.08802539
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.039434522
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.01644528
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.052526593
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.04444444
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.17400002
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.15226066
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.050000012
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.0073138177
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.0068027377
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.100845456
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.17355374
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.08935258
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.03571427
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.11373094
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.15153268
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.06823668
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.2101449
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.041666657
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.0030192733
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.05142331
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.081781924
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.2142857
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.054736853
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.10699999
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.09833467
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.14360118
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.1657179
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.057180822
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.15388888
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.346
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.15824467
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.2327778
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.038563818
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.12159866
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.04710141
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.2020202
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.0716961
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.11734697
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.20804435
Macenko_patchwise,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.17698097
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.057367116
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.1219807
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.06888887
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.11352658
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.02020201
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.23736703
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.21853739
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.028771907
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.22299993
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.0951626
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.093005925
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.010120153
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.021276623
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.12055552
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.009000003
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.15093085
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.16000003
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.076462775
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.08758506
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.11231887
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.10560152
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.10700911
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.011904746
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.20249647
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.17177564
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.12560391
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.30495167
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.27999997
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.24698067
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.09366393
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.2081117
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.17772108
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.16561401
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.33000004
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.31958762
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.06547618
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.13978499
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.13630322
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.19666666
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.15600002
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.36236703
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.18277779
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.08843088
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.09013605
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.1781401
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.3636364
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.12038523
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.30952385
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.108183086
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.37131295
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.17934781
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.13949275
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.059444487
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.19263285
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.24334252
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.20545208
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.34268707
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.20771933
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.24900001
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.21649486
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.15476191
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.24604678
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.081117034
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.23166671
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.16
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.051861763
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.2616666
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.12034571
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.40306127
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.08514488
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.1698806
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.11931512
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.28826535
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.3370319
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.10757667
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.21557975
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.08031398
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.0211111
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.19142511
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.33608815
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.0957447
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.35204083
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.277193
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.13100004
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.21411577
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.27380955
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.27577487
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.30252668
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.27500004
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.48000002
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.03191486
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.375
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.33909577
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.375
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.20289856
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.21303946
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.09363294
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.28741497
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.26490983
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.03123191
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.049516916
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.025966227
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.0077777803
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.0024154484
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.11386597
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.11968085
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.20493203
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.0063157678
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.16899997
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.0856463
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.110119045
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.09803921
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.11369681
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.030000031
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.092999995
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.09308511
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.111111134
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.09375006
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.37414962
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.022946835
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.06703395
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.14660245
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.10289118
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.37586683
none,bt,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.085020185
Macenko_patchwise,ctranspath,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.04589379
Macenko_patchwise,ctranspath,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.111111104
Macenko_patchwise,ctranspath,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.0177778
Macenko_patchwise,ctranspath,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.06884056
Macenko_patchwise,ctranspath,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.037649155
Macenko_patchwise,ctranspath,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.03257978
Macenko_patchwise,ctranspath,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.017857134
Macenko_patchwise,ctranspath,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.10245609
Macenko_patchwise,ctranspath,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.029000044
Macenko_patchwise,ctranspath,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.08168119
Macenko_patchwise,ctranspath,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.037946463
Macenko_patchwise,ctranspath,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.13282728
Macenko_patchwise,ctranspath,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.025930882
Macenko_patchwise,ctranspath,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.0027778149
