magnification,feature_extractor,model,target,train_dataset,test_dataset,auroc_diff
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.10576928
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.09720588
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.15456843
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.089181304
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.104277074
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.04642868
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.060025573
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.17708337
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.0964247
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.084482074
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.14928573
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.023694932
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.10750008
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.054804802
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.20032048
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.1199556
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.017414868
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.08882129
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.05153513
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.076388955
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.07970381
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.16472256
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.014048517
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.018274903
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.12685716
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.00080132484
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.08618653
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.13326108
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.11988294
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.043831825
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.0560714
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.032779813
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.019230783
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.13651133
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.11346763
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.03607142
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.0037023425
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.05964279
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.14076579
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.2115385
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.10514623
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.017027915
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.06045246
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.00036549568
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.076388836
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.08885014
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.09402615
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.10131973
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.06250006
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.08342856
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.051282108
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.089334846
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.08631277
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.07748532
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.0869565
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.014285803
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.00085145235
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.09254807
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.026002109
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.072110295
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.1403572
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.061088443
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.008214235
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.056681633
low,owkin,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.077323675
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.07552761
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.15402484
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.09456259
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.07346493
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.12061405
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.06010452
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.06539416
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.11068547
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.0741958
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.075428545
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.044871807
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.019677341
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.107981265
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.13998544
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.0031813383
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.07571435
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.04214561
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.20753202
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.07728428
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.09897494
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.15785712
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.05738616
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.11142856
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.04654652
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.07331723
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.091817856
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.03676468
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.075650156
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.035087764
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.08735371
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.0
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.06327325
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.039165616
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.028874278
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.120381
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.0721153
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.018496633
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.11953771
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.09429824
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.043831706
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.032142878
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.065559804
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.23076922
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.041531265
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.0611524
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.09928572
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.032580495
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.08892852
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.04992497
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.03886211
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.07404661
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.049535573
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.09321171
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.0811404
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.009868383
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.08580142
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.047720075
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.06045127
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.044225097
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.029714227
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.045673072
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.034238458
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.006139457
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.024853826
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.12937438
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.05928576
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.1566624
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.045673072
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.08486825
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.12230474
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.08178568
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.097741544
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.057857156
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.020270228
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.029246807
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.08293229
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.12383896
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.03174603
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.033625722
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.042032123
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.025261283
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.089784384
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.026394188
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.010599375
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.09866679
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.03565705
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.048799694
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.12495482
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.004386008
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.070696354
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.021785736
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.036185622
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.010016024
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.111231506
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.04135734
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.0071429014
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.031840026
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.034999967
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.055930853
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.1322115
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.14179933
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.07739937
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.040189147
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.15716374
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.086622775
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.0034843087
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.09331924
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.10046834
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.042032123
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.11809522
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.1258013
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.057064176
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.07981211
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.04970759
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.07882643
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.09642857
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.16049388
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.12900645
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.066811085
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.025450706
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.02928567
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.0033320189
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.1396429
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.114114165
low,owkin_teacher,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.13942307
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.08441311
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.011222899
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.023978382
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.14875728
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.1388889
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.07796168
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.06892896
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.03661132
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.07785082
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.06780958
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.0076121986
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.049586773
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-5.9604645e-08
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.008041024
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.04878044
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.03607136
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.009365678
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.0020031333
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.009389579
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.0010604262
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.0017856956
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.11403185
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.027857184
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.044294298
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.1278044
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.15401709
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.03521666
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.06686932
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.09320176
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.13742685
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.016550481
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.072110295
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.0021285415
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.006213486
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.038857162
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.0028044581
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.10232189
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.06319964
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.02521938
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.059738338
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.012142837
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.07747978
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.026842952
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.059949487
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.002827853
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.028928578
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.0096260905
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.024999976
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.09421921
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.055689037
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.050722003
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.07159448
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.05707538
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.09100872
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.08808488
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.011324048
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.045245767
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.11153683
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.119517565
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.023618996
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.03725964
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.13459265
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.08450699
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.09100878
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.056557
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.08964288
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.0936569
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.08613783
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.0133622885
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.040296882
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.014999986
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.06701225
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,0.0039286017
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.085210204
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.020432651
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.02258426
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.06695047
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.06686932
low,resnet50,AttentionMIL,KRAS,tcga_crc_KRAS,cptac_crc_KRAS,-0.09904975
