magnification,feature_extractor,model,target,train_dataset,test_dataset,auroc_diff
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.012506485
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.017142892
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.064689994
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.0021567345
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.012564242
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.05515796
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.052999914
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.0019999743
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.021634579
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.0010422468
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.011000037
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.01954174
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.080446005
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.09708738
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.08649999
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.13177645
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.052727282
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.13040125
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.0040431023
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.0880667
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.0
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.043809533
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.07589662
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.06734002
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.10578215
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.05315268
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.07809526
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.03908354
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.049604595
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.013706386
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.011368394
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.010500073
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.059000015
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.13762021
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.036477447
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.006000042
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.008086324
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.048984528
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.08395207
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.08350003
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.10175145
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.061818182
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.09104943
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.033018887
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.08546126
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.066993475
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.017142892
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.0050041676
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.07696009
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.09188706
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.029181838
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.019047618
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.01954174
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.0028755665
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.044546008
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.029894829
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.006000042
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.07100004
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.061899006
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.025534093
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.0074999332
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.0020215511
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.034249365
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.08223879
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.073000014
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.047539532
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.029090881
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.11033946
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.01886797
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.04273063
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.090958655
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.0050793886
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.070058346
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.07311207
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.08964586
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.011985362
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.04507935
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.050539076
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.005032301
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.062250137
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.0075790286
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.03700006
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.037
low,owkin,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.07872599
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.118811965
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.0049999356
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.0390836
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.040222943
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.019417465
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.069000006
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.06005007
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.114545345
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.057098687
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.052560687
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.029702961
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.03594774
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.014603138
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.14428693
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.028860092
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.06947553
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.012506485
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.055873156
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.059973
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.062545
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.034266114
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.06989467
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.032999992
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.015500069
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.072716296
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.039082885
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.09000003
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.01954186
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.057347655
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.070816636
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.09249997
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.13594663
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.049090862
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.024691343
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.064689994
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.05315274
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.09803915
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.019682467
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.06755626
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.077922165
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.03944421
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.0651381
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.0050792694
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.07277632
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.03738308
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.005139947
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.021052599
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.003000021
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.052000046
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.024639428
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.028139591
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.022500038
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.048517525
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.026682615
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.0005711317
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.10549998
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.023352861
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.056363583
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.09490734
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.022237241
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.05471593
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.045207024
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.03174603
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.033361197
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.06685907
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.014343262
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.027097404
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.024761915
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.0128032565
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.013659358
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.014277577
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.005894661
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.01700002
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.035000026
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.03906244
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.034913957
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.116999984
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.05458212
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.05137384
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.070816636
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.21350002
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.0025021434
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.029090822
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.07484567
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.107142866
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.06044805
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.23366016
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.0457142
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.027522922
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.11880714
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.0959211
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.0062532425
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.0050793886
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.015498638
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.045291185
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.042832673
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.008420944
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.065999985
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.08699989
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.015024066
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.03387177
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.10549998
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.03638816
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.012345672
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.13592231
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.15450001
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.089241
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.0563637
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.06558651
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.043126762
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.03387183
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.13888884
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.043174624
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.07923269
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.12457907
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.069027364
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.051068306
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.003809452
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.05795145
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.03378868
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.01199317
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.014736831
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.029000044
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.07699996
low,owkin_teacher,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.064903796
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.03543508
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.13449997
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.12533695
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.0760653
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.05996573
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.241
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.05170977
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.097272635
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.12114197
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.1145553
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.011464357
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.13344222
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.16253972
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.049207687
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.08465612
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.0797849
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.14590931
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.08000004
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.088948846
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.017253757
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.042832613
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.19957894
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.176
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.15599996
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.009615421
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.057842612
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.022500038
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.0080862045
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.046595037
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.022272944
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.14050007
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.037531316
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.06636357
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.30632722
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.12668455
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.00885874
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.032679677
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.034920573
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.062552154
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.012506008
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.053339303
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.046378374
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.00888896
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.049865305
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.03810215
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.030268312
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.051368356
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.04850006
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.03549993
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.019230753
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.043251634
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.25050002
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.106468916
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.08721632
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.10793823
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.26450002
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.13844875
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.1400001
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.15200621
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.2264151
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.026055157
low,resnet50,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.24836588
