target,,,BRAF,BRAF,CDH1,CDH1,KRAS,KRAS,MSI,MSI,PIK3CA,PIK3CA,SMAD4,SMAD4,TP53,TP53,lymph,lymph,subtype,subtype
stats,,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
augmentations,model,feature_extractor,,,,,,,,,,,,,,,,,,
Macenko_patchwise,AttentionMIL,vit,0.12619048118209186,0.063988823141703,0.11530985519408832,0.03158239033756958,0.09113443877780136,0.03912074434731394,0.14271935071943967,0.03825782184997619,0.041604502361297035,0.04012580069301973,0.01763358776092498,0.0242474913118539,0.12218402544021514,0.01721813329223854,0.1595078198157919,0.11621791943377814,0.10532052278518855,0.03910335668772882
Macenko_patchwise,MeanAveragePooling,bt,0.18195476055144805,0.025563175678564653,0.021193340225218533,0.008256653599161336,0.019133353500823753,0.027381836633096002,0.10887736940383606,0.03783881663509035,0.05016539752197096,0.013825983048822446,0.004533647499084594,0.007525757847299691,0.03102597848129513,0.02721777638918994,0.17509845241898425,0.1160299534379691,0.056000196933745444,0.03460371835595345
Macenko_patchwise,MeanAveragePooling,ctranspath,0.07071806907653382,0.038852405355859966,0.005202498836517949,0.006430741210809138,0.08869043019340041,0.051139829337844896,0.028578993320465065,0.029545506040425017,0.005822569725036569,0.00811730466600186,0.04716489215850757,0.016054307909137696,0.018399712001800496,0.024851784359345253,0.17349133238190348,0.10455378126594189,0.0,0.0
Macenko_patchwise,MeanAveragePooling,dino_p16,0.0007712793350219732,0.0029114830576276868,0.016510310573578282,0.011785984372964605,0.0686078312687715,0.03559096864861587,0.04179918432235519,0.038490566972897995,0.034108275768281994,0.01801659415596745,0.03255387445449517,0.023661299984711715,0.04488680020523074,0.044281584781332914,0.10818102106445586,0.1169478242116031,0.0451134562492381,0.009027983753874567
Macenko_patchwise,MeanAveragePooling,owkin,0.08986702680587225,0.03343413237592168,0.009085979862212759,0.00921880416046414,0.0477369549565138,0.02832843076136184,0.016902050018311146,0.02583619071690978,0.07802257001114284,0.03697322744928246,0.06632996698379308,0.06180601677350806,0.11486440554809545,0.03165080257930777,0.15784358724945552,0.14546279939517323,0.1099293231964118,0.006369273555900445
Macenko_patchwise,MeanAveragePooling,resnet50,0.21293882846834195,0.04466340544991472,0.10971420089721713,0.044171680016862586,0.022324049740296198,0.024851772367322528,0.1473547186851589,0.04901626053600232,0.025822538730620945,0.012863595625154867,0.10788594981193587,0.09666504501263855,0.0747409190292376,0.025101053987076162,0.21586101993912366,0.10876971406096989,0.07547754049301154,0.0038950009888893125
Macenko_patchwise,MeanAveragePooling,retccl,0.13647605895996137,0.04872863487315736,0.016852977676391455,0.007492296315757197,0.047361600666505375,0.04559772609620249,0.04200495147705177,0.027873656122602314,0.026908273097991757,0.013156618930315776,0.03236409326553321,0.008457642387206863,0.04592498198700253,0.02910833327770292,0.13417910084121085,0.09854864394377101,0.012317001819610632,0.003627906125584339
Macenko_patchwise,MeanAveragePooling,swav,0.042859025001527364,0.03242771552111627,0.019251599712372815,0.011039192961038169,0.15201624658631527,0.016906828314018824,0.11813660526275785,0.03253892301760777,0.11370827614974716,0.011703864863335594,0.08638057609558236,0.0222032059007415,0.036048432743071485,0.0246492377934626,0.11623353704803428,0.11094371420444593,0.06172461509704459,0.0031197944242796574
Macenko_patchwise,MeanAveragePooling,swin,0.14678191661834308,0.03991031606833994,0.12410595695495934,0.02055547641478568,0.03880305316970788,0.03268785074652456,0.11278682613372766,0.034074783129147725,0.0089082545013423,0.008221190635888503,0.042104791603086875,0.010716124572932341,0.1130125249977097,0.03916393574052466,0.19343300804489238,0.1103320748317669,0.06469416618347254,0.008129511908197641
Macenko_patchwise,MeanAveragePooling,vit,0.1592153978347679,0.0560987877661855,0.08778387586593524,0.007742401172432079,0.09822498586700475,0.05492940791436649,0.17024566793441118,0.037622660978132175,0.028079707023619636,0.014526695539168178,0.023635446033477496,0.023536666106894585,0.06609896079253928,0.02828953058043601,0.1611457441746507,0.10356385975771146,0.029863333702086898,0.0036674107165719258
Macenko_patchwise,Transformer,bt,0.14851257171630045,0.037883183956972516,0.040734158397674976,0.026101723569393706,0.06631500421203818,0.049820888872222135,0.04838431364059589,0.02733033764586791,0.07406826407257197,0.04054876843223957,0.06421933543014333,0.05922706038869355,0.04595441244506638,0.03260228575502572,0.04838722839999363,0.05859353257652329,0.033717973667146295,0.02907697092418304
Macenko_patchwise,Transformer,ctranspath,0.0745099123954752,0.06696521357181864,0.05204198205566439,0.036445898852594305,0.05452823339141724,0.038153831495110306,0.03634727483749171,0.04035517019463295,0.05855397373977705,0.041355684507447366,0.07750206362533614,0.05536074820733123,0.01927092693710367,0.021109421288290832,0.0590999235217599,0.07078205224701159,0.010319443183898665,0.01566606635844071
Macenko_patchwise,Transformer,dino_p16,0.08853916492461783,0.0749852616822065,0.04844401919936991,0.03718337257094039,0.07434804139770294,0.033169137690615635,0.022509806213378534,0.0295812318820576,0.030639688079986717,0.033468896509435166,0.05802071463394344,0.05807965618214418,0.024602014049531083,0.01966054826555435,0.04091414108920044,0.04988989773857306,0.03522082133865406,0.027677283163997243
Macenko_patchwise,Transformer,owkin,0.080095010662083,0.04268504746058572,0.08516591632461123,0.03119985021330505,0.027989193779601917,0.04525422578227259,0.042725865898133396,0.020415166582893256,0.06923970372024328,0.035753031906377346,0.03290999304580922,0.03363360398822315,0.06980399511718974,0.03493229361792919,0.06943296089816377,0.0603790735783946,0.07631907029723788,0.02792677496754772
Macenko_patchwise,Transformer,resnet50,0.1597492989540254,0.052773041697246066,0.17717047774887107,0.09997217140660403,0.11098467407859124,0.04218371679266543,0.21186168676376413,0.05833725018319432,0.043496862953339994,0.05420024456072319,0.29527562033463095,0.10925688115413974,0.23091513536835453,0.040697269045464904,0.1372614850108584,0.08037249640852338,0.15817768140411909,0.05049972885253935
Macenko_patchwise,Transformer,retccl,0.14598596658706683,0.0765232094808542,0.05763878667449832,0.04159985354944453,0.07209578452743341,0.04724428705375753,0.07806538825989048,0.04453350758656012,0.06235397250000285,0.02576821844569068,0.06371333967971614,0.04429981489393379,0.04488821648025406,0.04002982859583854,0.08028395071672967,0.0628691804270778,0.05504165454483359,0.03152240638514413
Macenko_patchwise,Transformer,swav,0.07371202077865427,0.10421079010762638,0.01309281432724029,0.014526946167481493,0.1321558385912297,0.03965854500065387,0.0754419375038139,0.03967441194445083,0.08323967844787337,0.04506456431230612,0.11342866789627147,0.02379649313194184,0.03344036959076062,0.023074856441965608,0.06769074097323927,0.057932273280950394,0.06346765323257693,0.03268018978822338
Macenko_patchwise,Transformer,swin,0.2179274615287786,0.06970007013022357,0.1873932226905882,0.05092918433959403,0.12648768125213325,0.02899366688892553,0.18696456438064293,0.03961703351299115,0.08929683358016442,0.03769624418597459,0.08882400166320549,0.06192261916907489,0.20212723635101595,0.046505982976429334,0.18788828745532146,0.08386225361820764,0.10711559815978486,0.04198310382818116
Macenko_patchwise,Transformer,vit,0.21254181232452618,0.04360141572513737,0.12754170739746107,0.02678547509585833,0.1081693500105316,0.06308329336775009,0.2107814479446389,0.07119362307127303,0.08032542855087486,0.029666673029441044,0.08850771557617526,0.0373439551376414,0.17774454973601797,0.03093445657568021,0.15992851153063414,0.09510857113219377,0.1120317892608729,0.03436143938068178
Macenko_slidewise,AttentionMIL,bt,0.3418232020378052,0.07489940771001487,0.040691302783965294,0.030841373659592254,0.06303826189041162,0.06139191994163759,0.1668716002941046,0.15267988314548595,0.11875389034652731,0.025798792393507436,0.22738882831038573,0.06759297390343505,0.06472046726989822,0.08187686749617193,0.2672077013794636,0.16703370282242416,0.12758471965790186,0.056468638894041696
Macenko_slidewise,AttentionMIL,ctranspath,0.07360510196685577,0.0629033365927609,0.036522255905148814,0.0396448034530807,0.08441593265533599,0.039867583886015176,0.07932014360427807,0.02545697839976433,0.02932531053924511,0.020749248205716955,0.07950774959030275,0.03136337575569792,0.038149217308042854,0.029145971282007382,0.06376274364630033,0.08415402338492689,0.0015814900398254048,0.0028884183840561413
Macenko_slidewise,AttentionMIL,dino_p16,0.009908300304412707,0.019069524330627263,0.03395228243637248,0.02346692705186956,0.0512327513694743,0.042125904738889317,0.00473168983459466,0.011891274586899177,0.019496719192503682,0.019624968181480896,0.09177845052184797,0.06529392139210202,0.03831755274581666,0.029995396360219237,0.06186711328665028,0.0708475389238857,0.04138385057449317,0.03809422368745064
Macenko_slidewise,AttentionMIL,owkin,0.11675670709610238,0.047554212314698,0.08466615534591275,0.03856959180879012,0.1320135078430219,0.04329545446291666,0.06249915256500819,0.03373190309325905,0.09972533399963816,0.03481700748886745,0.06382147601547328,0.04634826086688234,0.08085403794098305,0.03567740694439775,0.08986970918813639,0.07503482184996861,0.08797689676284555,0.039069880722984965
Macenko_slidewise,AttentionMIL,resnet50,0.15046681728363984,0.04885248039136302,0.19614531851577588,0.04255468468238089,0.16973875379561829,0.04730580214449972,0.2226328958511413,0.039703867216338784,0.029296747993470273,0.024154647312711514,0.11031106046142726,0.06854147947546914,0.15605043524551568,0.03465217633099129,0.16325635450521084,0.07582363619120995,0.13488768339158144,0.04386337934794049
Macenko_slidewise,AttentionMIL,retccl,0.13371146287918467,0.05099923757022075,0.019903169639587343,0.022133799258518914,0.009828837871551978,0.01964390419908486,0.0637851704597463,0.03346982899248123,0.049725322078704684,0.02960532098826561,0.07754697135391478,0.024706866602153387,0.031050435245514464,0.02786178624383984,0.08790010946432525,0.06102335718155471,0.06635825634002789,0.04389622555332551
Macenko_slidewise,AttentionMIL,swav,0.05266095962524767,0.05134332090095873,0.019560514457704153,0.017070231276124455,0.12056456422805482,0.03683274802020501,0.12998886003493965,0.04426886986316045,0.051582471679687186,0.04109984396592453,0.13194293311538927,0.06500401133344495,0.023278251827239367,0.020010829614907553,0.07210369842687778,0.0574560128784539,0.06866527795791617,0.041712453866215554
Macenko_slidewise,AttentionMIL,swin,0.11083916988372891,0.06753298071518336,0.2253286228256213,0.02882607064929063,0.146765776634214,0.02278954272590671,0.19423782720565197,0.047328892034722625,0.07212534363174711,0.04831092033202674,0.16065891316834405,0.05323780002170383,0.26556220406340914,0.03296924537711063,0.1777885987107073,0.08312784115079233,0.0773662805557245,0.03673358618673759
Macenko_slidewise,AttentionMIL,vit,0.09548010196685466,0.05107750712852026,0.15645371533202343,0.02946704073590821,0.10051952219009325,0.03716717749963363,0.14742712869643745,0.0399332563229004,0.0344110410919206,0.027098981809686968,0.00948877862396255,0.02215597215077156,0.123951677024844,0.022222837571416115,0.15679472225347243,0.07500535400545662,0.08486163616180374,0.036766308004000464
Macenko_slidewise,MeanAveragePooling,bt,0.20118617057800736,0.07847859996834257,0.010814953346251674,0.004984326113601877,0.057110784067991575,0.04564679941572183,0.1567358257293737,0.04089804580564081,0.07339199113846052,0.012149299051776277,0.017720434188842442,0.014540267065094897,0.040299060668944515,0.02945090121749027,0.21450970236770117,0.10336825782016545,0.09337116479873968,0.02766885285018922
Macenko_slidewise,MeanAveragePooling,ctranspath,0.05570744514465242,0.033932618459914014,0.022465444107056847,0.005486120194738669,0.06750870706070353,0.0497575863863522,0.025048566055298684,0.015236596776730987,0.0009348564147949029,0.003258220778852649,0.08033904743194932,0.02032523545777007,0.03421038660049254,0.02843510656876382,0.14249274794570907,0.09762583958869686,0.0,0.0
Macenko_slidewise,MeanAveragePooling,dino_p16,0.028912236690521145,0.03796959295191963,0.018467712898254857,0.021033902303440412,0.04457326890456788,0.027509239007743453,0.02083045263290343,0.014873938809758647,0.045106249332429925,0.015473392644321324,0.05326755952834857,0.02295196852192774,0.04703305038452367,0.039749983062039196,0.06655930344574011,0.07794020897941303,0.06258087158203746,0.006929379537157407
Macenko_slidewise,MeanAveragePooling,owkin,0.10830053329467687,0.054752407771134104,0.02823356439590372,0.018958984545818867,0.0172834849499513,0.018360049721194135,0.006993007850646898,0.013913993938934941,0.06244913864135806,0.02346825815032588,0.07129413795471518,0.02714533368208189,0.10974350246430001,0.04031473364585085,0.1228842741679398,0.11264857590484939,0.12565597295760916,0.012046949469982577
Macenko_slidewise,MeanAveragePooling,resnet50,0.1458670282363821,0.02948882431549056,0.11452713062286816,0.043418639295475014,0.0653315282009837,0.03931150490757779,0.18266172428130245,0.03792259001221726,0.03104912567138518,0.014455592076290333,0.05687286567687912,0.0562505739974137,0.1465280202293346,0.03170188874751247,0.20474488799088622,0.10021343807576143,0.08393683433532372,0.005160271377119861
Macenko_slidewise,MeanAveragePooling,retccl,0.13070744514464858,0.03380583449137538,0.006703019638061529,0.007503108290974828,0.020399103178862794,0.019385671813902685,0.048351025772094755,0.01616011930156693,0.05162057209014968,0.01205920345916419,0.044412407398224496,0.009601892513924792,0.0680207279586801,0.03706044631895159,0.124189401311796,0.10200380227501811,0.02254097461700373,0.0030239406476765605
Macenko_slidewise,MeanAveragePooling,swav,0.012356379032135417,0.020415794520588414,0.012299824256896524,0.009718137361317616,0.16574443937766847,0.021381198299065783,0.15483254213333844,0.01494533776796666,0.14939199018478622,0.02054793192967433,0.12803040456770928,0.03525707816829804,0.024586382236480086,0.02835590556435927,0.12568328444473728,0.10597481702826207,0.08362467288970461,0.005083061984043635
Macenko_slidewise,MeanAveragePooling,swin,0.12678457736968202,0.06229050069122122,0.1425111179542602,0.022513000082487238,0.046863064780120305,0.04713962670587347,0.1826617242813012,0.028812378227899477,0.03044910955429049,0.014065682823944898,0.07629097414016801,0.025875730308496304,0.14983891519547068,0.04226283647639141,0.19544694487564168,0.09468172538453408,0.06985754966735697,0.005410208566584581
Macenko_slidewise,MeanAveragePooling,vit,0.12671807050705036,0.0690309137124652,0.08231693555831987,0.007965164688933787,0.07475346089828554,0.03455591726322511,0.1634230615615959,0.0211568140248377,0.04007771539688293,0.013343093305268179,0.0017811508178710576,0.00397156517302499,0.07988941940307821,0.0335551524286567,0.13893510167113507,0.10974568683194283,0.046121525764466195,0.005896965932095496
Macenko_slidewise,Transformer,bt,0.1470674524021259,0.07381608905697917,0.02925386566162113,0.02338630046765247,0.016048317405700802,0.022248015361960288,0.04068270740509002,0.025484411892500714,0.04845332854980236,0.017152594835569038,0.04806612085738948,0.027889053120048194,0.023817940196991714,0.02574576341708151,0.06139225522841801,0.057437128663527195,0.028338050174713865,0.023396946325050162
Macenko_slidewise,Transformer,ctranspath,0.03297169897079844,0.03105379247258722,0.014290989818572214,0.021809630230770517,0.05977956578445298,0.029458336111401917,0.02144403276443464,0.022866467090867027,0.08065334314101749,0.04349230974045512,0.1698877270165961,0.08736300856985196,0.04794814153671069,0.04516283107100566,0.04608478109207312,0.06568730927881969,0.03882909946441704,0.032694279411831666
Macenko_slidewise,Transformer,dino_p16,0.03902223798751575,0.0484097380287974,0.06489067214965645,0.03789683446852153,0.0987810425491355,0.05283570330091555,0.010230050659180402,0.01788446974411487,0.023053309857786357,0.024814566195309595,0.0689389522019949,0.06601305178736729,0.017897649250030994,0.02828446650437076,0.05664131204452713,0.04730806398983779,0.01975738935470758,0.025041328777170538
Macenko_slidewise,Transformer,owkin,0.09081744644164662,0.07986349664511094,0.08110996622085742,0.019759102921904612,0.05779008195114333,0.06086161978316121,0.04099137601852618,0.03201134128335261,0.03399619811767776,0.016803859145743907,0.02131089519897405,0.025068103833816222,0.09034431739807013,0.03661947682951098,0.08826731006469143,0.08012043141698777,0.10691454343795737,0.024234519142638737
Macenko_slidewise,Transformer,resnet50,0.12658872100830842,0.06500605241311117,0.19938522714614204,0.06681759727489009,0.125432711097717,0.030044651698531745,0.21218478498458423,0.03942169209602329,0.03079619163268985,0.01894296542246364,0.19392314505020194,0.12599780317025605,0.16242625280380676,0.03628872621866006,0.21651376048888435,0.07033015418939081,0.14891139202118514,0.032291996507480616
Macenko_slidewise,Transformer,retccl,0.20797169301032653,0.08706632814480432,0.06003627914428815,0.03432961162200541,0.1117315106124835,0.037864062599042486,0.09047696409225303,0.027062517906738314,0.059053347051087494,0.0421136657271734,0.07134252142349194,0.03893829208562207,0.02651153369903615,0.018967920095799264,0.10248996774521117,0.040794307898968894,0.0683149569511404,0.0477749785411217
Macenko_slidewise,Transformer,swav,0.15185465309143897,0.099796920399225,0.02108712333679142,0.01809004486977104,0.1364687614173849,0.04530258247453039,0.1258679133415182,0.056136099366878085,0.06062475794548111,0.049558191751399354,0.1715322787705993,0.08572404598240328,0.04199976488113707,0.03678078764782586,0.07924854318466502,0.08804163829066342,0.06896787815093858,0.032450729829143564
Macenko_slidewise,Transformer,swin,0.2120940515708854,0.05177104731497,0.1467867149734526,0.03927687024524039,0.12475704476547636,0.05919480334818455,0.20786382970810519,0.08725528414434287,0.03836761468643097,0.028718318973412826,0.15350570630469976,0.08231544246298693,0.19632073207856085,0.029930872034825286,0.17411161224213176,0.08671528577056817,0.09469044141768704,0.03298637775664828
Macenko_slidewise,Transformer,vit,0.22572435233115268,0.10672888875365069,0.14147545236588413,0.033083115769612516,0.10568798110199175,0.04089078048430463,0.22113541183472024,0.06364097974652133,0.02356759065383884,0.020995509077578977,0.03313884090820416,0.03278182877241296,0.171545238933564,0.028488842283012954,0.20005164901579858,0.08382579445689348,0.1232803695678735,0.044704608623781346
all,AttentionMIL,bt,,,0.10932794044494998,0.06675656312691308,,,,,0.1697265213619247,0.03008443489216606,,,0.19899550518990908,0.19660902392053112,,,0.17051602363586407,0.04868071188522738
all,AttentionMIL,ctranspath,,,0.014981893997192915,0.016731030891583586,,,,,0.03675510941848746,0.031533203638733735,,,0.003625146961212349,0.007260418790487845,,,0.0011068916320800734,0.0037685413216768135
all,AttentionMIL,dino_p16,,,0.03154385517120418,0.02542555109572694,,,,,0.03649795113906907,0.03683888701908097,,,0.035555569744110165,0.02422741962750425,,,0.054212937355040625,0.03522537642811264
all,AttentionMIL,owkin,,,0.0901389045524617,0.026340613767262495,,,,,0.12064082681045288,0.04688280639285874,,,0.10331650218963685,0.05146019319746823,,,0.13243169546127131,0.05091273201165007
all,AttentionMIL,resnet50,,,0.06752328107833697,0.03141551889072633,,,,,0.0062408214698791795,0.012045091007784081,,,0.1360886617660525,0.025782972084501296,,,0.09408005237579331,0.025358632180900207
all,AttentionMIL,retccl,,,0.028973881702422304,0.03179359567162643,,,,,0.06952652989730475,0.03027100015353269,,,0.028961853599547557,0.024453425367695812,,,0.06013926029205351,0.03550866383913509
all,AttentionMIL,swav,,,0.032800237636564665,0.01727139822757418,,,,,0.09624079524383425,0.04258713594966437,,,0.06698090276718618,0.036915306782245895,,,0.06782701969147202,0.02717114518301595
all,AttentionMIL,swin,,,0.14108123014450477,0.024675854442445418,,,,,0.06826938449249416,0.03676841971133596,,,0.21378226718902507,0.022667778559241833,,,0.04404806852340551,0.026198981112948088
all,AttentionMIL,vit,,,0.10019034574508857,0.04340464582579345,,,,,0.08175510226593251,0.03672100715967879,,,0.11754206857681794,0.02631881410694981,,,0.04491832017898445,0.026431366574789433
all,MeanAveragePooling,bt,,,0.041247744655608744,0.007895635267471566,,,,,0.08781716346740676,0.020690733673754465,,,0.09761659917831227,0.05150568005825744,,,0.08238600492477463,0.03826804015837519
all,MeanAveragePooling,ctranspath,,,0.03279543647765962,0.016428407328345267,,,,,0.0005028557777405128,0.00205916644692315,,,0.0439970713615436,0.0201479785991705,,,0.0,0.0
all,MeanAveragePooling,dino_p16,,,0.02143053541183557,0.01867385643324703,,,,,0.043245739936826504,0.025613249803506478,,,0.0077176314353943854,0.01570366745242939,,,0.08523811101913448,0.013402286679092655
all,MeanAveragePooling,owkin,,,0.014862830734252664,0.023508247205780264,,,,,0.07236002206801866,0.03581442645433724,,,0.1292383891105673,0.029434199497305122,,,0.112491238117223,0.010653715202011874
all,MeanAveragePooling,resnet50,,,0.011093564128875962,0.011684961666691638,,,,,0.02193145275115911,0.013585153836232166,,,0.11153358039855812,0.02061550902800721,,,0.0778595209121683,0.008757980126307465
all,MeanAveragePooling,retccl,,,0.02628488073349062,0.009895856278495561,,,,,0.06284570217133109,0.013238616317372316,,,0.0689409476280137,0.01880430074953058,,,0.01016776561737052,0.005310716955044107
all,MeanAveragePooling,swav,,,0.02422889003753805,0.015020458404148288,,,,,0.0987885785102836,0.018278016311147654,,,0.028116069412232086,0.017491778128223053,,,0.07004979848861427,0.004761986285425188
all,MeanAveragePooling,swin,,,0.10241280326843145,0.03313385001341038,,,,,0.03793144941330056,0.014652837398003727,,,0.16330122766495164,0.030715091504979187,,,0.0592995047569275,0.007776427334769097
all,MeanAveragePooling,vit,,,0.07654186019897162,0.00913794602341633,,,,,0.07804573297499992,0.013413587813779649,,,0.09523162660598722,0.018329430841535325,,,0.06949707269668406,0.009484633033565063
all,Transformer,bt,,,0.02892883396148767,0.03184291910707775,,,,,0.10270834717750302,0.03403528624694517,,,0.04259682223510515,0.026851397666186824,,,0.03258872418426481,0.02793747594753518
all,Transformer,ctranspath,,,0.06268096542358326,0.02476686611018941,,,,,0.0352797881126385,0.026736265982495455,,,0.02985835597228996,0.022202561323197006,,,0.016115645456541854,0.021575305760254657
all,Transformer,dino_p16,,,0.05428578233718747,0.03216688379553738,,,,,0.03673693094253546,0.03252018949021386,,,0.019308417293548277,0.01460733655018176,,,0.0397904673101809,0.025525770055079836
all,Transformer,owkin,,,0.09706134176254075,0.035496818567707936,,,,,0.10582262430190588,0.031251223967084435,,,0.056822436305998425,0.031175967901242607,,,0.11578528075241407,0.03258487276466278
all,Transformer,resnet50,,,0.12024806118011175,0.04335127700320547,,,,,0.01336548480987581,0.016182348874963507,,,0.09994816109848066,0.027029776677304013,,,0.09417145638489076,0.029574234782237273
all,Transformer,retccl,,,0.05868323421478367,0.04022391495103865,,,,,0.09153691682815085,0.03517758999147995,,,0.014959364387511411,0.014842814187613023,,,0.02860989956878761,0.025164412182645292
all,Transformer,swav,,,0.02441713190078896,0.025772035306185458,,,,,0.099565495586393,0.03377117256949052,,,0.03347787186813379,0.028461465323064095,,,0.08474812893889863,0.02653929776751627
all,Transformer,swin,,,0.1335547504424995,0.060070391782174215,,,,,0.031022645568850066,0.02694083098994291,,,0.2101052694053717,0.03272986851845369,,,0.07394382147811998,0.019495968145723047
all,Transformer,vit,,,0.1072269377708452,0.03913977327621296,,,,,0.09047978076934121,0.02317731917961279,,,0.1514913491935779,0.025929342014760923,,,0.04292387156509162,0.026168672943300064
none,AttentionMIL,bt,0.3459978715515001,0.13309243130710222,0.06452308626174554,0.03514460968308462,0.0327425811596665,0.036753907734890796,0.27713993549350274,0.13313636488119643,0.12980112934113525,0.03682975734207067,0.25107905840873296,0.03155061126973158,0.016759148979187486,0.014204285305161612,0.33724486323713465,0.1514505727763166,0.12945582866668845,0.03214338362488238
none,AttentionMIL,ctranspath,0.060359563026423924,0.027964190554507124,0.00649913282394418,0.012454665587129845,0.059225306303100786,0.03261262141696701,0.08398151159286565,0.030418102189722903,0.04411545896530177,0.03170907655450363,0.05917522287369003,0.025215957736484464,0.012438169860840785,0.012594663037323527,0.055251569474943925,0.06514639175253935,0.0,0.0
none,AttentionMIL,dino_p16,0.015279783401489513,0.024514424622518176,0.03425469131469573,0.034876572580925094,0.061027107030944557,0.04115928634861175,0.0012139892578125432,0.00476622879137969,0.0216297378540034,0.029525881258191153,0.020339017868042927,0.022027819837406568,0.027814129734039468,0.024693005962384537,0.06587120982528231,0.03688350682902371,0.07947163581847613,0.027152498876057335
none,AttentionMIL,owkin,0.06940212408065281,0.06086933363673789,0.08942317695618295,0.022735955745021217,0.06526885965545114,0.04201812261772608,0.06474282503128327,0.043848816436098136,0.09225828552245863,0.0332783125320867,0.1700543878078383,0.07578867888017703,0.09484557285309217,0.03096082556001185,0.06730265113235565,0.063870714296766,0.0924028754234308,0.021613510095330028
none,AttentionMIL,resnet50,0.22658298769949348,0.06826210328120871,0.08782407970428727,0.0389828602822029,0.11222829559524235,0.033883897549368776,0.2202469086646961,0.04251614555620436,0.013601135253906495,0.01929972180264462,0.2128753600120607,0.09466713516795632,0.10937980785370023,0.030759506756594338,0.17514111491561649,0.08232317130384424,0.1489872694015625,0.025604053963427017
none,AttentionMIL,retccl,0.14107765117644952,0.030903986939697356,0.0375671002387986,0.01697028710793118,0.028707287103729627,0.024361805971292352,0.0815123295783987,0.03455785452198754,0.04925827884673867,0.030994139276756254,0.05664513683318894,0.025800924358077255,0.03547408952713003,0.028320509659818395,0.06949700805069023,0.06472128096543767,0.06506212949752932,0.031917194448648746
