feature_extractor,model,magnification,target,auroc_diff
mocov2,AttentionMIL,low,TP53,-0.008201361
mocov2,AttentionMIL,low,TP53,0.0027182102
mocov2,AttentionMIL,low,TP53,0.001979649
mocov2,AttentionMIL,low,TP53,0.0026440024
mocov2,AttentionMIL,low,TP53,0.010370433
mocov2,AttentionMIL,low,TP53,0.023617744
mocov2,AttentionMIL,low,TP53,0.009169221
mocov2,AttentionMIL,low,TP53,-0.019965172
mocov2,AttentionMIL,low,TP53,-0.019555569
mocov2,AttentionMIL,low,TP53,-0.0005580783
mocov2,AttentionMIL,low,PIK3CA,0.020402193
mocov2,AttentionMIL,low,PIK3CA,0.011935234
mocov2,AttentionMIL,low,PIK3CA,-0.011079431
mocov2,AttentionMIL,low,PIK3CA,-0.042253494
mocov2,AttentionMIL,low,PIK3CA,-0.00990963
mocov2,AttentionMIL,low,PIK3CA,-0.017779112
mocov2,AttentionMIL,low,PIK3CA,0.002805829
mocov2,AttentionMIL,low,PIK3CA,-0.03535068
mocov2,AttentionMIL,low,PIK3CA,-0.0057142973
mocov2,AttentionMIL,low,PIK3CA,-0.02057141
mocov2,AttentionMIL,low,PIK3CA,-0.041122496
mocov2,AttentionMIL,low,PIK3CA,-0.016483545
mocov2,AttentionMIL,low,PIK3CA,-0.03125894
mocov2,AttentionMIL,low,PIK3CA,-0.015703648
mocov2,AttentionMIL,low,PIK3CA,-0.010869563
mocov2,AttentionMIL,low,PIK3CA,-0.036444426
mocov2,AttentionMIL,low,PIK3CA,-0.020744503
mocov2,AttentionMIL,low,PIK3CA,-0.043115854
mocov2,AttentionMIL,low,PIK3CA,-0.0064103603
mocov2,AttentionMIL,low,PIK3CA,0.016096532
mocov2,AttentionMIL,low,PIK3CA,-0.03765458
mocov2,AttentionMIL,low,PIK3CA,-0.02069366
mocov2,AttentionMIL,low,PIK3CA,-0.007185936
mocov2,AttentionMIL,low,PIK3CA,-0.021830082
mocov2,AttentionMIL,low,PIK3CA,-0.01006037
mocov2,AttentionMIL,low,PIK3CA,0.035558105
mocov2,AttentionMIL,low,PIK3CA,0.05399263
mocov2,AttentionMIL,low,PIK3CA,-0.008863568
mocov2,AttentionMIL,low,PIK3CA,0.039091706
mocov2,AttentionMIL,low,PIK3CA,0.006412089
mocov2,AttentionMIL,low,PIK3CA,-0.006995082
mocov2,AttentionMIL,low,PIK3CA,0.0204826
mocov2,AttentionMIL,low,PIK3CA,-0.020079136
mocov2,AttentionMIL,low,PIK3CA,0.03514284
mocov2,AttentionMIL,low,PIK3CA,0.0022857785
mocov2,AttentionMIL,low,PIK3CA,0.010558486
mocov2,AttentionMIL,low,PIK3CA,0.017399251
mocov2,AttentionMIL,low,PIK3CA,-0.0045057535
mocov2,AttentionMIL,low,PIK3CA,-0.020740777
mocov2,AttentionMIL,low,PIK3CA,0.02908349
mocov2,AttentionMIL,low,PIK3CA,-0.009185135
mocov2,AttentionMIL,low,PIK3CA,0.0073884726
mocov2,AttentionMIL,low,PIK3CA,-0.0014372468
mocov2,AttentionMIL,low,PIK3CA,0.019230723
mocov2,AttentionMIL,low,PIK3CA,0.00919795
mocov2,AttentionMIL,low,PIK3CA,-0.014659464
mocov2,AttentionMIL,low,PIK3CA,0.017487645
mocov2,AttentionMIL,low,PIK3CA,0.020695627
mocov2,AttentionMIL,low,PIK3CA,0.006279826
mocov2,AttentionMIL,low,PIK3CA,0.005461335
mocov2,AttentionMIL,low,PIK3CA,0.025065541
mocov2,AttentionMIL,low,PIK3CA,0.002841711
mocov2,AttentionMIL,low,PIK3CA,0.0031656623
mocov2,AttentionMIL,low,PIK3CA,-0.0048865676
mocov2,AttentionMIL,low,PIK3CA,0.014572978
mocov2,AttentionMIL,low,PIK3CA,-0.037306905
mocov2,AttentionMIL,low,PIK3CA,0.00056117773
mocov2,AttentionMIL,low,PIK3CA,-0.008484244
mocov2,AttentionMIL,low,PIK3CA,-0.0028572083
mocov2,AttentionMIL,low,PIK3CA,-0.020571351
mocov2,AttentionMIL,low,PIK3CA,-0.0077798963
mocov2,AttentionMIL,low,PIK3CA,-0.017704546
mocov2,AttentionMIL,low,PIK3CA,-0.0067586303
mocov2,AttentionMIL,low,PIK3CA,-0.0068148375
mocov2,AttentionMIL,low,PIK3CA,0.02262038
mocov2,AttentionMIL,low,PIK3CA,-0.05185187
mocov2,AttentionMIL,low,PIK3CA,-0.026427925
mocov2,AttentionMIL,low,PIK3CA,-0.0028743744
mocov2,AttentionMIL,low,PIK3CA,0.019841313
mocov2,AttentionMIL,low,PIK3CA,0.01839608
mocov2,AttentionMIL,low,PIK3CA,-0.014084458
mocov2,AttentionMIL,low,PIK3CA,-0.017779052
mocov2,AttentionMIL,low,PIK3CA,-0.013797045
mocov2,AttentionMIL,low,PIK3CA,-0.025418758
mocov2,AttentionMIL,low,PIK3CA,0.002012074
mocov2,AttentionMIL,low,PIK3CA,0.023899674
mocov2,AttentionMIL,low,PIK3CA,0.010514259
mocov2,AttentionMIL,low,PIK3CA,-0.022475481
mocov2,AttentionMIL,low,PIK3CA,-0.07444668
mocov2,AttentionMIL,low,PIK3CA,-0.0250656
mocov2,AttentionMIL,low,PIK3CA,-0.04051298
mocov2,AttentionMIL,low,PIK3CA,-0.031144798
mocov2,AttentionMIL,low,PIK3CA,-0.15384614
mocov2,AttentionMIL,low,PIK3CA,-0.039142847
mocov2,AttentionMIL,low,PIK3CA,-0.05114293
mocov2,AttentionMIL,low,PIK3CA,-0.09002501
mocov2,AttentionMIL,low,PIK3CA,0.003357768
mocov2,AttentionMIL,low,PIK3CA,-0.045057654
mocov2,AttentionMIL,low,PIK3CA,-0.054814816
mocov2,AttentionMIL,low,PIK3CA,-0.05581671
mocov2,AttentionMIL,low,PIK3CA,-0.07970369
mocov2,AttentionMIL,low,PIK3CA,-0.07956803
mocov2,AttentionMIL,low,PIK3CA,-0.087668896
mocov2,AttentionMIL,low,PIK3CA,-0.023809552
mocov2,AttentionMIL,low,PIK3CA,-0.016384006
mocov2,AttentionMIL,low,PIK3CA,-0.08968097
mocov2,AttentionMIL,low,PIK3CA,-0.05479455
mocov2,AttentionMIL,low,PIK3CA,-0.02931875
mocov2,AttentionMIL,low,PIK3CA,-0.08971286
mocov2,AttentionMIL,low,PIK3CA,-0.031043291
mocov2,AttentionMIL,low,PIK3CA,0.0002914667
mocov2,AttentionMIL,low,PIK3CA,0.017334461
mocov2,AttentionMIL,low,PIK3CA,-0.019943058
mocov2,AttentionMIL,low,PIK3CA,-0.009485543
mocov2,AttentionMIL,low,PIK3CA,-0.0011658072
mocov2,AttentionMIL,low,PIK3CA,-0.06820166
mocov2,AttentionMIL,low,PIK3CA,-0.0047699213
mocov2,AttentionMIL,low,PIK3CA,-0.033653855
mocov2,AttentionMIL,low,PIK3CA,-0.013999939
mocov2,AttentionMIL,low,PIK3CA,-0.049428582
mocov2,AttentionMIL,low,PIK3CA,-0.03417611
mocov2,AttentionMIL,low,PIK3CA,-0.023809552
mocov2,AttentionMIL,low,PIK3CA,-0.028161049
mocov2,AttentionMIL,low,PIK3CA,-0.038222253
mocov2,AttentionMIL,low,PIK3CA,0.008813143
mocov2,AttentionMIL,low,PIK3CA,-0.028148055
mocov2,AttentionMIL,low,PIK3CA,0.0005683899
mocov2,AttentionMIL,low,PIK3CA,-0.016958892
mocov2,AttentionMIL,low,PIK3CA,0.023199081
mocov2,AttentionMIL,low,PIK3CA,0.00833571
mocov2,AttentionMIL,low,PIK3CA,-0.016958892
mocov2,AttentionMIL,low,PIK3CA,0.0017487407
mocov2,AttentionMIL,low,PIK3CA,0.0034492612
mocov2,AttentionMIL,low,PIK3CA,-0.005382836
mocov2,AttentionMIL,low,PIK3CA,-0.006323695
mocov2,AttentionMIL,low,BRAF,0.01992762
mocov2,AttentionMIL,low,BRAF,-0.007850289
mocov2,AttentionMIL,low,BRAF,-0.03000009
mocov2,AttentionMIL,low,BRAF,-0.003623128
mocov2,AttentionMIL,low,BRAF,0.00091826916
mocov2,AttentionMIL,low,BRAF,0.013297915
mocov2,AttentionMIL,low,BRAF,-0.0042517185
mocov2,AttentionMIL,low,BRAF,-0.008421063
mocov2,AttentionMIL,low,BRAF,0.02700001
mocov2,AttentionMIL,low,BRAF,0.0007930398
mocov2,AttentionMIL,low,BRAF,-0.03422618
mocov2,AttentionMIL,low,BRAF,-0.010752678
mocov2,AttentionMIL,low,BRAF,0.053191483
mocov2,AttentionMIL,low,BRAF,0.030000031
mocov2,AttentionMIL,low,BRAF,0.0
mocov2,AttentionMIL,low,BRAF,0.011303186
mocov2,AttentionMIL,low,BRAF,-0.02000004
mocov2,AttentionMIL,low,BRAF,0.0033243895
mocov2,AttentionMIL,low,BRAF,-0.03146255
mocov2,AttentionMIL,low,BRAF,0.009661913
mocov2,AttentionMIL,low,BRAF,-5.9604645e-08
mocov2,AttentionMIL,low,BRAF,-0.019261658
mocov2,AttentionMIL,low,BRAF,0.005101979
mocov2,AttentionMIL,low,BRAF,-0.031900108
mocov2,AttentionMIL,low,BRAF,0.00057828426
mocov2,AttentionMIL,low,BRAF,0.020531416
mocov2,AttentionMIL,low,BRAF,-0.010869503
mocov2,AttentionMIL,low,BRAF,-0.024444401
mocov2,AttentionMIL,low,BRAF,-0.004227042
mocov2,AttentionMIL,low,BRAF,0.025711656
mocov2,AttentionMIL,low,BRAF,-0.021276712
mocov2,AttentionMIL,low,BRAF,0.013605475
mocov2,AttentionMIL,low,BRAF,0.03298247
mocov2,AttentionMIL,low,BRAF,0.0010000467
mocov2,AttentionMIL,low,BRAF,0.022204638
mocov2,AttentionMIL,low,BRAF,-0.014880896
mocov2,AttentionMIL,low,BRAF,-0.015812874
mocov2,AttentionMIL,low,BRAF,0.045212805
mocov2,AttentionMIL,low,BRAF,0.047222257
mocov2,AttentionMIL,low,BRAF,-0.004000008
mocov2,AttentionMIL,low,BRAF,-0.03125006
mocov2,AttentionMIL,low,BRAF,0.026666641
mocov2,AttentionMIL,low,BRAF,0.025930882
mocov2,AttentionMIL,low,BRAF,-0.012755096
mocov2,AttentionMIL,low,BRAF,-0.0036231875
mocov2,AttentionMIL,low,BRAF,-0.04315889
mocov2,AttentionMIL,low,BRAF,-0.017656505
mocov2,AttentionMIL,low,BRAF,0.023809552
mocov2,AttentionMIL,low,BRAF,0.030513167
mocov2,AttentionMIL,low,BRAF,-0.034702063
mocov2,AttentionMIL,low,BRAF,-0.016304314
mocov2,AttentionMIL,low,BRAF,0.0066425204
mocov2,AttentionMIL,low,BRAF,-0.01888895
mocov2,AttentionMIL,low,BRAF,-0.025362372
mocov2,AttentionMIL,low,BRAF,-0.059687734
mocov2,AttentionMIL,low,BRAF,-0.008643687
mocov2,AttentionMIL,low,BRAF,-0.0017006397
mocov2,AttentionMIL,low,BRAF,-0.018947303
mocov2,AttentionMIL,low,BRAF,0.022000015
mocov2,AttentionMIL,low,BRAF,-0.008723259
mocov2,AttentionMIL,low,BRAF,-0.039434552
mocov2,AttentionMIL,low,BRAF,-0.025300384
mocov2,AttentionMIL,low,BRAF,0.06981385
mocov2,AttentionMIL,low,BRAF,-0.0033333302
mocov2,AttentionMIL,low,BRAF,0.0009999275
mocov2,AttentionMIL,low,BRAF,0.013962746
mocov2,AttentionMIL,low,BRAF,-0.022777796
mocov2,AttentionMIL,low,BRAF,-0.0006648898
mocov2,AttentionMIL,low,BRAF,-0.026360512
mocov2,AttentionMIL,low,BRAF,-0.012681186
mocov2,AttentionMIL,low,BRAF,-0.038567483
mocov2,AttentionMIL,low,BRAF,-0.020866752
mocov2,AttentionMIL,low,BRAF,0.026360571
mocov2,AttentionMIL,low,BRAF,-0.023578405
mocov2,AttentionMIL,low,BRAF,-0.01735109
mocov2,AttentionMIL,low,BRAF,0.0036231875
mocov2,AttentionMIL,low,BRAF,-0.03140098
mocov2,AttentionMIL,low,BRAF,-0.01666665
mocov2,AttentionMIL,low,BRAF,-0.020531416
mocov2,AttentionMIL,low,BRAF,-0.036731005
mocov2,AttentionMIL,low,BRAF,-0.007978797
mocov2,AttentionMIL,low,BRAF,-0.014455795
mocov2,AttentionMIL,low,BRAF,-0.01192981
mocov2,AttentionMIL,low,BRAF,0.005000055
mocov2,AttentionMIL,low,BRAF,-0.006344199
mocov2,AttentionMIL,low,BRAF,-0.027529716
mocov2,AttentionMIL,low,BRAF,-0.026565492
mocov2,AttentionMIL,low,BRAF,0.051861703
mocov2,AttentionMIL,low,BRAF,0.017222285
mocov2,AttentionMIL,low,BRAF,0.0040000677
mocov2,AttentionMIL,low,BRAF,-0.0019946694
mocov2,AttentionMIL,low,BRAF,-0.018333375
mocov2,AttentionMIL,low,BRAF,0.008643627
mocov2,AttentionMIL,low,BRAF,-0.041666627
mocov2,AttentionMIL,low,BRAF,-0.011473477
mocov2,AttentionMIL,low,BRAF,-0.024793386
mocov2,AttentionMIL,low,BRAF,-0.024612129
mocov2,AttentionMIL,low,BRAF,0.020408154
mocov2,AttentionMIL,low,BRAF,0.011095762
mocov2,AttentionMIL,low,BRAF,-0.03123188
mocov2,AttentionMIL,low,BRAF,-0.07669079
mocov2,AttentionMIL,low,BRAF,-0.0827294
mocov2,AttentionMIL,low,BRAF,-0.08666664
mocov2,AttentionMIL,low,BRAF,-0.056159496
mocov2,AttentionMIL,low,BRAF,-0.09641874
mocov2,AttentionMIL,low,BRAF,-0.043218017
mocov2,AttentionMIL,low,BRAF,-0.053571463
mocov2,AttentionMIL,low,BRAF,-0.087017596
mocov2,AttentionMIL,low,BRAF,-0.05799997
mocov2,AttentionMIL,low,BRAF,-0.12371129
mocov2,AttentionMIL,low,BRAF,-0.04538691
mocov2,AttentionMIL,low,BRAF,-0.0727388
mocov2,AttentionMIL,low,BRAF,-0.0625
mocov2,AttentionMIL,low,BRAF,-0.08833331
mocov2,AttentionMIL,low,BRAF,-0.043000042
mocov2,AttentionMIL,low,BRAF,-0.06648934
mocov2,AttentionMIL,low,BRAF,-0.10500002
mocov2,AttentionMIL,low,BRAF,-0.077792525
mocov2,AttentionMIL,low,BRAF,-0.108843505
mocov2,AttentionMIL,low,BRAF,-0.07065225
mocov2,AttentionMIL,low,BRAF,-0.11386594
mocov2,AttentionMIL,low,BRAF,-0.08025688
mocov2,AttentionMIL,low,BRAF,-0.09778911
mocov2,AttentionMIL,low,BRAF,-0.056865454
mocov2,AttentionMIL,low,BRAF,-0.053788304
mocov2,AttentionMIL,low,KRAS,0.11106998
mocov2,AttentionMIL,low,KRAS,0.0770123
mocov2,AttentionMIL,low,KRAS,0.13137454
mocov2,AttentionMIL,low,KRAS,0.15679824
mocov2,AttentionMIL,low,KRAS,0.017543852
mocov2,AttentionMIL,low,KRAS,0.13937277
mocov2,AttentionMIL,low,KRAS,0.12972787
mocov2,AttentionMIL,low,KRAS,0.17539382
mocov2,AttentionMIL,low,KRAS,0.16337729
mocov2,AttentionMIL,low,KRAS,0.16038096
mocov2,AttentionMIL,low,KRAS,0.1738782
mocov2,AttentionMIL,low,KRAS,0.07556087
mocov2,AttentionMIL,low,KRAS,0.10184181
mocov2,AttentionMIL,low,KRAS,0.1604532
mocov2,AttentionMIL,low,KRAS,0.22552142
mocov2,AttentionMIL,low,KRAS,0.08642858
mocov2,AttentionMIL,low,KRAS,0.16262239
mocov2,AttentionMIL,low,KRAS,0.13301289
mocov2,AttentionMIL,low,KRAS,0.120621204
mocov2,AttentionMIL,low,KRAS,0.13644397
mocov2,AttentionMIL,low,KRAS,0.11107147
mocov2,AttentionMIL,low,KRAS,0.17623097
mocov2,AttentionMIL,low,KRAS,0.1264286
mocov2,AttentionMIL,low,KRAS,0.04729736
mocov2,AttentionMIL,low,KRAS,0.0869391
mocov2,AttentionMIL,low,KRAS,0.0007404685
mocov2,AttentionMIL,low,KRAS,-0.0065788627
mocov2,AttentionMIL,low,KRAS,0.026680171
mocov2,AttentionMIL,low,KRAS,-0.009502888
mocov2,AttentionMIL,low,KRAS,-0.03874266
mocov2,AttentionMIL,low,KRAS,0.029616714
mocov2,AttentionMIL,low,KRAS,0.004241705
mocov2,AttentionMIL,low,KRAS,-0.0068113804
mocov2,AttentionMIL,low,KRAS,0.01864034
mocov2,AttentionMIL,low,KRAS,0.0278095
mocov2,AttentionMIL,low,KRAS,0.025240362
mocov2,AttentionMIL,low,KRAS,0.01023221
mocov2,AttentionMIL,low,KRAS,-0.0144456625
mocov2,AttentionMIL,low,KRAS,0.010599434
mocov2,AttentionMIL,low,KRAS,0.02439022
mocov2,AttentionMIL,low,KRAS,-0.0103571415
mocov2,AttentionMIL,low,KRAS,-0.005534351
mocov2,AttentionMIL,low,KRAS,0.005208254
mocov2,AttentionMIL,low,KRAS,-0.028891325
mocov2,AttentionMIL,low,KRAS,-0.0028278828
mocov2,AttentionMIL,low,KRAS,0.011428595
mocov2,AttentionMIL,low,KRAS,-0.010366499
mocov2,AttentionMIL,low,KRAS,-0.0064285994
mocov2,AttentionMIL,low,KRAS,-0.005255282
mocov2,AttentionMIL,low,KRAS,-0.027644217
mocov2,AttentionMIL,low,KRAS,0.124028206
mocov2,AttentionMIL,low,KRAS,0.10332823
mocov2,AttentionMIL,low,KRAS,0.12158048
mocov2,AttentionMIL,low,KRAS,0.13523376
mocov2,AttentionMIL,low,KRAS,0.067982435
mocov2,AttentionMIL,low,KRAS,0.14111495
mocov2,AttentionMIL,low,KRAS,0.15411809
mocov2,AttentionMIL,low,KRAS,0.18220514
mocov2,AttentionMIL,low,KRAS,0.1692251
mocov2,AttentionMIL,low,KRAS,0.11009526
mocov2,AttentionMIL,low,KRAS,0.14022446
mocov2,AttentionMIL,low,KRAS,0.11412829
mocov2,AttentionMIL,low,KRAS,0.11628741
mocov2,AttentionMIL,low,KRAS,0.1710527
mocov2,AttentionMIL,low,KRAS,0.16436905
mocov2,AttentionMIL,low,KRAS,0.070714295
mocov2,AttentionMIL,low,KRAS,0.1119625
mocov2,AttentionMIL,low,KRAS,0.18830132
mocov2,AttentionMIL,low,KRAS,0.11231488
mocov2,AttentionMIL,low,KRAS,0.13467652
mocov2,AttentionMIL,low,KRAS,0.12857139
mocov2,AttentionMIL,low,KRAS,0.100333214
mocov2,AttentionMIL,low,KRAS,0.084285736
mocov2,AttentionMIL,low,KRAS,0.05217725
mocov2,AttentionMIL,low,KRAS,0.089743555
mocov2,AttentionMIL,low,KRAS,0.07589781
mocov2,AttentionMIL,low,KRAS,0.056501508
mocov2,AttentionMIL,low,KRAS,0.08206689
mocov2,AttentionMIL,low,KRAS,0.08552635
mocov2,AttentionMIL,low,KRAS,0.011695921
mocov2,AttentionMIL,low,KRAS,0.11411148
mocov2,AttentionMIL,low,KRAS,0.08377522
mocov2,AttentionMIL,low,KRAS,0.116645336
mocov2,AttentionMIL,low,KRAS,0.10197365
mocov2,AttentionMIL,low,KRAS,0.063238144
mocov2,AttentionMIL,low,KRAS,0.10576922
mocov2,AttentionMIL,low,KRAS,0.044077158
mocov2,AttentionMIL,low,KRAS,0.05922711
mocov2,AttentionMIL,low,KRAS,0.109283686
mocov2,AttentionMIL,low,KRAS,0.1117003
mocov2,AttentionMIL,low,KRAS,0.054642916
mocov2,AttentionMIL,low,KRAS,0.11025968
mocov2,AttentionMIL,low,KRAS,0.09174675
mocov2,AttentionMIL,low,KRAS,0.06897789
mocov2,AttentionMIL,low,KRAS,0.062919796
mocov2,AttentionMIL,low,KRAS,0.06678575
mocov2,AttentionMIL,low,KRAS,0.104776084
mocov2,AttentionMIL,low,KRAS,0.0696429
mocov2,AttentionMIL,low,KRAS,0.02665174
mocov2,AttentionMIL,low,KRAS,0.034855723
mocov2,AttentionMIL,low,KRAS,0.04183638
mocov2,AttentionMIL,low,KRAS,0.014705896
mocov2,AttentionMIL,low,KRAS,0.053360403
mocov2,AttentionMIL,low,KRAS,0.02119875
mocov2,AttentionMIL,low,KRAS,-0.03216374
mocov2,AttentionMIL,low,KRAS,0.020905972
mocov2,AttentionMIL,low,KRAS,0.025450647
mocov2,AttentionMIL,low,KRAS,-0.014899969
mocov2,AttentionMIL,low,KRAS,0.0625
mocov2,AttentionMIL,low,KRAS,0.023619056
mocov2,AttentionMIL,low,KRAS,0.034855723
mocov2,AttentionMIL,low,KRAS,0.039748132
mocov2,AttentionMIL,low,KRAS,0.0050559044
mocov2,AttentionMIL,low,KRAS,0.02119881
mocov2,AttentionMIL,low,KRAS,0.033934295
mocov2,AttentionMIL,low,KRAS,-0.004285693
mocov2,AttentionMIL,low,KRAS,0.028948426
mocov2,AttentionMIL,low,KRAS,0.0376603
mocov2,AttentionMIL,low,KRAS,-0.019862771
mocov2,AttentionMIL,low,KRAS,0.008130014
mocov2,AttentionMIL,low,KRAS,0.03321445
mocov2,AttentionMIL,low,KRAS,-0.005553484
mocov2,AttentionMIL,low,KRAS,0.0017857552
mocov2,AttentionMIL,low,KRAS,0.005255282
mocov2,AttentionMIL,low,KRAS,-0.009214759
mocov2,AttentionMIL,low,subtype,0.023929715
mocov2,AttentionMIL,low,subtype,-0.020401895
mocov2,AttentionMIL,low,subtype,0.0039288998
mocov2,AttentionMIL,low,subtype,0.004029572
mocov2,AttentionMIL,low,subtype,-0.010047615
mocov2,AttentionMIL,low,subtype,0.022256792
mocov2,AttentionMIL,low,subtype,0.019038916
mocov2,AttentionMIL,low,subtype,0.0061484575
mocov2,AttentionMIL,low,subtype,-0.0036196709
mocov2,AttentionMIL,low,subtype,0.009612083
mocov2,AttentionMIL,low,subtype,0.021464825
mocov2,AttentionMIL,low,subtype,-0.003142178
mocov2,AttentionMIL,low,subtype,-0.00261271
mocov2,AttentionMIL,low,subtype,0.0127212405
mocov2,AttentionMIL,low,subtype,0.01174134
mocov2,AttentionMIL,low,subtype,-0.041406333
mocov2,AttentionMIL,low,subtype,0.038869202
mocov2,AttentionMIL,low,subtype,-0.022358298
mocov2,AttentionMIL,low,subtype,0.010936201
mocov2,AttentionMIL,low,subtype,0.005458355
mocov2,AttentionMIL,low,subtype,-0.0027897358
mocov2,AttentionMIL,low,subtype,0.0067822933
mocov2,AttentionMIL,low,subtype,-0.002957642
mocov2,AttentionMIL,low,subtype,0.0013378859
mocov2,AttentionMIL,low,subtype,-0.006688237
mocov2,AttentionMIL,low,subtype,-0.036233068
mocov2,AttentionMIL,low,subtype,-0.039724946
mocov2,AttentionMIL,low,subtype,-0.04514426
mocov2,AttentionMIL,low,subtype,-0.046093285
mocov2,AttentionMIL,low,subtype,-0.04363376
mocov2,AttentionMIL,low,subtype,-0.021245003
mocov2,AttentionMIL,low,subtype,-0.04720664
mocov2,AttentionMIL,low,subtype,-0.029891253
mocov2,AttentionMIL,low,subtype,-0.048423946
mocov2,AttentionMIL,low,subtype,-0.020065486
mocov2,AttentionMIL,low,subtype,-0.02020657
mocov2,AttentionMIL,low,subtype,-0.07093048
mocov2,AttentionMIL,low,subtype,-0.038128972
mocov2,AttentionMIL,low,subtype,-0.024072886
mocov2,AttentionMIL,low,subtype,-0.00039428473
mocov2,AttentionMIL,low,subtype,-0.044444323
mocov2,AttentionMIL,low,subtype,-0.015128195
mocov2,AttentionMIL,low,subtype,-0.02139026
mocov2,AttentionMIL,low,subtype,-0.04556811
mocov2,AttentionMIL,low,subtype,-0.031566143
mocov2,AttentionMIL,low,subtype,-0.059807897
mocov2,AttentionMIL,low,subtype,-0.011712074
mocov2,AttentionMIL,low,subtype,-0.02830553
mocov2,AttentionMIL,low,subtype,-0.02373135
mocov2,AttentionMIL,low,subtype,-0.007933319
mocov2,AttentionMIL,low,subtype,0.0029185414
mocov2,AttentionMIL,low,subtype,-0.014170587
mocov2,AttentionMIL,low,subtype,-0.01746875
mocov2,AttentionMIL,low,subtype,-0.0072271824
mocov2,AttentionMIL,low,subtype,-0.027060926
mocov2,AttentionMIL,low,subtype,-0.033687055
mocov2,AttentionMIL,low,subtype,0.011153638
mocov2,AttentionMIL,low,subtype,-0.022132874
mocov2,AttentionMIL,low,subtype,-0.09401578
mocov2,AttentionMIL,low,subtype,-0.012486577
mocov2,AttentionMIL,low,subtype,-0.025657117
mocov2,AttentionMIL,low,subtype,-0.011454642
mocov2,AttentionMIL,low,subtype,-0.024463356
mocov2,AttentionMIL,low,subtype,-0.06804752
mocov2,AttentionMIL,low,subtype,-0.028753757
mocov2,AttentionMIL,low,subtype,-0.05543655
mocov2,AttentionMIL,low,subtype,-0.018219292
mocov2,AttentionMIL,low,subtype,-0.036572397
mocov2,AttentionMIL,low,subtype,-0.03257066
mocov2,AttentionMIL,low,subtype,-0.021696568
mocov2,AttentionMIL,low,subtype,-0.051828682
mocov2,AttentionMIL,low,subtype,-0.056993484
mocov2,AttentionMIL,low,subtype,-0.020619929
mocov2,AttentionMIL,low,subtype,-0.04585892
mocov2,AttentionMIL,low,subtype,-0.039869845
mocov2,AttentionMIL,low,subtype,0.040259242
mocov2,AttentionMIL,low,subtype,0.10396612
mocov2,AttentionMIL,low,subtype,0.052399576
mocov2,AttentionMIL,low,subtype,0.062483072
mocov2,AttentionMIL,low,subtype,0.0448305
mocov2,AttentionMIL,low,subtype,0.02398169
mocov2,AttentionMIL,low,subtype,0.019333541
mocov2,AttentionMIL,low,subtype,0.011820316
mocov2,AttentionMIL,low,subtype,0.047173023
mocov2,AttentionMIL,low,subtype,0.021954536
mocov2,AttentionMIL,low,subtype,-0.0034270287
mocov2,AttentionMIL,low,subtype,0.06031519
mocov2,AttentionMIL,low,subtype,0.05525273
mocov2,AttentionMIL,low,subtype,-0.004920304
mocov2,AttentionMIL,low,subtype,0.07106483
mocov2,AttentionMIL,low,subtype,0.023600519
mocov2,AttentionMIL,low,subtype,-0.0039158463
mocov2,AttentionMIL,low,subtype,0.08112633
mocov2,AttentionMIL,low,subtype,0.034518003
mocov2,AttentionMIL,low,subtype,0.032195926
mocov2,AttentionMIL,low,subtype,0.0013852715
mocov2,AttentionMIL,low,subtype,0.013967812
mocov2,AttentionMIL,low,subtype,0.047542512
mocov2,AttentionMIL,low,subtype,0.030641794
mocov2,AttentionMIL,low,subtype,-0.0031597018
mocov2,AttentionMIL,low,subtype,0.08440876
mocov2,AttentionMIL,low,subtype,0.008324146
mocov2,AttentionMIL,low,subtype,0.059737206
mocov2,AttentionMIL,low,subtype,0.041223526
mocov2,AttentionMIL,low,subtype,0.022461414
mocov2,AttentionMIL,low,subtype,0.060991228
mocov2,AttentionMIL,low,subtype,0.06753892
mocov2,AttentionMIL,low,subtype,0.0781824
mocov2,AttentionMIL,low,subtype,0.009530127
mocov2,AttentionMIL,low,subtype,0.05075735
mocov2,AttentionMIL,low,subtype,0.08943516
mocov2,AttentionMIL,low,subtype,0.010935128
mocov2,AttentionMIL,low,subtype,0.0454731
mocov2,AttentionMIL,low,subtype,0.04706496
mocov2,AttentionMIL,low,subtype,0.08734208
mocov2,AttentionMIL,low,subtype,0.0022330284
mocov2,AttentionMIL,low,subtype,0.07556218
mocov2,AttentionMIL,low,subtype,0.007713914
mocov2,AttentionMIL,low,subtype,0.061024964
mocov2,AttentionMIL,low,subtype,0.046414554
mocov2,AttentionMIL,low,subtype,0.030813336
mocov2,AttentionMIL,low,subtype,0.08249611
mocov2,AttentionMIL,low,subtype,0.03919798
mocov2,AttentionMIL,low,subtype,0.039964855
mocov2,AttentionMIL,low,subtype,0.0440197
swin,Transformer,low,CDH1,-0.021365225
swin,Transformer,low,CDH1,-0.13100004
swin,Transformer,low,CDH1,-0.043126643
swin,Transformer,low,CDH1,-0.14376736
swin,Transformer,low,CDH1,-0.16162193
swin,Transformer,low,CDH1,-0.11949992
swin,Transformer,low,CDH1,-0.04420346
swin,Transformer,low,CDH1,-0.06727272
swin,Transformer,low,CDH1,0.023919702
swin,Transformer,low,CDH1,-0.20417786
swin,Transformer,low,CDH1,-0.06982815
swin,Transformer,low,CDH1,-0.15196079
swin,Transformer,low,CDH1,-0.06412697
