magnification,feature_extractor,model,target,train_dataset,test_dataset,auroc_diff
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.07020873
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.12632978
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.09055555
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.05099988
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.12832439
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.01000011
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.077792525
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.03231299
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.0030193925
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.018365502
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.02514708
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.11649656
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.08737856
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.028918386
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.11835745
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.09118354
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.09333336
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.020531416
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.0064279437
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.0033245087
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.0008504391
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.14807016
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.10900003
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.034099936
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.005208373
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.10056928
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.14893624
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.1394445
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.11400008
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.11968088
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.06944442
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.09042546
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.051870823
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.028381646
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.018365562
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.08025688
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.15731287
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.07766986
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.03759396
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.17028981
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.32487917
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.28666663
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.14613527
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.08264464
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.1043883
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.08333337
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.22385961
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.061999917
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.19032508
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.053571403
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.19165087
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.34374994
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.24000001
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.22400004
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.30319148
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.0827778
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.18218088
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.14625847
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.22403383
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.15794307
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.22471905
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.29506803
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.03606105
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.15037596
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.15942031
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.15519327
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.19444448
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.11473429
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.0055096745
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.02925533
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.0042517185
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.25543863
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.008999944
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.054718494
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.010416627
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.10246682
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.2327128
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.12888885
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.08100003
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.27194148
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.01999998
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.17220744
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.016156435
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.06884056
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.10927454
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.010700941
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.19047618
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.0804438
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.08328521
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.28683573
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.33152175
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.32555556
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.1582126
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.035812616
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.11901593
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.11649668
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.3073684
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.10399997
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.18318796
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.041666627
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.21062613
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.34773934
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.28500003
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.15200001
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.38031918
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.08166671
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.21409577
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.18452376
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.15519327
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.17355374
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.15355808
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.34608835
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.04160887
low,resnet50,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.16714859
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.033212602
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.016908288
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.07277772
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.047705293
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.050505042
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.039893627
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.076530576
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.0126315355
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.035999954
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.0
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.07068443
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.025300413
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.07313824
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.09444451
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.059000015
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.08111715
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.07611108
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.016622305
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.17176872
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.019927502
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.005509615
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.0107008815
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.0603742
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.188627
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.06709075
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.08152169
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.05917871
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.113333285
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.03321266
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.007346213
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.019281983
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.03061223
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.085614026
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.02399993
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.07216495
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.12351197
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.11574948
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.113031864
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.104444504
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.10799998
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.054521263
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.14111114
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.055186152
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.08418369
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.07246369
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.0027547479
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.09042269
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.11649662
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.14701802
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.021399617
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.028381586
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.0036231875
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.022222161
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.029589415
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.068870425
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.041888297
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.02976191
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.025263071
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.06799996
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.00396508
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.011160731
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.004427552
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.017287254
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.0072221756
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.022000015
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.03125
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.026666641
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.0073138475
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.077381015
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.04589379
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.0018365383
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.023541987
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.024659872
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.0013869405
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.0439561
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.004227042
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.012077332
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.07055557
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.019323707
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.056014657
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.037899017
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.038265288
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.033684194
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.075999975
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.033306956
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.0052083135
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.053130984
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.075132966
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.023888946
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.11899996
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.037898898
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.039444447
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.024601042
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.022959232
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.016908169
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.038567483
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.03959346
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.023809493
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.03467399
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.06072879
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.013285041
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.024758399
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.0266667
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.009057999
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.014692366
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.0073138475
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.017857194
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.0126315355
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.05100006
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.06978589
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.023809612
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.044908285
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.001994729
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.021666646
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.035999954
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.019281924
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.021666646
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.038563788
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.026360512
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.001811564
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.037649214
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.017656505
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.047619045
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.031900167
low,retccl,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.036437273
low,swav,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.021739125
low,swav,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.030797064
low,swav,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.029444456
low,swav,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.00060385466
low,swav,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.088154316
low,swav,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.0625
low,swav,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.040816307
low,swav,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.043508768
low,swav,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.02699989
low,swav,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.028548717
low,swav,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.009672582
low,swav,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.048703372
low,swav,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.013297915
low,swav,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.01444447
low,swav,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.04000002
low,swav,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.049202204
low,swav,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.052777827
low,swav,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.05984038
low,swav,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.008503377
low,swav,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.011473417
low,swav,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.057851255
low,swav,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.027822375
low,swav,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.043367326
low,swav,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.04299593
low,swav,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.015616059
low,swav,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.045289874
low,swav,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.039855003
low,swav,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.038333297
low,swav,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.012077332
low,swav,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.022956967
low,swav,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.020611703
low,swav,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.046768785
low,swav,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.0028069615
low,swav,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.0070000887
low,swav,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.007930219
low,swav,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.034970164
low,swav,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.01644528
low,swav,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.013962746
low,swav,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.007222295
low,swav,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.048999965
low,swav,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,-0.06848401
low,swav,AttentionMIL,BRAF,tcga_crc_BRAF,cptac_crc_BRAF,0.038333297
