feature_extractor,model,magnification,target,auroc_diff
swin,AttentionMIL,low,CDH1,0.014069796
swin,AttentionMIL,low,CDH1,0.017500043
swin,AttentionMIL,low,CDH1,0.0067385435
swin,AttentionMIL,low,CDH1,0.026682615
swin,AttentionMIL,low,CDH1,0.091376364
swin,AttentionMIL,low,CDH1,0.04100001
swin,AttentionMIL,low,CDH1,0.033361137
swin,AttentionMIL,low,CDH1,0.024545431
swin,AttentionMIL,low,CDH1,0.0077160597
swin,AttentionMIL,low,CDH1,-0.0033692718
swin,AttentionMIL,low,CDH1,0.011464417
swin,AttentionMIL,low,CDH1,0.018518507
swin,AttentionMIL,low,CDH1,0.03619051
swin,AttentionMIL,low,CDH1,0.07172644
swin,AttentionMIL,low,CDH1,0.06493509
swin,AttentionMIL,low,CDH1,0.012998611
swin,AttentionMIL,low,CDH1,0.051068306
swin,AttentionMIL,low,CDH1,0.04063493
swin,AttentionMIL,low,CDH1,0.07681942
swin,AttentionMIL,low,CDH1,0.026599526
swin,AttentionMIL,low,CDH1,0.037121713
swin,AttentionMIL,low,CDH1,-0.01936841
swin,AttentionMIL,low,CDH1,0.011500001
swin,AttentionMIL,low,CDH1,0.01699996
swin,AttentionMIL,low,CDH1,0.050480783
swin,AttentionMIL,low,CDH1,-0.045336187
swin,AttentionMIL,low,CDH1,-0.051499963
swin,AttentionMIL,low,CDH1,0.008086264
swin,AttentionMIL,low,CDH1,-0.031461596
swin,AttentionMIL,low,CDH1,0.034266174
swin,AttentionMIL,low,CDH1,-0.049000025
swin,AttentionMIL,low,CDH1,-0.035029173
swin,AttentionMIL,low,CDH1,-0.03181821
swin,AttentionMIL,low,CDH1,-0.02314812
swin,AttentionMIL,low,CDH1,-0.06334227
swin,AttentionMIL,low,CDH1,-0.09848881
swin,AttentionMIL,low,CDH1,-0.1094771
swin,AttentionMIL,low,CDH1,0.012063384
swin,AttentionMIL,low,CDH1,-0.026688814
swin,AttentionMIL,low,CDH1,-0.066859126
swin,AttentionMIL,low,CDH1,0.014791578
swin,AttentionMIL,low,CDH1,0.0474205
swin,AttentionMIL,low,CDH1,0.017142892
swin,AttentionMIL,low,CDH1,-0.049191356
swin,AttentionMIL,low,CDH1,-0.00503242
swin,AttentionMIL,low,CDH1,-0.02398628
swin,AttentionMIL,low,CDH1,-0.025684237
swin,AttentionMIL,low,CDH1,0.031499982
swin,AttentionMIL,low,CDH1,-0.023000002
swin,AttentionMIL,low,CDH1,-0.05649042
swin,AttentionMIL,low,CDH1,0.001563251
swin,AttentionMIL,low,CDH1,0.08200002
swin,AttentionMIL,low,CDH1,0.008760095
swin,AttentionMIL,low,CDH1,0.04101956
swin,AttentionMIL,low,CDH1,0.0022844076
swin,AttentionMIL,low,CDH1,0.089999974
swin,AttentionMIL,low,CDH1,0.042535454
swin,AttentionMIL,low,CDH1,-0.012727261
swin,AttentionMIL,low,CDH1,-0.03472221
swin,AttentionMIL,low,CDH1,0.07075465
swin,AttentionMIL,low,CDH1,0.030745208
swin,AttentionMIL,low,CDH1,0.07135075
swin,AttentionMIL,low,CDH1,0.050793648
swin,AttentionMIL,low,CDH1,0.007506311
swin,AttentionMIL,low,CDH1,0.025012016
swin,AttentionMIL,low,CDH1,-0.013895094
swin,AttentionMIL,low,CDH1,0.037519574
swin,AttentionMIL,low,CDH1,0.015873015
swin,AttentionMIL,low,CDH1,0.02156341
swin,AttentionMIL,low,CDH1,-0.0050322413
swin,AttentionMIL,low,CDH1,-0.011422038
swin,AttentionMIL,low,CDH1,0.06231582
swin,AttentionMIL,low,CDH1,0.053000033
swin,AttentionMIL,low,CDH1,0.027999997
swin,AttentionMIL,low,CDH1,0.019831717
swin,AttentionMIL,low,CDH1,0.05888486
swin,AttentionMIL,low,CDH1,0.06650001
swin,AttentionMIL,low,CDH1,0.066037655
swin,AttentionMIL,low,CDH1,0.07964957
swin,AttentionMIL,low,CDH1,0.046259254
swin,AttentionMIL,low,CDH1,0.043500006
swin,AttentionMIL,low,CDH1,0.07506254
swin,AttentionMIL,low,CDH1,0.109090924
swin,AttentionMIL,low,CDH1,0.10802466
swin,AttentionMIL,low,CDH1,0.085579455
swin,AttentionMIL,low,CDH1,0.09119332
swin,AttentionMIL,low,CDH1,0.16993463
swin,AttentionMIL,low,CDH1,0.020952404
swin,AttentionMIL,low,CDH1,0.04837358
swin,AttentionMIL,low,CDH1,0.1289081
swin,AttentionMIL,low,CDH1,-0.019273847
swin,AttentionMIL,low,CDH1,0.0067743063
swin,AttentionMIL,low,CDH1,0.00888896
swin,AttentionMIL,low,CDH1,0.09770882
swin,AttentionMIL,low,CDH1,0.05176127
swin,AttentionMIL,low,CDH1,0.091947496
swin,AttentionMIL,low,CDH1,0.023157954
swin,AttentionMIL,low,CDH1,-0.0015000105
swin,AttentionMIL,low,CDH1,0.06999996
swin,AttentionMIL,low,CDH1,0.028846145
swin,AttentionMIL,low,CDH1,-0.03543508
swin,AttentionMIL,low,CDH1,-0.015999973
swin,AttentionMIL,low,CDH1,-0.021563351
swin,AttentionMIL,low,CDH1,-0.005575478
swin,AttentionMIL,low,CDH1,-0.0034266114
swin,AttentionMIL,low,CDH1,0.03150004
swin,AttentionMIL,low,CDH1,-0.010842353
swin,AttentionMIL,low,CDH1,-0.07181823
swin,AttentionMIL,low,CDH1,-0.055555522
swin,AttentionMIL,low,CDH1,-0.028975844
swin,AttentionMIL,low,CDH1,-0.052631557
swin,AttentionMIL,low,CDH1,-0.0762527
swin,AttentionMIL,low,CDH1,0.0590477
swin,AttentionMIL,low,CDH1,-0.009174347
swin,AttentionMIL,low,CDH1,-0.059644043
swin,AttentionMIL,low,CDH1,0.015239775
swin,AttentionMIL,low,CDH1,0.053673804
swin,AttentionMIL,low,CDH1,-0.011428595
swin,AttentionMIL,low,CDH1,-0.027628064
swin,AttentionMIL,low,CDH1,-0.022286117
swin,AttentionMIL,low,CDH1,-0.055396914
swin,AttentionMIL,low,CDH1,0.05347359
swin,AttentionMIL,low,CDH1,0.045999944
swin,AttentionMIL,low,CDH1,-0.005499959
swin,AttentionMIL,low,CDH1,-0.021033674
swin,AttentionMIL,low,MSI,0.013499975
swin,AttentionMIL,low,MSI,0.047325075
swin,AttentionMIL,low,MSI,0.12023598
swin,AttentionMIL,low,MSI,-0.0088889
swin,AttentionMIL,low,MSI,0.049909234
swin,AttentionMIL,low,MSI,0.07482982
swin,AttentionMIL,low,MSI,0.0093333125
swin,AttentionMIL,low,MSI,0.07168782
swin,AttentionMIL,low,MSI,0.069155335
swin,AttentionMIL,low,MSI,0.036444485
swin,AttentionMIL,low,MSI,0.13613021
swin,AttentionMIL,low,MSI,0.085882425
swin,AttentionMIL,low,MSI,0.130965
swin,AttentionMIL,low,MSI,0.016976893
swin,AttentionMIL,low,MSI,0.078335404
swin,AttentionMIL,low,MSI,0.06539881
swin,AttentionMIL,low,MSI,0.017094016
swin,AttentionMIL,low,MSI,-0.019480467
swin,AttentionMIL,low,MSI,0.024176955
swin,AttentionMIL,low,MSI,0.0020575523
swin,AttentionMIL,low,MSI,-0.015880227
swin,AttentionMIL,low,MSI,0.030185044
swin,AttentionMIL,low,MSI,0.045882344
swin,AttentionMIL,low,MSI,0.025862038
swin,AttentionMIL,low,MSI,0.022499919
swin,AttentionMIL,low,MSI,0.0044999123
swin,AttentionMIL,low,MSI,-0.05349791
swin,AttentionMIL,low,MSI,0.029038072
swin,AttentionMIL,low,MSI,-0.061481476
swin,AttentionMIL,low,MSI,-0.024047136
swin,AttentionMIL,low,MSI,-0.024376333
swin,AttentionMIL,low,MSI,-0.034666717
swin,AttentionMIL,low,MSI,-0.010435641
swin,AttentionMIL,low,MSI,-0.026315808
swin,AttentionMIL,low,MSI,-0.013777792
swin,AttentionMIL,low,MSI,-0.033390462
swin,AttentionMIL,low,MSI,-0.006470561
swin,AttentionMIL,low,MSI,-0.033404052
swin,AttentionMIL,low,MSI,-0.03285873
swin,AttentionMIL,low,MSI,-0.02815181
swin,AttentionMIL,low,MSI,-0.008348823
swin,AttentionMIL,low,MSI,-0.015669465
swin,AttentionMIL,low,MSI,-0.031539857
swin,AttentionMIL,low,MSI,-0.031893015
swin,AttentionMIL,low,MSI,-0.06944442
swin,AttentionMIL,low,MSI,-0.03584391
swin,AttentionMIL,low,MSI,-0.051119745
swin,AttentionMIL,low,MSI,-0.0029411912
swin,AttentionMIL,low,MSI,-0.017695189
swin,AttentionMIL,low,MSI,-0.053000033
swin,AttentionMIL,low,MSI,0.0019999743
swin,AttentionMIL,low,MSI,0.059670806
swin,AttentionMIL,low,MSI,0.04673326
swin,AttentionMIL,low,MSI,-0.018518507
swin,AttentionMIL,low,MSI,0.062159777
swin,AttentionMIL,low,MSI,0.027777731
swin,AttentionMIL,low,MSI,-0.007111132
swin,AttentionMIL,low,MSI,0.11252266
swin,AttentionMIL,low,MSI,0.060587525
swin,AttentionMIL,low,MSI,0.049777806
swin,AttentionMIL,low,MSI,0.11044526
swin,AttentionMIL,low,MSI,0.07058823
swin,AttentionMIL,low,MSI,0.056733787
swin,AttentionMIL,low,MSI,0.08159906
swin,AttentionMIL,low,MSI,0.0373317
swin,AttentionMIL,low,MSI,0.05844152
swin,AttentionMIL,low,MSI,0.06742638
swin,AttentionMIL,low,MSI,0.06493503
swin,AttentionMIL,low,MSI,0.017489731
swin,AttentionMIL,low,MSI,-0.049382746
swin,AttentionMIL,low,MSI,0.03584385
swin,AttentionMIL,low,MSI,0.021908462
swin,AttentionMIL,low,MSI,0.032352924
swin,AttentionMIL,low,MSI,0.059437394
swin,AttentionMIL,low,MSI,0.07700002
swin,AttentionMIL,low,MSI,0.002499938
swin,AttentionMIL,low,MSI,0.025205791
swin,AttentionMIL,low,MSI,0.053538978
swin,AttentionMIL,low,MSI,0.01555562
swin,AttentionMIL,low,MSI,-0.0058983564
swin,AttentionMIL,low,MSI,-0.0045351386
swin,AttentionMIL,low,MSI,-0.0013332963
swin,AttentionMIL,low,MSI,0.07395649
swin,AttentionMIL,low,MSI,0.03610772
swin,AttentionMIL,low,MSI,0.06799996
swin,AttentionMIL,low,MSI,0.09460616
swin,AttentionMIL,low,MSI,0.015294194
swin,AttentionMIL,low,MSI,0.04718989
swin,AttentionMIL,low,MSI,0.032311022
swin,AttentionMIL,low,MSI,0.020807862
swin,AttentionMIL,low,MSI,0.021799624
swin,AttentionMIL,low,MSI,0.018518448
swin,AttentionMIL,low,MSI,0.007884979
swin,AttentionMIL,low,MSI,0.027777791
swin,AttentionMIL,low,MSI,0.0025720596
swin,AttentionMIL,low,MSI,-0.004083514
swin,AttentionMIL,low,MSI,0.011684477
swin,AttentionMIL,low,MSI,0.03411764
swin,AttentionMIL,low,MSI,0.014972806
swin,AttentionMIL,low,MSI,0.02550006
swin,AttentionMIL,low,MSI,-0.013499975
swin,AttentionMIL,low,MSI,-0.06635803
swin,AttentionMIL,low,MSI,0.0053312182
swin,AttentionMIL,low,MSI,-0.02444452
swin,AttentionMIL,low,MSI,-0.012250423
swin,AttentionMIL,low,MSI,-0.022675753
swin,AttentionMIL,low,MSI,-0.046333373
swin,AttentionMIL,low,MSI,-0.0333485
swin,AttentionMIL,low,MSI,-0.026621819
swin,AttentionMIL,low,MSI,-0.006666541
swin,AttentionMIL,low,MSI,0.033283353
swin,AttentionMIL,low,MSI,0.0052942038
swin,AttentionMIL,low,MSI,-0.02942735
swin,AttentionMIL,low,MSI,0.0075300336
swin,AttentionMIL,low,MSI,-0.0024479628
swin,AttentionMIL,low,MSI,0.0041744113
swin,AttentionMIL,low,MSI,-0.009496629
swin,AttentionMIL,low,MSI,-0.0106678605
swin,AttentionMIL,low,MSI,-0.009259284
swin,AttentionMIL,low,MSI,-0.08101857
swin,AttentionMIL,low,MSI,-0.031760454
swin,AttentionMIL,low,MSI,-0.018743873
swin,AttentionMIL,low,MSI,-0.031764686
swin,AttentionMIL,low,MSI,-0.0353902
swin,AttentionMIL,low,MSI,0.0010000467
swin,AttentionMIL,low,SMAD4,0.007978678
swin,AttentionMIL,low,SMAD4,0.053132415
swin,AttentionMIL,low,SMAD4,-0.07518795
swin,AttentionMIL,low,SMAD4,0.00158602
swin,AttentionMIL,low,SMAD4,0.11500001
swin,AttentionMIL,low,SMAD4,0.10044646
swin,AttentionMIL,low,SMAD4,-0.01444447
swin,AttentionMIL,low,SMAD4,-0.019323707
swin,AttentionMIL,low,SMAD4,-0.01444447
swin,AttentionMIL,low,SMAD4,0.019946754
swin,AttentionMIL,low,SMAD4,-0.021754384
swin,AttentionMIL,low,SMAD4,0.025265932
swin,AttentionMIL,low,SMAD4,0.027925521
swin,AttentionMIL,low,SMAD4,0.03231299
swin,AttentionMIL,low,SMAD4,-0.047581285
swin,AttentionMIL,low,SMAD4,-0.08328509
swin,AttentionMIL,low,SMAD4,-0.037946433
swin,AttentionMIL,low,SMAD4,-0.0827778
swin,AttentionMIL,low,SMAD4,-0.111111104
swin,AttentionMIL,low,SMAD4,-0.06304222
swin,AttentionMIL,low,SMAD4,0.04390493
swin,AttentionMIL,low,SMAD4,-0.028892457
swin,AttentionMIL,low,SMAD4,-0.025487304
swin,AttentionMIL,low,SMAD4,-0.09424412
swin,AttentionMIL,low,SMAD4,0.042105258
swin,AttentionMIL,low,SMAD4,0.1349734
swin,AttentionMIL,low,SMAD4,0.023790628
swin,AttentionMIL,low,SMAD4,-0.08733374
swin,AttentionMIL,low,SMAD4,-0.037272036
swin,AttentionMIL,low,SMAD4,0.035999924
swin,AttentionMIL,low,SMAD4,0.074404776
swin,AttentionMIL,low,SMAD4,0.038888812
swin,AttentionMIL,low,SMAD4,0.05132854
swin,AttentionMIL,low,SMAD4,-0.053888798
swin,AttentionMIL,low,SMAD4,0.047207475
swin,AttentionMIL,low,SMAD4,0.030175447
swin,AttentionMIL,low,SMAD4,0.081116974
swin,AttentionMIL,low,SMAD4,-0.037898958
swin,AttentionMIL,low,SMAD4,0.010204077
swin,AttentionMIL,low,SMAD4,0.018239558
swin,AttentionMIL,low,SMAD4,0.08097166
swin,AttentionMIL,low,SMAD4,0.12872022
swin,AttentionMIL,low,SMAD4,-0.03777778
swin,AttentionMIL,low,SMAD4,0.04040402
swin,AttentionMIL,low,SMAD4,-0.058415234
swin,AttentionMIL,low,SMAD4,0.09039259
swin,AttentionMIL,low,SMAD4,0.008025706
swin,AttentionMIL,low,SMAD4,-0.008495688
swin,AttentionMIL,low,SMAD4,-0.13851994
swin,AttentionMIL,low,SMAD4,-0.04912287
swin,AttentionMIL,low,SMAD4,0.14960104
swin,AttentionMIL,low,SMAD4,0.0063441396
swin,AttentionMIL,low,SMAD4,-0.00462687
swin,AttentionMIL,low,SMAD4,-0.031720847
swin,AttentionMIL,low,SMAD4,0.062999964
swin,AttentionMIL,low,SMAD4,0.14657736
swin,AttentionMIL,low,SMAD4,0.026111066
swin,AttentionMIL,low,SMAD4,0.102053165
swin,AttentionMIL,low,SMAD4,0.054444432
swin,AttentionMIL,low,SMAD4,0.081781924
swin,AttentionMIL,low,SMAD4,0.07017541
swin,AttentionMIL,low,SMAD4,0.043218076
swin,AttentionMIL,low,SMAD4,-0.107047796
swin,AttentionMIL,low,SMAD4,0.07397956
swin,AttentionMIL,low,SMAD4,-0.0007930994
swin,AttentionMIL,low,SMAD4,0.23655295
swin,AttentionMIL,low,SMAD4,0.14732146
swin,AttentionMIL,low,SMAD4,0.041666687
swin,AttentionMIL,low,SMAD4,0.025711685
swin,AttentionMIL,low,SMAD4,-0.014459193
swin,AttentionMIL,low,SMAD4,0.069731414
swin,AttentionMIL,low,SMAD4,0.0048154593
swin,AttentionMIL,low,SMAD4,-0.01549226
swin,AttentionMIL,low,SMAD4,-0.15749526
swin,AttentionMIL,low,SMAD4,-0.018947423
swin,AttentionMIL,low,SMAD4,0.06515956
swin,AttentionMIL,low,SMAD4,0.029341817
swin,AttentionMIL,low,SMAD4,0.0561018
swin,AttentionMIL,low,SMAD4,0.061062664
swin,AttentionMIL,low,SMAD4,0.167
swin,AttentionMIL,low,SMAD4,0.029017925
swin,AttentionMIL,low,SMAD4,0.043333292
swin,AttentionMIL,low,SMAD4,0.08333331
swin,AttentionMIL,low,SMAD4,0.015555561
swin,AttentionMIL,low,SMAD4,0.053856373
swin,AttentionMIL,low,SMAD4,0.07157892
swin,AttentionMIL,low,SMAD4,0.16622344
swin,AttentionMIL,low,SMAD4,0.09109044
swin,AttentionMIL,low,SMAD4,-0.00085031986
swin,AttentionMIL,low,SMAD4,0.09595555
swin,AttentionMIL,low,SMAD4,0.0057837963
swin,AttentionMIL,low,SMAD4,0.11755949
swin,AttentionMIL,low,SMAD4,-0.059444487
swin,AttentionMIL,low,SMAD4,0.044995427
swin,AttentionMIL,low,SMAD4,-0.044534504
swin,AttentionMIL,low,SMAD4,0.063016534
swin,AttentionMIL,low,SMAD4,-0.016586423
swin,AttentionMIL,low,SMAD4,0.029485285
swin,AttentionMIL,low,SMAD4,-0.054395974
swin,AttentionMIL,low,SMAD4,0.056140363
swin,AttentionMIL,low,SMAD4,-0.0857712
swin,AttentionMIL,low,SMAD4,-0.08723235
swin,AttentionMIL,low,SMAD4,-0.13418162
swin,AttentionMIL,low,SMAD4,-0.15384614
swin,AttentionMIL,low,SMAD4,-0.14499998
swin,AttentionMIL,low,SMAD4,-0.052083254
swin,AttentionMIL,low,SMAD4,-0.10277772
swin,AttentionMIL,low,SMAD4,-0.040458977
swin,AttentionMIL,low,SMAD4,-0.06777775
swin,AttentionMIL,low,SMAD4,-0.125
swin,AttentionMIL,low,SMAD4,-0.018947482
swin,AttentionMIL,low,SMAD4,-0.20013297
swin,AttentionMIL,low,SMAD4,-0.24202132
swin,AttentionMIL,low,SMAD4,-0.12244904
swin,AttentionMIL,low,SMAD4,-0.12688345
swin,AttentionMIL,low,SMAD4,-0.04511285
swin,AttentionMIL,low,SMAD4,-0.11755955
swin,AttentionMIL,low,SMAD4,-0.117777705
swin,AttentionMIL,low,SMAD4,-0.08539951
swin,AttentionMIL,low,SMAD4,-0.13071138
swin,AttentionMIL,low,SMAD4,-0.19989672
swin,AttentionMIL,low,SMAD4,-0.14713752
swin,AttentionMIL,low,SMAD4,-0.114442766
swin,AttentionMIL,low,SMAD4,-0.2643896
swin,AttentionMIL,low,SMAD4,-0.24070174
swin,AttentionMIL,low,lymph,0.09803927
swin,AttentionMIL,low,lymph,0.08367252
swin,AttentionMIL,low,lymph,0.052307606
swin,AttentionMIL,low,lymph,-0.021538436
swin,AttentionMIL,low,lymph,-0.0020525455
swin,AttentionMIL,low,lymph,-0.021816313
swin,AttentionMIL,low,lymph,-0.0040587783
swin,AttentionMIL,low,lymph,0.028967798
swin,AttentionMIL,low,lymph,0.042279422
swin,AttentionMIL,low,lymph,0.048976302
swin,AttentionMIL,low,lymph,-0.012309015
swin,AttentionMIL,low,lymph,0.002522111
swin,AttentionMIL,low,lymph,0.05126083
swin,AttentionMIL,low,lymph,-0.048333287
swin,AttentionMIL,low,lymph,0.117171764
swin,AttentionMIL,low,lymph,0.05458331
swin,AttentionMIL,low,lymph,0.029411793
swin,AttentionMIL,low,lymph,0.09142858
swin,AttentionMIL,low,lymph,0.042738914
swin,AttentionMIL,low,lymph,0.106060565
swin,AttentionMIL,low,lymph,0.071038306
swin,AttentionMIL,low,lymph,0.0029166937
swin,AttentionMIL,low,lymph,0.086812794
swin,AttentionMIL,low,lymph,0.09852213
swin,AttentionMIL,low,lymph,0.10373628
swin,AttentionMIL,low,lymph,0.0073052645
swin,AttentionMIL,low,lymph,-0.07421708
swin,AttentionMIL,low,lymph,-0.061197877
swin,AttentionMIL,low,lymph,-0.028645754
swin,AttentionMIL,low,lymph,-0.022308052
swin,AttentionMIL,low,lymph,-0.04251474
swin,AttentionMIL,low,lymph,-0.10267854
swin,AttentionMIL,low,lymph,-0.099999964
swin,AttentionMIL,low,lymph,0.030685186
swin,AttentionMIL,low,lymph,-0.01489532
swin,AttentionMIL,low,lymph,0.0020128489
swin,AttentionMIL,low,lymph,-0.034855723
swin,AttentionMIL,low,lymph,0.05815971
swin,AttentionMIL,low,lymph,0.016420424
swin,AttentionMIL,low,lymph,-0.111919165
swin,AttentionMIL,low,lymph,-0.0032051206
swin,AttentionMIL,low,lymph,-0.07670337
swin,AttentionMIL,low,lymph,-0.03961587
swin,AttentionMIL,low,lymph,-0.029967189
swin,AttentionMIL,low,lymph,0.18200928
swin,AttentionMIL,low,lymph,0.0314157
swin,AttentionMIL,low,lymph,-0.048029542
swin,AttentionMIL,low,lymph,-0.051220536
swin,AttentionMIL,low,lymph,0.008116901
swin,AttentionMIL,low,lymph,0.019726217
swin,AttentionMIL,low,lymph,0.21562654
swin,AttentionMIL,low,lymph,0.15119231
swin,AttentionMIL,low,lymph,0.2256
swin,AttentionMIL,low,lymph,0.16213334
swin,AttentionMIL,low,lymph,0.11633515
swin,AttentionMIL,low,lymph,0.16852844
swin,AttentionMIL,low,lymph,0.16164243
swin,AttentionMIL,low,lymph,0.23024952
swin,AttentionMIL,low,lymph,0.05128199
swin,AttentionMIL,low,lymph,0.16374928
swin,AttentionMIL,low,lymph,0.11434507
swin,AttentionMIL,low,lymph,0.23251754
swin,AttentionMIL,low,lymph,0.3102981
swin,AttentionMIL,low,lymph,0.20050436
swin,AttentionMIL,low,lymph,0.29879385
swin,AttentionMIL,low,lymph,0.20909923
swin,AttentionMIL,low,lymph,0.11122668
swin,AttentionMIL,low,lymph,0.1845333
swin,AttentionMIL,low,lymph,0.1898734
swin,AttentionMIL,low,lymph,0.15069318
swin,AttentionMIL,low,lymph,0.117866755
swin,AttentionMIL,low,lymph,0.17906743
swin,AttentionMIL,low,lymph,0.15923202
swin,AttentionMIL,low,lymph,0.0029138327
swin,AttentionMIL,low,lymph,0.26480258
swin,AttentionMIL,low,lymph,0.006978631
swin,AttentionMIL,low,lymph,0.032087862
swin,AttentionMIL,low,lymph,0.02702707
swin,AttentionMIL,low,lymph,-0.016977847
swin,AttentionMIL,low,lymph,0.07335901
swin,AttentionMIL,low,lymph,0.04418707
swin,AttentionMIL,low,lymph,0.0032168627
swin,AttentionMIL,low,lymph,0.016553521
swin,AttentionMIL,low,lymph,-0.009497941
swin,AttentionMIL,low,lymph,-0.004166782
swin,AttentionMIL,low,lymph,-0.025311112
swin,AttentionMIL,low,lymph,0.007285118
swin,AttentionMIL,low,lymph,0.0068640113
swin,AttentionMIL,low,lymph,-0.012309015
swin,AttentionMIL,low,lymph,0.026373684
swin,AttentionMIL,low,lymph,0.0021701455
swin,AttentionMIL,low,lymph,-0.031212509
swin,AttentionMIL,low,lymph,0.013687551
swin,AttentionMIL,low,lymph,0.0124409795
swin,AttentionMIL,low,lymph,0.058288574
swin,AttentionMIL,low,lymph,0.015254915
swin,AttentionMIL,low,lymph,-0.053737342
swin,AttentionMIL,low,lymph,-0.03797978
swin,AttentionMIL,low,lymph,-0.033854187
swin,AttentionMIL,low,lymph,0.029494941
swin,AttentionMIL,low,lymph,-5.9604645e-08
swin,AttentionMIL,low,lymph,0.00041669607
swin,AttentionMIL,low,lymph,-0.020114899
swin,AttentionMIL,low,lymph,-0.021855175
swin,AttentionMIL,low,lymph,0.0080807805
swin,AttentionMIL,low,lymph,-0.0054166913
swin,AttentionMIL,low,lymph,0.02000004
swin,AttentionMIL,low,lymph,0.007130027
swin,AttentionMIL,low,lymph,0.0004104972
swin,AttentionMIL,low,lymph,-0.034496784
swin,AttentionMIL,low,lymph,0.016058981
swin,AttentionMIL,low,lymph,-0.035138488
swin,AttentionMIL,low,lymph,0.022977889
swin,AttentionMIL,low,lymph,-0.021369576
swin,AttentionMIL,low,lymph,0.0074999332
swin,AttentionMIL,low,lymph,-0.052307606
swin,AttentionMIL,low,lymph,0.018018007
swin,AttentionMIL,low,lymph,0.04565656
swin,AttentionMIL,low,lymph,-0.013333321
swin,AttentionMIL,low,lymph,-0.020416617
swin,AttentionMIL,low,lymph,-0.028314054
swin,AttentionMIL,low,lymph,0.02709359
swin,AttentionMIL,low,lymph,-0.018915415
swin,AttentionMIL,low,lymph,0.02891928
swin,AttentionMIL,low,lymph,-0.011759281
swin,AttentionMIL,low,TP53,0.045415282
swin,AttentionMIL,low,TP53,0.033138394
swin,AttentionMIL,low,TP53,0.05622381
swin,AttentionMIL,low,TP53,0.0390625
swin,AttentionMIL,low,TP53,0.025305867
swin,AttentionMIL,low,TP53,0.01944989
swin,AttentionMIL,low,TP53,0.022733688
swin,AttentionMIL,low,TP53,0.06368184
swin,AttentionMIL,low,TP53,0.065095425
swin,AttentionMIL,low,TP53,0.075892806
swin,AttentionMIL,low,TP53,0.0356341
swin,AttentionMIL,low,TP53,0.04124582
swin,AttentionMIL,low,TP53,0.0041711926
swin,AttentionMIL,low,TP53,0.07101083
swin,AttentionMIL,low,TP53,0.035923123
swin,AttentionMIL,low,TP53,0.023472905
swin,AttentionMIL,low,TP53,0.04560554
swin,AttentionMIL,low,TP53,0.009049773
swin,AttentionMIL,low,TP53,0.0746181
swin,AttentionMIL,low,TP53,0.06459266
swin,AttentionMIL,low,TP53,0.051403165
swin,AttentionMIL,low,TP53,0.016393423
swin,AttentionMIL,low,TP53,0.05787033
swin,AttentionMIL,low,TP53,0.032592595
swin,AttentionMIL,low,TP53,0.036551356
swin,AttentionMIL,low,TP53,0.117849946
swin,AttentionMIL,low,TP53,0.12587023
swin,AttentionMIL,low,TP53,-0.072167814
swin,AttentionMIL,low,TP53,0.011284709
swin,AttentionMIL,low,TP53,0.0809232
swin,AttentionMIL,low,TP53,0.055015326
swin,AttentionMIL,low,TP53,-0.022165418
swin,AttentionMIL,low,TP53,0.0036150813
swin,AttentionMIL,low,TP53,0.026936054
swin,AttentionMIL,low,TP53,0.049107075
swin,AttentionMIL,low,TP53,0.019360304
swin,AttentionMIL,low,TP53,0.03619522
swin,AttentionMIL,low,TP53,0.052558303
swin,AttentionMIL,low,TP53,0.039264858
swin,AttentionMIL,low,TP53,0.10693407
swin,AttentionMIL,low,TP53,0.0019797087
swin,AttentionMIL,low,TP53,0.037752926
swin,AttentionMIL,low,TP53,0.09360862
swin,AttentionMIL,low,TP53,0.08666271
swin,AttentionMIL,low,TP53,0.03674066
swin,AttentionMIL,low,TP53,0.030008256
swin,AttentionMIL,low,TP53,0.053070307
swin,AttentionMIL,low,TP53,0.026909709
swin,AttentionMIL,low,TP53,0.031999946
swin,AttentionMIL,low,TP53,0.057198584
swin,AttentionMIL,low,TP53,0.16527742
swin,AttentionMIL,low,TP53,0.17878026
swin,AttentionMIL,low,TP53,0.12083924
swin,AttentionMIL,low,TP53,0.056423664
swin,AttentionMIL,low,TP53,0.16379309
swin,AttentionMIL,low,TP53,0.12225619
swin,AttentionMIL,low,TP53,0.0997442
swin,AttentionMIL,low,TP53,0.0675751
swin,AttentionMIL,low,TP53,0.13973063
swin,AttentionMIL,low,TP53,0.10630584
swin,AttentionMIL,low,TP53,0.10437715
swin,AttentionMIL,low,TP53,0.14478117
swin,AttentionMIL,low,TP53,0.14015567
swin,AttentionMIL,low,TP53,0.102478385
swin,AttentionMIL,low,TP53,0.16485652
swin,AttentionMIL,low,TP53,0.12047511
swin,AttentionMIL,low,TP53,0.05738443
swin,AttentionMIL,low,TP53,0.1504525
swin,AttentionMIL,low,TP53,0.14512339
swin,AttentionMIL,low,TP53,0.08503699
swin,AttentionMIL,low,TP53,0.11419839
swin,AttentionMIL,low,TP53,0.17866075
swin,AttentionMIL,low,TP53,0.15972221
swin,AttentionMIL,low,TP53,0.119407415
swin,AttentionMIL,low,TP53,0.11607146
swin,AttentionMIL,low,TP53,0.11497557
swin,AttentionMIL,low,TP53,0.13088274
swin,AttentionMIL,low,TP53,-0.012587428
swin,AttentionMIL,low,TP53,0.00086808205
swin,AttentionMIL,low,TP53,0.081757486
