feature_extractor,model,target,auroc_diff
ctranspath,Transformer,SMAD4,-0.00060385466
ctranspath,Transformer,SMAD4,0.06333327
ctranspath,Transformer,SMAD4,0.12034571
ctranspath,Transformer,SMAD4,0.012631595
ctranspath,Transformer,SMAD4,0.20279258
ctranspath,Transformer,SMAD4,0.046542525
ctranspath,Transformer,SMAD4,0.014455855
ctranspath,Transformer,SMAD4,0.09436965
ctranspath,Transformer,SMAD4,0.058993578
ctranspath,Transformer,SMAD4,0.18601188
ctranspath,Transformer,SMAD4,0.093333304
ctranspath,Transformer,SMAD4,0.14600551
ctranspath,Transformer,SMAD4,0.07518804
ctranspath,Transformer,SMAD4,0.22727275
ctranspath,Transformer,SMAD4,0.06688064
ctranspath,Transformer,SMAD4,0.099950075
ctranspath,Transformer,SMAD4,0.12650216
ctranspath,Transformer,SMAD4,0.09403515
ctranspath,Transformer,SMAD4,0.09042561
ctranspath,Transformer,SMAD4,-0.015067458
ctranspath,Transformer,SMAD4,0.00057834387
ctranspath,Transformer,SMAD4,-0.021411598
ctranspath,Transformer,SMAD4,0.10699993
ctranspath,Transformer,SMAD4,0.015625
ctranspath,Transformer,SMAD4,0.012777805
ctranspath,Transformer,SMAD4,0.12801933
ctranspath,Transformer,SMAD4,0.03222215
ctranspath,Transformer,SMAD4,0.07180852
ctranspath,Transformer,SMAD4,0.033684194
ctranspath,Transformer,SMAD4,0.09973407
ctranspath,Transformer,SMAD4,0.07047874
ctranspath,Transformer,SMAD4,-0.049319685
ctranspath,Transformer,SMAD4,-0.11102301
ctranspath,Transformer,SMAD4,0.014459133
ctranspath,Transformer,SMAD4,0.077380955
ctranspath,Transformer,SMAD4,-0.060555577
ctranspath,Transformer,SMAD4,0.034894347
ctranspath,Transformer,SMAD4,0.038172305
ctranspath,Transformer,SMAD4,0.13636363
ctranspath,Transformer,SMAD4,0.058855057
ctranspath,Transformer,SMAD4,0.07046479
ctranspath,Transformer,SMAD4,0.04301077
ctranspath,Transformer,SMAD4,-0.049824536
ctranspath,Transformer,SMAD4,-0.13098407
ctranspath,Transformer,SMAD4,0.020618618
ctranspath,Transformer,SMAD4,0.052053213
ctranspath,Transformer,SMAD4,0.030134916
ctranspath,Transformer,SMAD4,-0.065999985
ctranspath,Transformer,SMAD4,0.013392866
ctranspath,Transformer,SMAD4,-0.10611117
ctranspath,Transformer,SMAD4,-0.096618414
ctranspath,Transformer,SMAD4,-0.00777781
ctranspath,Transformer,SMAD4,-0.018617034
ctranspath,Transformer,SMAD4,0.016842127
ctranspath,Transformer,SMAD4,-0.050531864
ctranspath,Transformer,SMAD4,0.09973407
ctranspath,Transformer,SMAD4,0.005952418
ctranspath,Transformer,SMAD4,0.07137191
ctranspath,Transformer,SMAD4,-0.07056099
ctranspath,Transformer,SMAD4,0.047619045
ctranspath,Transformer,SMAD4,0.106666625
ctranspath,Transformer,SMAD4,0.09090912
ctranspath,Transformer,SMAD4,0.048004508
ctranspath,Transformer,SMAD4,0.10537189
ctranspath,Transformer,SMAD4,0.02461207
ctranspath,Transformer,SMAD4,0.04647672
ctranspath,Transformer,SMAD4,0.044908285
ctranspath,Transformer,SMAD4,0.039298236
ctranspath,Transformer,SMAD4,0.038563848
ctranspath,Transformer,SMAD4,0.12371135
