feature_extractor,model,magnification,target,auroc_diff
vit,AttentionMIL,high,PIK3CA,0.061457157
vit,AttentionMIL,high,PIK3CA,0.04573512
vit,AttentionMIL,high,PIK3CA,-0.020277798
vit,AttentionMIL,high,PIK3CA,0.026074052
vit,AttentionMIL,high,PIK3CA,0.0064048767
vit,AttentionMIL,high,PIK3CA,0.017115593
vit,AttentionMIL,high,PIK3CA,-0.008285701
vit,AttentionMIL,high,PIK3CA,0.019360244
vit,AttentionMIL,high,PIK3CA,-0.067142904
vit,AttentionMIL,high,PIK3CA,-0.0322963
vit,AttentionMIL,high,PIK3CA,0.09445703
vit,AttentionMIL,high,PIK3CA,0.045138955
vit,AttentionMIL,high,PIK3CA,-0.029694557
vit,AttentionMIL,high,PIK3CA,0.048285663
vit,AttentionMIL,high,PIK3CA,-0.10031259
vit,AttentionMIL,high,PIK3CA,-0.0289613
vit,AttentionMIL,high,PIK3CA,0.026578069
vit,AttentionMIL,high,PIK3CA,0.025252461
vit,AttentionMIL,high,PIK3CA,0.03113985
vit,AttentionMIL,high,PIK3CA,0.08851808
vit,AttentionMIL,high,PIK3CA,0.0068571568
vit,AttentionMIL,high,PIK3CA,0.054641604
vit,AttentionMIL,high,PIK3CA,0.06031251
vit,AttentionMIL,high,PIK3CA,0.026331067
vit,AttentionMIL,high,PIK3CA,-0.030406415
vit,AttentionMIL,high,CDH1,0.020317376
vit,AttentionMIL,high,CDH1,-0.043251693
vit,AttentionMIL,high,CDH1,0.030092597
vit,AttentionMIL,high,CDH1,-0.028357029
vit,AttentionMIL,high,CDH1,0.025606453
vit,AttentionMIL,high,CDH1,0.001563251
vit,AttentionMIL,high,CDH1,-0.014378488
vit,AttentionMIL,high,CDH1,0.0050793886
vit,AttentionMIL,high,CDH1,-0.029447138
vit,AttentionMIL,high,CDH1,-0.07424325
vit,AttentionMIL,high,CDH1,-0.08395183
vit,AttentionMIL,high,CDH1,-0.007812619
vit,AttentionMIL,high,CDH1,-0.0778867
vit,AttentionMIL,high,CDH1,0.017746866
vit,AttentionMIL,high,CDH1,-0.03682542
vit,AttentionMIL,high,CDH1,0.012221456
vit,AttentionMIL,high,CDH1,0.064043164
vit,AttentionMIL,high,CDH1,-0.05168271
vit,AttentionMIL,high,CDH1,0.031076193
vit,AttentionMIL,high,CDH1,0.0137063265
vit,AttentionMIL,high,CDH1,0.0069443583
vit,AttentionMIL,high,CDH1,0.015112042
vit,AttentionMIL,high,CDH1,-0.020061731
vit,AttentionMIL,high,CDH1,-0.030999959
vit,AttentionMIL,high,CDH1,-0.0871914
vit,AttentionMIL,high,CDH1,-0.029841244
vit,AttentionMIL,high,CDH1,0.007816553
vit,AttentionMIL,high,CDH1,0.028549314
vit,AttentionMIL,high,CDH1,-0.04086739
vit,AttentionMIL,high,CDH1,-0.01752019
vit,AttentionMIL,high,CDH1,-0.0062531233
vit,AttentionMIL,high,CDH1,0.023654819
vit,AttentionMIL,high,CDH1,-0.015238047
vit,AttentionMIL,high,CDH1,-0.044471145
vit,AttentionMIL,high,CDH1,-0.053112507
vit,AttentionMIL,high,CDH1,-0.040352464
vit,AttentionMIL,high,CDH1,-0.0234375
vit,AttentionMIL,high,CDH1,-0.052832246
vit,AttentionMIL,high,CDH1,-0.02314812
vit,AttentionMIL,high,CDH1,-0.04952377
vit,AttentionMIL,high,CDH1,-0.013659179
vit,AttentionMIL,high,CDH1,0.0
vit,AttentionMIL,high,CDH1,-0.001201868
vit,AttentionMIL,high,CDH1,0.017625213
vit,AttentionMIL,high,CDH1,0.016561925
vit,AttentionMIL,high,CDH1,-0.05121523
vit,AttentionMIL,high,CDH1,-0.016675353
vit,AttentionMIL,high,CDH1,-0.037808597
vit,AttentionMIL,high,CDH1,-0.02850008
vit,AttentionMIL,high,CDH1,-0.057098746
vit,AttentionMIL,high,CDH1,0.029206395
vit,AttentionMIL,high,CDH1,-0.0052109957
vit,AttentionMIL,high,CDH1,0.016203642
vit,AttentionMIL,high,CDH1,-0.03169304
vit,AttentionMIL,high,CDH1,0.0067385435
vit,AttentionMIL,high,CDH1,0.010422111
vit,AttentionMIL,high,CDH1,0.0106678605
vit,AttentionMIL,high,CDH1,0.026031733
vit,AttentionMIL,high,CDH1,-0.013822079
vit,AttentionMIL,high,CDH1,-0.082809806
vit,AttentionMIL,high,CDH1,-0.09740257
vit,AttentionMIL,high,CDH1,0.011418283
vit,AttentionMIL,high,CDH1,-0.08387798
vit,AttentionMIL,high,CDH1,0.024691343
vit,AttentionMIL,high,CDH1,-0.00063478947
vit,AttentionMIL,high,CDH1,-0.036664248
vit,AttentionMIL,high,CDH1,0.02700609
vit,AttentionMIL,high,CDH1,-0.030048132
vit,AttentionMIL,high,CDH1,0.031539917
vit,AttentionMIL,high,CDH1,0.05425465
vit,AttentionMIL,high,CDH1,0.017795146
vit,AttentionMIL,high,CDH1,-0.01771748
vit,AttentionMIL,high,CDH1,-0.056327105
vit,AttentionMIL,high,CDH1,-0.06300002
vit,AttentionMIL,high,CDH1,-0.07098758
vit,AttentionMIL,high,CDH1,0.027936578
vit,AttentionMIL,high,CDH1,-0.067222476
vit,AttentionMIL,high,CDH1,0.014660478
vit,AttentionMIL,high,CDH1,0.011676371
vit,AttentionMIL,high,CDH1,-0.013477206
vit,AttentionMIL,high,CDH1,0.011985362
vit,AttentionMIL,high,CDH1,-0.020408154
vit,AttentionMIL,high,CDH1,0.015238047
vit,AttentionMIL,high,CDH1,-0.027644336
vit,AttentionMIL,high,CDH1,-0.02684182
vit,AttentionMIL,high,CDH1,-0.10528755
vit,AttentionMIL,high,CDH1,0.02043271
vit,AttentionMIL,high,CDH1,-0.07570809
vit,AttentionMIL,high,CDH1,0.02314812
vit,AttentionMIL,high,CDH1,0.020317435
vit,AttentionMIL,high,CDH1,-0.034507513
vit,AttentionMIL,high,CDH1,0.056327045
vit,AttentionMIL,high,CDH1,-0.057091296
vit,AttentionMIL,high,CDH1,0.012059331
vit,AttentionMIL,high,CDH1,0.029126167
vit,AttentionMIL,high,CDH1,0.017361164
vit,AttentionMIL,high,CDH1,0.0
vit,AttentionMIL,high,CDH1,-0.03935188
vit,AttentionMIL,high,CDH1,-0.01699996
vit,AttentionMIL,high,CDH1,-0.06404328
vit,AttentionMIL,high,CDH1,-0.028571486
vit,AttentionMIL,high,CDH1,-0.08962995
vit,AttentionMIL,high,CDH1,0.0023147464
vit,AttentionMIL,high,CDH1,-0.05254364
vit,AttentionMIL,high,CDH1,-0.066037774
vit,AttentionMIL,high,CDH1,-0.042209446
vit,AttentionMIL,high,CDH1,-0.060296893
vit,AttentionMIL,high,CDH1,-0.020952404
vit,AttentionMIL,high,CDH1,-0.05769235
vit,AttentionMIL,high,CDH1,-0.13078237
vit,AttentionMIL,high,CDH1,-0.1400742
vit,AttentionMIL,high,CDH1,-0.02824527
vit,AttentionMIL,high,CDH1,-0.10947704
vit,AttentionMIL,high,CDH1,-0.052469015
vit,AttentionMIL,high,CDH1,-0.060317397
vit,AttentionMIL,high,CDH1,-0.044572234
vit,AttentionMIL,high,CDH1,0.053240776
vit,AttentionMIL,high,CDH1,-0.07932693
vit,AttentionMIL,high,CDH1,-0.04128015
vit,AttentionMIL,high,CDH1,0.0005711317
vit,AttentionMIL,high,CDH1,-0.029513955
vit,AttentionMIL,high,CDH1,-0.03126633
vit,AttentionMIL,high,CDH1,-0.08719134
vit,AttentionMIL,high,CDH1,-0.07800001
vit,AttentionMIL,high,CDH1,-0.1273148
vit,AttentionMIL,high,subtype,-0.028758585
vit,AttentionMIL,high,subtype,-0.019634902
vit,AttentionMIL,high,subtype,0.02406472
vit,AttentionMIL,high,subtype,0.038930237
vit,AttentionMIL,high,subtype,-0.03493029
vit,AttentionMIL,high,subtype,-0.063560784
vit,AttentionMIL,high,subtype,0.021811604
vit,AttentionMIL,high,subtype,-0.039873242
vit,AttentionMIL,high,subtype,-0.031753838
vit,AttentionMIL,high,subtype,-0.015316665
vit,AttentionMIL,high,subtype,0.03466326
vit,AttentionMIL,high,subtype,-0.016144037
vit,AttentionMIL,high,subtype,0.037153244
vit,AttentionMIL,high,subtype,-0.03099519
vit,AttentionMIL,high,subtype,-0.051588297
vit,AttentionMIL,high,subtype,-0.016434252
vit,AttentionMIL,high,subtype,0.013369262
vit,AttentionMIL,high,subtype,-0.0060737133
vit,AttentionMIL,high,subtype,-0.049010575
vit,AttentionMIL,high,subtype,-0.012393475
vit,AttentionMIL,high,subtype,-0.0703634
vit,AttentionMIL,high,subtype,-0.0038006902
vit,AttentionMIL,high,subtype,-0.021615505
vit,AttentionMIL,high,subtype,-0.011074662
vit,AttentionMIL,high,subtype,-0.014637947
vit,AttentionMIL,high,subtype,-0.06898159
vit,AttentionMIL,high,subtype,-0.05590099
vit,AttentionMIL,high,subtype,-0.07863593
vit,AttentionMIL,high,subtype,-0.033717453
vit,AttentionMIL,high,subtype,0.00023823977
vit,AttentionMIL,high,subtype,-0.04854846
vit,AttentionMIL,high,subtype,-0.08858216
vit,AttentionMIL,high,subtype,-0.051236153
vit,AttentionMIL,high,subtype,-0.011957705
vit,AttentionMIL,high,subtype,-0.062062323
vit,AttentionMIL,high,subtype,-0.009927392
vit,AttentionMIL,high,subtype,-0.11190909
vit,AttentionMIL,high,subtype,-0.043472588
vit,AttentionMIL,high,subtype,-0.016366124
vit,AttentionMIL,high,subtype,-0.050901234
vit,AttentionMIL,high,subtype,-0.06210655
vit,AttentionMIL,high,subtype,-0.10590857
vit,AttentionMIL,high,subtype,-0.03690934
vit,AttentionMIL,high,subtype,-0.10078293
vit,AttentionMIL,high,subtype,-0.07393283
vit,AttentionMIL,high,subtype,-0.015111029
vit,AttentionMIL,high,subtype,-0.108729124
vit,AttentionMIL,high,subtype,-0.06704515
vit,AttentionMIL,high,subtype,-0.10733968
vit,AttentionMIL,high,subtype,-0.045027375
vit,AttentionMIL,high,subtype,0.014327109
vit,AttentionMIL,high,subtype,0.01097703
vit,AttentionMIL,high,subtype,0.02380693
vit,AttentionMIL,high,subtype,0.00020742416
vit,AttentionMIL,high,subtype,-0.049571633
vit,AttentionMIL,high,subtype,-0.056088746
vit,AttentionMIL,high,subtype,-0.017330527
vit,AttentionMIL,high,subtype,-0.03401327
vit,AttentionMIL,high,subtype,-0.0786041
vit,AttentionMIL,high,subtype,0.019916892
vit,AttentionMIL,high,subtype,-0.008602262
vit,AttentionMIL,high,subtype,-0.018959343
vit,AttentionMIL,high,subtype,0.013213992
vit,AttentionMIL,high,subtype,-0.017361224
vit,AttentionMIL,high,subtype,-0.042923868
vit,AttentionMIL,high,subtype,-0.002542615
vit,AttentionMIL,high,subtype,0.03500253
vit,AttentionMIL,high,subtype,-0.035693765
vit,AttentionMIL,high,subtype,-0.017280102
vit,AttentionMIL,high,subtype,0.002182424
vit,AttentionMIL,high,subtype,-0.10473752
vit,AttentionMIL,high,subtype,-0.008607864
vit,AttentionMIL,high,subtype,-0.008042455
vit,AttentionMIL,high,subtype,-0.0036665201
vit,AttentionMIL,high,subtype,-0.005370617
vit,AttentionMIL,high,subtype,0.0040068626
vit,AttentionMIL,high,subtype,-0.0049339533
vit,AttentionMIL,high,subtype,-0.018240511
vit,AttentionMIL,high,subtype,0.0055514574
vit,AttentionMIL,high,subtype,-0.051178694
vit,AttentionMIL,high,subtype,-0.03779888
vit,AttentionMIL,high,subtype,-0.01088202
vit,AttentionMIL,high,subtype,-0.019720972
vit,AttentionMIL,high,subtype,-0.0730145
vit,AttentionMIL,high,subtype,-0.019874811
vit,AttentionMIL,high,subtype,0.0029582977
vit,AttentionMIL,high,subtype,-0.035984278
vit,AttentionMIL,high,subtype,0.0033509731
vit,AttentionMIL,high,subtype,-0.026649892
vit,AttentionMIL,high,subtype,-0.021067321
vit,AttentionMIL,high,subtype,-0.022609353
vit,AttentionMIL,high,subtype,0.025668085
vit,AttentionMIL,high,subtype,-0.019144595
vit,AttentionMIL,high,subtype,-0.071956396
vit,AttentionMIL,high,subtype,-0.005782604
vit,AttentionMIL,high,subtype,-0.09226155
vit,AttentionMIL,high,subtype,0.0031089187
vit,AttentionMIL,high,subtype,0.011868
vit,AttentionMIL,high,subtype,0.00073450804
vit,AttentionMIL,high,subtype,-0.026555598
vit,AttentionMIL,high,subtype,0.057265043
vit,AttentionMIL,high,subtype,0.029852808
vit,AttentionMIL,high,subtype,0.013825476
vit,AttentionMIL,high,subtype,-0.0077218413
vit,AttentionMIL,high,subtype,-0.032003284
vit,AttentionMIL,high,subtype,-0.060807824
vit,AttentionMIL,high,subtype,0.041291952
vit,AttentionMIL,high,subtype,-0.017413199
vit,AttentionMIL,high,subtype,-0.06661755
vit,AttentionMIL,high,subtype,0.011684597
vit,AttentionMIL,high,subtype,-0.0012607574
vit,AttentionMIL,high,subtype,-0.050125122
vit,AttentionMIL,high,subtype,0.0027797222
vit,AttentionMIL,high,subtype,0.021882176
vit,AttentionMIL,high,subtype,-0.050120294
vit,AttentionMIL,high,subtype,-0.0025036335
vit,AttentionMIL,high,subtype,0.03445798
vit,AttentionMIL,high,subtype,-0.01276052
vit,AttentionMIL,high,subtype,-0.021803916
vit,AttentionMIL,high,subtype,0.036423504
vit,AttentionMIL,high,subtype,-0.117605865
vit,AttentionMIL,high,subtype,0.004177034
vit,AttentionMIL,high,subtype,-0.0017080307
vit,AttentionMIL,high,subtype,0.05085969
vit,AttentionMIL,high,subtype,0.017573237
vit,AttentionMIL,high,TP53,-0.048285604
vit,AttentionMIL,high,TP53,-0.03815949
vit,AttentionMIL,high,TP53,-0.01925838
vit,AttentionMIL,high,TP53,-0.051343977
vit,AttentionMIL,high,TP53,-0.041666627
vit,AttentionMIL,high,TP53,-0.033620417
vit,AttentionMIL,high,TP53,-0.012345672
vit,AttentionMIL,high,TP53,-0.03417611
vit,AttentionMIL,high,TP53,-0.059389114
vit,AttentionMIL,high,TP53,-0.006952226
vit,AttentionMIL,high,TP53,-0.08833331
vit,AttentionMIL,high,TP53,-0.05440849
vit,AttentionMIL,high,TP53,-0.08333331
vit,AttentionMIL,high,TP53,-0.029090881
vit,AttentionMIL,high,TP53,-0.050239205
vit,AttentionMIL,high,TP53,-0.049479246
vit,AttentionMIL,high,TP53,-0.04984504
vit,AttentionMIL,high,TP53,-0.059738874
vit,AttentionMIL,high,TP53,-0.036643386
vit,AttentionMIL,high,TP53,-0.07536149
vit,AttentionMIL,high,TP53,-0.09539986
vit,AttentionMIL,high,TP53,-0.025390685
vit,AttentionMIL,high,TP53,-0.07185972
vit,AttentionMIL,high,TP53,-0.037202835
vit,AttentionMIL,high,TP53,-0.05951065
vit,AttentionMIL,high,TP53,0.0
vit,AttentionMIL,high,TP53,0.042648733
vit,AttentionMIL,high,TP53,0.02845633
vit,AttentionMIL,high,TP53,0.030202389
vit,AttentionMIL,high,TP53,0.0075231194
vit,AttentionMIL,high,TP53,0.035843253
vit,AttentionMIL,high,TP53,0.017396152
vit,AttentionMIL,high,TP53,0.0011115074
vit,AttentionMIL,high,TP53,0.040441155
vit,AttentionMIL,high,TP53,0.034760833
vit,AttentionMIL,high,TP53,-0.03222227
vit,AttentionMIL,high,TP53,-0.0064173937
vit,AttentionMIL,high,TP53,-0.0019444823
vit,AttentionMIL,high,TP53,0.041958094
vit,AttentionMIL,high,TP53,0.011064649
vit,AttentionMIL,high,TP53,-0.021122813
vit,AttentionMIL,high,TP53,0.032666862
vit,AttentionMIL,high,TP53,-0.046957493
vit,AttentionMIL,high,TP53,-0.0025175214
vit,AttentionMIL,high,TP53,-0.00862062
vit,AttentionMIL,high,TP53,-0.005557239
vit,AttentionMIL,high,TP53,0.009207606
vit,AttentionMIL,high,TP53,-0.035642385
vit,AttentionMIL,high,TP53,0.028251767
vit,AttentionMIL,high,TP53,-0.015016675
vit,AttentionMIL,high,TP53,-0.03799987
vit,AttentionMIL,high,TP53,-0.017396152
vit,AttentionMIL,high,TP53,-0.039091647
vit,AttentionMIL,high,TP53,-0.04016912
vit,AttentionMIL,high,TP53,-0.028935194
vit,AttentionMIL,high,TP53,-0.033620477
vit,AttentionMIL,high,TP53,-0.0058922768
vit,AttentionMIL,high,TP53,-0.06640738
vit,AttentionMIL,high,TP53,-0.056843877
vit,AttentionMIL,high,TP53,-0.025027871
vit,AttentionMIL,high,TP53,-0.1225
vit,AttentionMIL,high,TP53,-0.04352677
vit,AttentionMIL,high,TP53,-0.030277848
vit,AttentionMIL,high,TP53,-0.031888068
vit,AttentionMIL,high,TP53,-0.064593256
vit,AttentionMIL,high,TP53,-0.041377366
vit,AttentionMIL,high,TP53,-0.060264766
vit,AttentionMIL,high,TP53,-0.056126773
vit,AttentionMIL,high,TP53,-0.059580445
vit,AttentionMIL,high,TP53,-0.0806452
vit,AttentionMIL,high,TP53,-0.058351338
vit,AttentionMIL,high,TP53,-0.056082606
vit,AttentionMIL,high,TP53,-0.08910608
vit,AttentionMIL,high,TP53,-0.037202775
vit,AttentionMIL,high,TP53,-0.050055623
vit,AttentionMIL,high,TP53,-0.052571416
vit,AttentionMIL,high,TP53,-0.05808091
vit,AttentionMIL,high,TP53,-0.07559639
vit,AttentionMIL,high,TP53,-0.09543949
vit,AttentionMIL,high,TP53,-0.107349455
vit,AttentionMIL,high,TP53,-0.043067455
vit,AttentionMIL,high,TP53,-0.056958497
vit,AttentionMIL,high,TP53,-0.10864127
vit,AttentionMIL,high,TP53,-0.053450227
vit,AttentionMIL,high,TP53,-0.059232473
vit,AttentionMIL,high,TP53,-0.09388888
vit,AttentionMIL,high,TP53,-0.11662936
vit,AttentionMIL,high,TP53,-0.11944443
vit,AttentionMIL,high,TP53,-0.085035026
vit,AttentionMIL,high,TP53,-0.089114904
vit,AttentionMIL,high,TP53,-0.07378477
vit,AttentionMIL,high,TP53,-0.081667066
vit,AttentionMIL,high,TP53,-0.08530152
vit,AttentionMIL,high,TP53,-0.097622335
vit,AttentionMIL,high,TP53,-0.09760839
vit,AttentionMIL,high,TP53,-0.07965416
vit,AttentionMIL,high,TP53,-0.05412948
vit,AttentionMIL,high,TP53,-0.10577756
vit,AttentionMIL,high,TP53,-0.07972026
vit,AttentionMIL,high,TP53,-0.11846495
vit,AttentionMIL,high,TP53,0.023142815
vit,AttentionMIL,high,TP53,0.02300793
vit,AttentionMIL,high,TP53,-0.03592986
vit,AttentionMIL,high,TP53,0.0
vit,AttentionMIL,high,TP53,0.0028935075
vit,AttentionMIL,high,TP53,0.031675518
vit,AttentionMIL,high,TP53,0.0765993
vit,AttentionMIL,high,TP53,0.0166713
vit,AttentionMIL,high,TP53,0.041572392
vit,AttentionMIL,high,TP53,0.028642952
vit,AttentionMIL,high,TP53,0.00444448
vit,AttentionMIL,high,TP53,0.026227772
vit,AttentionMIL,high,TP53,0.011388838
vit,AttentionMIL,high,TP53,0.0069930553
vit,AttentionMIL,high,TP53,0.022428274
vit,AttentionMIL,high,TP53,0.00405097
vit,AttentionMIL,high,TP53,-0.0025345087
vit,AttentionMIL,high,TP53,0.012781322
vit,AttentionMIL,high,TP53,0.003356576
vit,AttentionMIL,high,TP53,0.0052836537
vit,AttentionMIL,high,TP53,0.0030874014
vit,AttentionMIL,high,TP53,0.028738856
vit,AttentionMIL,high,TP53,-0.0462777
vit,AttentionMIL,high,TP53,0.028531432
vit,AttentionMIL,high,TP53,-0.010845423
owkin,AttentionMIL,high,PIK3CA,-0.062847674
owkin,AttentionMIL,high,PIK3CA,-0.13832772
owkin,AttentionMIL,high,PIK3CA,-0.040833354
owkin,AttentionMIL,high,PIK3CA,-0.101629615
owkin,AttentionMIL,high,PIK3CA,-0.082428336
owkin,AttentionMIL,high,PIK3CA,-0.11139178
owkin,AttentionMIL,high,PIK3CA,-0.13800001
owkin,AttentionMIL,high,PIK3CA,-0.090628505
owkin,AttentionMIL,high,PIK3CA,-0.18657136
owkin,AttentionMIL,high,PIK3CA,-0.14755559
owkin,AttentionMIL,high,PIK3CA,-0.05429864
owkin,AttentionMIL,high,PIK3CA,-0.17939818
owkin,AttentionMIL,high,PIK3CA,-0.18410635
owkin,AttentionMIL,high,PIK3CA,-0.099428594
owkin,AttentionMIL,high,PIK3CA,-0.068201184
owkin,AttentionMIL,high,PIK3CA,-0.02784741
owkin,AttentionMIL,high,PIK3CA,-0.09151316
owkin,AttentionMIL,high,PIK3CA,-0.1593715
owkin,AttentionMIL,high,PIK3CA,-0.08431256
owkin,AttentionMIL,high,PIK3CA,-0.14705873
owkin,AttentionMIL,high,PIK3CA,-0.16257143
owkin,AttentionMIL,high,PIK3CA,-0.11750889
owkin,AttentionMIL,high,PIK3CA,-0.13374996
owkin,AttentionMIL,high,PIK3CA,-0.16116893
owkin,AttentionMIL,high,PIK3CA,-0.08070481
owkin,AttentionMIL,high,PIK3CA,-0.087319195
owkin,AttentionMIL,high,PIK3CA,-0.13748598
owkin,AttentionMIL,high,PIK3CA,-0.0691666
owkin,AttentionMIL,high,PIK3CA,-0.026370406
owkin,AttentionMIL,high,PIK3CA,-0.022556424
owkin,AttentionMIL,high,PIK3CA,-0.0028057098
owkin,AttentionMIL,high,PIK3CA,-0.10571426
owkin,AttentionMIL,high,PIK3CA,-0.1130752
owkin,AttentionMIL,high,PIK3CA,-0.078285754
owkin,AttentionMIL,high,PIK3CA,-0.08029628
owkin,AttentionMIL,high,PIK3CA,-0.06504524
owkin,AttentionMIL,high,PIK3CA,-0.12962961
owkin,AttentionMIL,high,PIK3CA,-0.18127823
owkin,AttentionMIL,high,PIK3CA,-0.014571428
owkin,AttentionMIL,high,PIK3CA,-0.07388461
owkin,AttentionMIL,high,PIK3CA,-0.033416927
owkin,AttentionMIL,high,PIK3CA,-0.11114466
owkin,AttentionMIL,high,PIK3CA,-0.15347928
owkin,AttentionMIL,high,PIK3CA,-0.015276194
owkin,AttentionMIL,high,PIK3CA,-0.10209268
owkin,AttentionMIL,high,PIK3CA,-0.107714295
owkin,AttentionMIL,high,PIK3CA,0.09253824
owkin,AttentionMIL,high,PIK3CA,-0.09781253
owkin,AttentionMIL,high,PIK3CA,-0.12789357
owkin,AttentionMIL,high,PIK3CA,0.019039512
owkin,AttentionMIL,high,PIK3CA,-0.053670764
owkin,AttentionMIL,high,PIK3CA,-0.050224543
owkin,AttentionMIL,high,PIK3CA,0.016944528
owkin,AttentionMIL,high,PIK3CA,0.011259317
owkin,AttentionMIL,high,PIK3CA,-0.015873075
owkin,AttentionMIL,high,PIK3CA,0.019360304
owkin,AttentionMIL,high,PIK3CA,0.00028574467
owkin,AttentionMIL,high,PIK3CA,-0.024971962
owkin,AttentionMIL,high,PIK3CA,-0.055428624
owkin,AttentionMIL,high,PIK3CA,-0.013036966
owkin,AttentionMIL,high,PIK3CA,-0.008201361
owkin,AttentionMIL,high,PIK3CA,-0.0787037
owkin,AttentionMIL,high,PIK3CA,-0.026018202
owkin,AttentionMIL,high,PIK3CA,-0.0059999228
owkin,AttentionMIL,high,PIK3CA,0.05228758
owkin,AttentionMIL,high,PIK3CA,0.0005568862
owkin,AttentionMIL,high,PIK3CA,-0.055874407
owkin,AttentionMIL,high,PIK3CA,-0.09764314
owkin,AttentionMIL,high,PIK3CA,0.025851905
owkin,AttentionMIL,high,PIK3CA,-0.038461566
owkin,AttentionMIL,high,PIK3CA,-0.09742856
owkin,AttentionMIL,high,PIK3CA,-0.0020564198
owkin,AttentionMIL,high,PIK3CA,-0.07375002
owkin,AttentionMIL,high,PIK3CA,-0.08275461
owkin,AttentionMIL,high,PIK3CA,0.08866155
owkin,AttentionMIL,high,PIK3CA,-0.018631816
owkin,AttentionMIL,high,PIK3CA,-0.062289536
owkin,AttentionMIL,high,PIK3CA,0.0011110306
owkin,AttentionMIL,high,PIK3CA,-0.026962996
owkin,AttentionMIL,high,PIK3CA,0.0019493699
owkin,AttentionMIL,high,PIK3CA,0.009259224
owkin,AttentionMIL,high,PIK3CA,-0.029999912
owkin,AttentionMIL,high,PIK3CA,-0.027777672
owkin,AttentionMIL,high,PIK3CA,0.026857078
owkin,AttentionMIL,high,PIK3CA,-0.0005925298
owkin,AttentionMIL,high,PIK3CA,-0.101527095
owkin,AttentionMIL,high,PIK3CA,-0.076388955
owkin,AttentionMIL,high,PIK3CA,0.015554309
owkin,AttentionMIL,high,PIK3CA,0.023714304
owkin,AttentionMIL,high,PIK3CA,0.094913304
owkin,AttentionMIL,high,PIK3CA,0.0058479905
owkin,AttentionMIL,high,PIK3CA,-0.029296279
owkin,AttentionMIL,high,PIK3CA,-0.09960723
owkin,AttentionMIL,high,PIK3CA,0.026145637
owkin,AttentionMIL,high,PIK3CA,-0.03874433
owkin,AttentionMIL,high,PIK3CA,-0.053142846
owkin,AttentionMIL,high,PIK3CA,0.05199772
owkin,AttentionMIL,high,PIK3CA,-0.06468755
owkin,AttentionMIL,high,PIK3CA,-0.060763955
owkin,AttentionMIL,high,PIK3CA,0.010514379
owkin,AttentionMIL,high,PIK3CA,-0.01779753
owkin,AttentionMIL,high,PIK3CA,-0.049663365
owkin,AttentionMIL,high,PIK3CA,0.02111113
owkin,AttentionMIL,high,PIK3CA,0.0002962947
owkin,AttentionMIL,high,PIK3CA,0.033416927
owkin,AttentionMIL,high,PIK3CA,-0.04068464
owkin,AttentionMIL,high,PIK3CA,-0.060857177
owkin,AttentionMIL,high,PIK3CA,-0.034511775
owkin,AttentionMIL,high,PIK3CA,-0.0211429
owkin,AttentionMIL,high,PIK3CA,0.0038518906
owkin,AttentionMIL,high,PIK3CA,-0.004524827
owkin,AttentionMIL,high,PIK3CA,-0.055844903
owkin,AttentionMIL,high,PIK3CA,-0.104920745
owkin,AttentionMIL,high,PIK3CA,-0.018000007
owkin,AttentionMIL,high,PIK3CA,0.014208585
owkin,AttentionMIL,high,PIK3CA,-0.009468079
owkin,AttentionMIL,high,PIK3CA,-0.050437927
owkin,AttentionMIL,high,PIK3CA,-0.052188516
owkin,AttentionMIL,high,PIK3CA,0.06257337
owkin,AttentionMIL,high,PIK3CA,-0.020927548
owkin,AttentionMIL,high,PIK3CA,-0.08257145
owkin,AttentionMIL,high,PIK3CA,0.08636892
owkin,AttentionMIL,high,PIK3CA,-0.0703125
owkin,AttentionMIL,high,PIK3CA,-0.091435194
owkin,AttentionMIL,high,PIK3CA,0.023017943
owkin,AttentionMIL,high,CDH1,0.015238166
owkin,AttentionMIL,high,CDH1,0.064095914
owkin,AttentionMIL,high,CDH1,0.051697493
owkin,AttentionMIL,high,CDH1,0.08006668
owkin,AttentionMIL,high,CDH1,-0.026280344
owkin,AttentionMIL,high,CDH1,0.0588848
owkin,AttentionMIL,high,CDH1,0.019480467
owkin,AttentionMIL,high,CDH1,-0.007619083
owkin,AttentionMIL,high,CDH1,-0.0024038553
owkin,AttentionMIL,high,CDH1,0.0045689344
owkin,AttentionMIL,high,CDH1,0.04916507
owkin,AttentionMIL,high,CDH1,0.016226053
owkin,AttentionMIL,high,CDH1,0.04030502
owkin,AttentionMIL,high,CDH1,0.07793212
owkin,AttentionMIL,high,CDH1,0.06793654
owkin,AttentionMIL,high,CDH1,0.0797987
owkin,AttentionMIL,high,CDH1,0.04706782
owkin,AttentionMIL,high,CDH1,0.05769229
owkin,AttentionMIL,high,CDH1,-0.019016623
owkin,AttentionMIL,high,CDH1,0.15134215
owkin,AttentionMIL,high,CDH1,0.056423604
owkin,AttentionMIL,high,CDH1,0.030745208
owkin,AttentionMIL,high,CDH1,-0.041666627
owkin,AttentionMIL,high,CDH1,-0.020500064
owkin,AttentionMIL,high,CDH1,0.09799385
owkin,AttentionMIL,high,CDH1,-0.05841273
owkin,AttentionMIL,high,CDH1,0.0088588
owkin,AttentionMIL,high,CDH1,-0.025462866
owkin,AttentionMIL,high,CDH1,0.0058382154
owkin,AttentionMIL,high,CDH1,-0.011455536
owkin,AttentionMIL,high,CDH1,-0.017196536
