feature_extractor,model,magnification,target,auroc_diff
retccl,AttentionMIL,low,BRAF,-0.011054516
retccl,AttentionMIL,low,BRAF,-0.004227042
retccl,AttentionMIL,low,BRAF,-0.005509615
retccl,AttentionMIL,low,BRAF,0.0010700524
retccl,AttentionMIL,low,BRAF,-0.017857194
retccl,AttentionMIL,low,BRAF,-0.0041608214
retccl,AttentionMIL,low,BRAF,-0.0017352104
retccl,AttentionMIL,low,BRAF,-0.006642461
retccl,AttentionMIL,low,BRAF,-0.010265648
retccl,AttentionMIL,low,BRAF,-0.01555562
retccl,AttentionMIL,low,BRAF,0.0012077093
retccl,AttentionMIL,low,BRAF,-0.0110192895
retccl,AttentionMIL,low,BRAF,-0.011968136
retccl,AttentionMIL,low,BRAF,-0.010204077
retccl,AttentionMIL,low,BRAF,0.0007017851
retccl,AttentionMIL,low,BRAF,-0.0040000677
retccl,AttentionMIL,low,BRAF,-0.00396502
retccl,AttentionMIL,low,BRAF,-0.003720224
retccl,AttentionMIL,low,BRAF,0.002530098
retccl,AttentionMIL,low,BRAF,-0.009973407
retccl,AttentionMIL,low,BRAF,-0.014999986
retccl,AttentionMIL,low,BRAF,-0.011999965
retccl,AttentionMIL,low,BRAF,-0.011968136
retccl,AttentionMIL,low,BRAF,-0.006111145
retccl,AttentionMIL,low,BRAF,-0.0006648898
retccl,AttentionMIL,low,BRAF,-0.0042517185
retccl,AttentionMIL,low,BRAF,-0.006038666
retccl,AttentionMIL,low,BRAF,-0.013774097
retccl,AttentionMIL,low,BRAF,-0.012306035
retccl,AttentionMIL,low,BRAF,-0.019557834
retccl,AttentionMIL,low,BRAF,-0.008321762
retccl,AttentionMIL,low,BRAF,-0.004048586
retccl,AttentionMIL,low,BRAF,-0.02234304
retccl,AttentionMIL,low,BRAF,-0.06461346
retccl,AttentionMIL,low,BRAF,-0.124444425
retccl,AttentionMIL,low,BRAF,-0.06944442
retccl,AttentionMIL,low,BRAF,0.034894407
retccl,AttentionMIL,low,BRAF,0.009973407
retccl,AttentionMIL,low,BRAF,0.015306056
retccl,AttentionMIL,low,BRAF,-0.09403515
retccl,AttentionMIL,low,BRAF,-0.041999996
retccl,AttentionMIL,low,BRAF,-0.12371135
retccl,AttentionMIL,low,BRAF,0.034970224
retccl,AttentionMIL,low,BRAF,-0.08665404
retccl,AttentionMIL,low,BRAF,-0.105718076
retccl,AttentionMIL,low,BRAF,-0.124444485
retccl,AttentionMIL,low,BRAF,-0.09200007
retccl,AttentionMIL,low,BRAF,-0.06781912
retccl,AttentionMIL,low,BRAF,-0.035000026
retccl,AttentionMIL,low,BRAF,-0.09906912
retccl,AttentionMIL,low,BRAF,-0.0034013987
retccl,AttentionMIL,low,BRAF,-0.059782624
retccl,AttentionMIL,low,BRAF,-0.06427914
retccl,AttentionMIL,low,BRAF,-0.05510968
retccl,AttentionMIL,low,BRAF,-0.09268707
retccl,AttentionMIL,low,BRAF,0.04576975
retccl,AttentionMIL,low,BRAF,-0.047426343
retccl,AttentionMIL,low,KRAS,0.03665316
retccl,AttentionMIL,low,KRAS,0.027089715
retccl,AttentionMIL,low,KRAS,0.006416738
retccl,AttentionMIL,low,KRAS,0.047880113
retccl,AttentionMIL,low,KRAS,0.060307026
retccl,AttentionMIL,low,KRAS,0.05618465
retccl,AttentionMIL,low,KRAS,0.07387769
retccl,AttentionMIL,low,KRAS,0.046402752
retccl,AttentionMIL,low,KRAS,0.025219202
retccl,AttentionMIL,low,KRAS,-0.0068571568
retccl,AttentionMIL,low,KRAS,0.011618555
retccl,AttentionMIL,low,KRAS,-0.014561236
retccl,AttentionMIL,low,KRAS,0.032863855
retccl,AttentionMIL,low,KRAS,0.0069444776
retccl,AttentionMIL,low,KRAS,0.075291574
retccl,AttentionMIL,low,KRAS,0.0078572035
retccl,AttentionMIL,low,KRAS,0.07407415
retccl,AttentionMIL,low,KRAS,0.106971085
retccl,AttentionMIL,low,KRAS,0.02455771
retccl,AttentionMIL,low,KRAS,0.046306133
retccl,AttentionMIL,low,KRAS,0.018928528
retccl,AttentionMIL,low,KRAS,0.050722003
retccl,AttentionMIL,low,KRAS,0.051785707
retccl,AttentionMIL,low,KRAS,-0.018393397
retccl,AttentionMIL,low,KRAS,0.033253312
retccl,AttentionMIL,low,KRAS,0.028507948
retccl,AttentionMIL,low,KRAS,0.0189628
retccl,AttentionMIL,low,KRAS,0.013509035
retccl,AttentionMIL,low,KRAS,0.025219321
retccl,AttentionMIL,low,KRAS,0.01352334
retccl,AttentionMIL,low,KRAS,0.025261283
retccl,AttentionMIL,low,KRAS,0.045245647
retccl,AttentionMIL,low,KRAS,0.026819885
retccl,AttentionMIL,low,KRAS,0.020833373
retccl,AttentionMIL,low,KRAS,0.02057147
retccl,AttentionMIL,low,KRAS,0.036859035
retccl,AttentionMIL,low,KRAS,-0.012199938
retccl,AttentionMIL,low,KRAS,0.043336987
retccl,AttentionMIL,low,KRAS,0.021198869
retccl,AttentionMIL,low,KRAS,0.06504071
retccl,AttentionMIL,low,KRAS,0.0057142377
retccl,AttentionMIL,low,KRAS,0.05236268
retccl,AttentionMIL,low,KRAS,0.054086566
retccl,AttentionMIL,low,KRAS,0.016251326
retccl,AttentionMIL,low,KRAS,0.025450647
retccl,AttentionMIL,low,KRAS,0.009642899
retccl,AttentionMIL,low,KRAS,0.041095972
retccl,AttentionMIL,low,KRAS,0.037142873
retccl,AttentionMIL,low,KRAS,-0.0022522807
retccl,AttentionMIL,low,KRAS,0.012820482
retccl,AttentionMIL,low,KRAS,-0.039614916
retccl,AttentionMIL,low,KRAS,-0.005804956
retccl,AttentionMIL,low,KRAS,-0.013171196
retccl,AttentionMIL,low,KRAS,-0.02448821
retccl,AttentionMIL,low,KRAS,-0.030701756
retccl,AttentionMIL,low,KRAS,-0.04094076
retccl,AttentionMIL,low,KRAS,-0.033934295
retccl,AttentionMIL,low,KRAS,-0.03192854
retccl,AttentionMIL,low,KRAS,-0.014619887
retccl,AttentionMIL,low,KRAS,-0.0068571568
retccl,AttentionMIL,low,KRAS,-0.03125
retccl,AttentionMIL,low,KRAS,0.0133805275
retccl,AttentionMIL,low,KRAS,-0.02925241
retccl,AttentionMIL,low,KRAS,-0.011330426
retccl,AttentionMIL,low,KRAS,-0.066101074
retccl,AttentionMIL,low,KRAS,0.024642885
retccl,AttentionMIL,low,KRAS,-0.029799998
retccl,AttentionMIL,low,KRAS,-0.1029647
retccl,AttentionMIL,low,KRAS,0.007945061
retccl,AttentionMIL,low,KRAS,-0.01449275
retccl,AttentionMIL,low,KRAS,-0.008571446
retccl,AttentionMIL,low,KRAS,0.011106968
retccl,AttentionMIL,low,KRAS,-0.029999971
retccl,AttentionMIL,low,KRAS,0.029279292
retccl,AttentionMIL,low,KRAS,-0.0032051802
retccl,AttentionMIL,low,KRAS,-0.034431696
retccl,AttentionMIL,low,KRAS,-0.020510912
retccl,AttentionMIL,low,KRAS,0.014522135
retccl,AttentionMIL,low,KRAS,-0.036549747
retccl,AttentionMIL,low,KRAS,-0.037646174
retccl,AttentionMIL,low,KRAS,-0.04006964
retccl,AttentionMIL,low,KRAS,-0.03888297
retccl,AttentionMIL,low,KRAS,-0.04427415
retccl,AttentionMIL,low,KRAS,-0.010599494
retccl,AttentionMIL,low,KRAS,0.006476164
retccl,AttentionMIL,low,KRAS,-0.024839759
retccl,AttentionMIL,low,KRAS,0.038961053
retccl,AttentionMIL,low,KRAS,-0.022751927
retccl,AttentionMIL,low,KRAS,0.0
retccl,AttentionMIL,low,KRAS,-0.06963599
retccl,AttentionMIL,low,KRAS,0.02321428
retccl,AttentionMIL,low,KRAS,-0.030225635
retccl,AttentionMIL,low,KRAS,-0.09975958
retccl,AttentionMIL,low,KRAS,0.008667409
retccl,AttentionMIL,low,KRAS,-0.006009221
retccl,AttentionMIL,low,KRAS,0.02285713
retccl,AttentionMIL,low,KRAS,0.0025915504
retccl,AttentionMIL,low,KRAS,-0.020714164
retccl,AttentionMIL,low,KRAS,0.059309304
retccl,AttentionMIL,low,KRAS,0.011218071
retccl,AttentionMIL,low,KRAS,-0.022213995
retccl,AttentionMIL,low,KRAS,0.0061918497
retccl,AttentionMIL,low,KRAS,-0.018574774
retccl,AttentionMIL,low,KRAS,0.007675469
retccl,AttentionMIL,low,KRAS,0.010233879
retccl,AttentionMIL,low,KRAS,0.0108885765
retccl,AttentionMIL,low,KRAS,0.019441485
retccl,AttentionMIL,low,KRAS,0.027671456
retccl,AttentionMIL,low,KRAS,0.014985323
retccl,AttentionMIL,low,KRAS,-0.009523869
retccl,AttentionMIL,low,KRAS,0.0056089163
retccl,AttentionMIL,low,KRAS,-0.016135335
retccl,AttentionMIL,low,KRAS,0.0050559044
retccl,AttentionMIL,low,KRAS,-0.0051170588
retccl,AttentionMIL,low,KRAS,0.016260147
retccl,AttentionMIL,low,KRAS,0.008214295
retccl,AttentionMIL,low,KRAS,0.0072371364
retccl,AttentionMIL,low,KRAS,0.0012019873
retccl,AttentionMIL,low,KRAS,0.0028890967
retccl,AttentionMIL,low,KRAS,0.021562457
retccl,AttentionMIL,low,KRAS,-0.0014284849
retccl,AttentionMIL,low,KRAS,0.030729353
retccl,AttentionMIL,low,KRAS,0.028571427
retccl,AttentionMIL,low,KRAS,-0.031156242
retccl,AttentionMIL,low,KRAS,0.008012831
retccl,AttentionMIL,low,subtype,0.0037119389
retccl,AttentionMIL,low,subtype,0.0713827
retccl,AttentionMIL,low,subtype,0.012397587
retccl,AttentionMIL,low,subtype,0.055530548
retccl,AttentionMIL,low,subtype,0.02814877
retccl,AttentionMIL,low,subtype,0.00934577
retccl,AttentionMIL,low,subtype,0.01862663
retccl,AttentionMIL,low,subtype,-0.025444925
retccl,AttentionMIL,low,subtype,-0.016937792
retccl,AttentionMIL,low,subtype,0.028354347
retccl,AttentionMIL,low,subtype,-0.032892168
retccl,AttentionMIL,low,subtype,0.052386463
retccl,AttentionMIL,low,subtype,0.039285183
retccl,AttentionMIL,low,subtype,-0.017111242
retccl,AttentionMIL,low,subtype,-0.009197891
retccl,AttentionMIL,low,subtype,0.012630045
retccl,AttentionMIL,low,subtype,-0.0037574768
retccl,AttentionMIL,low,subtype,0.06664151
retccl,AttentionMIL,low,subtype,-0.008924961
retccl,AttentionMIL,low,subtype,0.0037274957
retccl,AttentionMIL,low,subtype,0.00035727024
retccl,AttentionMIL,low,subtype,-0.026656747
retccl,AttentionMIL,low,subtype,0.03557223
retccl,AttentionMIL,low,subtype,0.017023325
retccl,AttentionMIL,low,subtype,-0.0029921532
retccl,AttentionMIL,low,subtype,0.008812845
retccl,AttentionMIL,low,subtype,0.021336734
retccl,AttentionMIL,low,subtype,0.028576016
retccl,AttentionMIL,low,subtype,0.0075997114
retccl,AttentionMIL,low,subtype,-0.01654619
retccl,AttentionMIL,low,subtype,-0.031535566
retccl,AttentionMIL,low,subtype,-0.000675261
retccl,AttentionMIL,low,subtype,-0.020081103
retccl,AttentionMIL,low,subtype,-0.014187157
retccl,AttentionMIL,low,subtype,-0.006028652
retccl,AttentionMIL,low,subtype,-0.020288706
retccl,AttentionMIL,low,subtype,0.0379529
retccl,AttentionMIL,low,subtype,-0.030328393
retccl,AttentionMIL,low,subtype,-0.030639172
retccl,AttentionMIL,low,subtype,0.00026464462
retccl,AttentionMIL,low,subtype,-0.0127109885
retccl,AttentionMIL,low,subtype,-0.022209466
retccl,AttentionMIL,low,subtype,0.0075936913
retccl,AttentionMIL,low,subtype,-0.0435459
retccl,AttentionMIL,low,subtype,0.02340883
retccl,AttentionMIL,low,subtype,0.0015612841
retccl,AttentionMIL,low,subtype,-0.05683559
retccl,AttentionMIL,low,subtype,-0.028026342
retccl,AttentionMIL,low,subtype,0.004575908
retccl,AttentionMIL,low,subtype,-0.049623787
retccl,AttentionMIL,low,subtype,0.06109768
retccl,AttentionMIL,low,subtype,0.042830348
retccl,AttentionMIL,low,subtype,0.04777527
retccl,AttentionMIL,low,subtype,0.04950285
retccl,AttentionMIL,low,subtype,-0.017381907
retccl,AttentionMIL,low,subtype,0.06145698
retccl,AttentionMIL,low,subtype,0.01790291
retccl,AttentionMIL,low,subtype,0.05857283
retccl,AttentionMIL,low,subtype,0.017046452
retccl,AttentionMIL,low,subtype,0.034575164
retccl,AttentionMIL,low,subtype,0.066649735
retccl,AttentionMIL,low,subtype,0.017328858
retccl,AttentionMIL,low,subtype,0.0056022406
retccl,AttentionMIL,low,subtype,0.029358268
retccl,AttentionMIL,low,subtype,0.072116196
retccl,AttentionMIL,low,subtype,-0.006201446
retccl,AttentionMIL,low,subtype,0.041715264
retccl,AttentionMIL,low,subtype,0.029345155
retccl,AttentionMIL,low,subtype,0.045078218
retccl,AttentionMIL,low,subtype,0.040166676
retccl,AttentionMIL,low,subtype,0.013894141
retccl,AttentionMIL,low,subtype,0.039139867
retccl,AttentionMIL,low,subtype,0.02464813
retccl,AttentionMIL,low,subtype,0.05079937
retccl,AttentionMIL,low,subtype,0.020162284
retccl,AttentionMIL,low,subtype,0.0037167668
retccl,AttentionMIL,low,subtype,-0.0052468777
retccl,AttentionMIL,low,subtype,0.010535359
retccl,AttentionMIL,low,subtype,-0.008800924
retccl,AttentionMIL,low,subtype,0.007275164
retccl,AttentionMIL,low,subtype,-0.013702273
retccl,AttentionMIL,low,subtype,-0.010450125
retccl,AttentionMIL,low,subtype,0.013062358
retccl,AttentionMIL,low,subtype,0.029902995
retccl,AttentionMIL,low,subtype,-0.004061699
retccl,AttentionMIL,low,subtype,-0.022930324
retccl,AttentionMIL,low,subtype,0.012017548
retccl,AttentionMIL,low,subtype,-0.0045934916
retccl,AttentionMIL,low,subtype,0.009843826
retccl,AttentionMIL,low,subtype,-0.0076680183
retccl,AttentionMIL,low,subtype,0.02139455
retccl,AttentionMIL,low,subtype,-0.016571999
retccl,AttentionMIL,low,subtype,-0.021714032
retccl,AttentionMIL,low,subtype,0.0014869571
retccl,AttentionMIL,low,subtype,-0.0023897886
retccl,AttentionMIL,low,subtype,0.01043731
retccl,AttentionMIL,low,subtype,-0.026259243
retccl,AttentionMIL,low,subtype,0.005510688
retccl,AttentionMIL,low,subtype,0.003578186
retccl,AttentionMIL,low,subtype,0.016578794
retccl,AttentionMIL,low,subtype,-0.009165108
retccl,AttentionMIL,low,subtype,0.036000967
retccl,AttentionMIL,low,subtype,-0.045087516
retccl,AttentionMIL,low,subtype,0.048425257
retccl,AttentionMIL,low,subtype,0.027607083
retccl,AttentionMIL,low,subtype,0.01616019
retccl,AttentionMIL,low,subtype,-0.015446663
retccl,AttentionMIL,low,subtype,-0.08400941
retccl,AttentionMIL,low,subtype,-0.04825139
retccl,AttentionMIL,low,subtype,0.044591904
retccl,AttentionMIL,low,subtype,-0.016402364
retccl,AttentionMIL,low,subtype,0.011129677
retccl,AttentionMIL,low,subtype,0.061015427
retccl,AttentionMIL,low,subtype,-0.011160016
retccl,AttentionMIL,low,subtype,0.019593
retccl,AttentionMIL,low,subtype,0.015453458
retccl,AttentionMIL,low,subtype,-0.029096127
retccl,AttentionMIL,low,subtype,0.1184324
retccl,AttentionMIL,low,subtype,0.018946886
retccl,AttentionMIL,low,subtype,-0.029581845
retccl,AttentionMIL,low,subtype,-0.0058712363
retccl,AttentionMIL,low,subtype,0.041847885
retccl,AttentionMIL,low,subtype,0.034492552
retccl,AttentionMIL,low,subtype,0.031290352
retccl,AttentionMIL,low,subtype,-0.015108287
bt,AttentionMIL,low,CDH1,0.08441889
bt,AttentionMIL,low,CDH1,0.040499985
bt,AttentionMIL,low,CDH1,0.048517585
bt,AttentionMIL,low,CDH1,0.09677416
bt,AttentionMIL,low,CDH1,0.088520885
bt,AttentionMIL,low,CDH1,0.048000097
bt,AttentionMIL,low,CDH1,0.12844032
bt,AttentionMIL,low,CDH1,0.06272721
bt,AttentionMIL,low,CDH1,0.10493839
bt,AttentionMIL,low,CDH1,0.034366608
bt,AttentionMIL,low,CDH1,0.13131839
bt,AttentionMIL,low,CDH1,0.028867126
bt,AttentionMIL,low,CDH1,0.066031694
bt,AttentionMIL,low,CDH1,0.08340275
bt,AttentionMIL,low,CDH1,0.100048125
bt,AttentionMIL,low,CDH1,0.10623044
bt,AttentionMIL,low,CDH1,0.0677436
bt,AttentionMIL,low,CDH1,0.097777784
bt,AttentionMIL,low,CDH1,0.09770888
bt,AttentionMIL,low,CDH1,0.12580872
bt,AttentionMIL,low,CDH1,0.08623642
bt,AttentionMIL,low,CDH1,0.06652635
bt,AttentionMIL,low,CDH1,0.041499972
bt,AttentionMIL,low,CDH1,0.052000046
bt,AttentionMIL,low,CDH1,0.12740386
bt,AttentionMIL,low,CDH1,0.018759727
bt,AttentionMIL,low,CDH1,-0.023500025
bt,AttentionMIL,low,CDH1,-0.012803197
bt,AttentionMIL,low,CDH1,0.01792115
bt,AttentionMIL,low,CDH1,-0.0005711317
bt,AttentionMIL,low,CDH1,-0.00050002337
bt,AttentionMIL,low,CDH1,0.015012562
bt,AttentionMIL,low,CDH1,-0.0109090805
bt,AttentionMIL,low,CDH1,0.016203701
bt,AttentionMIL,low,CDH1,0.006064713
bt,AttentionMIL,low,CDH1,-0.0088588
bt,AttentionMIL,low,CDH1,0.026688457
bt,AttentionMIL,low,CDH1,-0.00444448
bt,AttentionMIL,low,CDH1,0.039199352
bt,AttentionMIL,low,CDH1,0.0086580515
bt,AttentionMIL,low,CDH1,0.015688062
bt,AttentionMIL,low,CDH1,0.030745208
bt,AttentionMIL,low,CDH1,0.013968289
bt,AttentionMIL,low,CDH1,0.04110509
bt,AttentionMIL,low,CDH1,-0.0071890354
bt,AttentionMIL,low,CDH1,-0.0039976835
bt,AttentionMIL,low,CDH1,0.01347363
bt,AttentionMIL,low,CDH1,0.0045000315
bt,AttentionMIL,low,CDH1,0.021000087
bt,AttentionMIL,low,CDH1,0.035456717
bt,AttentionMIL,low,CDH1,0.09432006
bt,AttentionMIL,low,CDH1,0.07950002
bt,AttentionMIL,low,CDH1,0.07075465
bt,AttentionMIL,low,CDH1,0.057745934
bt,AttentionMIL,low,CDH1,0.013135433
bt,AttentionMIL,low,CDH1,0.060500026
bt,AttentionMIL,low,CDH1,0.0083402395
bt,AttentionMIL,low,CDH1,0.039999843
bt,AttentionMIL,low,CDH1,0.021604896
bt,AttentionMIL,low,CDH1,0.1401617
bt,AttentionMIL,low,CDH1,0.06201142
bt,AttentionMIL,low,CDH1,0.06862742
bt,AttentionMIL,low,CDH1,0.06920624
bt,AttentionMIL,low,CDH1,0.030025065
bt,AttentionMIL,low,CDH1,0.11207312
bt,AttentionMIL,low,CDH1,-0.013446927
bt,AttentionMIL,low,CDH1,0.1292339
bt,AttentionMIL,low,CDH1,0.14730155
bt,AttentionMIL,low,CDH1,0.11590296
bt,AttentionMIL,low,CDH1,0.12437099
bt,AttentionMIL,low,CDH1,0.06282121
bt,AttentionMIL,low,CDH1,0.084210515
bt,AttentionMIL,low,CDH1,0.048000038
bt,AttentionMIL,low,CDH1,0.04399991
bt,AttentionMIL,low,CDH1,0.025841355
bt,AttentionMIL,low,CDH1,-0.007816553
bt,AttentionMIL,low,CDH1,-0.0024999976
bt,AttentionMIL,low,CDH1,-0.009434044
bt,AttentionMIL,low,CDH1,-0.009159565
bt,AttentionMIL,low,CDH1,-0.0211308
bt,AttentionMIL,low,CDH1,-0.00050002337
bt,AttentionMIL,low,CDH1,-0.0075062513
bt,AttentionMIL,low,CDH1,-0.00999999
bt,AttentionMIL,low,CDH1,-0.010030806
bt,AttentionMIL,low,CDH1,-0.012803137
bt,AttentionMIL,low,CDH1,-0.0026054978
bt,AttentionMIL,low,CDH1,0.008169889
bt,AttentionMIL,low,CDH1,-0.0069841146
bt,AttentionMIL,low,CDH1,-0.013344407
bt,AttentionMIL,low,CDH1,-0.012987018
bt,AttentionMIL,low,CDH1,-0.0094127655
bt,AttentionMIL,low,CDH1,-0.022407532
bt,AttentionMIL,low,CDH1,-0.011428535
bt,AttentionMIL,low,CDH1,-0.0006738901
bt,AttentionMIL,low,CDH1,-0.023005009
bt,AttentionMIL,low,CDH1,0.01199311
bt,AttentionMIL,low,CDH1,-0.0012631416
bt,AttentionMIL,low,CDH1,0.003500104
bt,AttentionMIL,low,CDH1,-0.013000011
bt,AttentionMIL,low,CDH1,-0.046273947
bt,AttentionMIL,low,CDH1,0.040646195
bt,AttentionMIL,low,CDH1,-0.025999963
bt,AttentionMIL,low,CDH1,-0.01954168
bt,AttentionMIL,low,CDH1,-0.01274389
bt,AttentionMIL,low,CDH1,-0.055968046
bt,AttentionMIL,low,CDH1,-0.04949993
bt,AttentionMIL,low,CDH1,-0.0025020242
bt,AttentionMIL,low,CDH1,0.00818181
bt,AttentionMIL,low,CDH1,-0.04320985
bt,AttentionMIL,low,CDH1,0.053234518
bt,AttentionMIL,low,CDH1,0.032829642
bt,AttentionMIL,low,CDH1,0.027777791
bt,AttentionMIL,low,CDH1,-0.065396845
bt,AttentionMIL,low,CDH1,-0.0025020838
bt,AttentionMIL,low,CDH1,0.07263112
bt,AttentionMIL,low,CDH1,-0.09547293
bt,AttentionMIL,low,CDH1,-0.029703021
bt,AttentionMIL,low,CDH1,-0.083809555
bt,AttentionMIL,low,CDH1,-0.015498638
bt,AttentionMIL,low,CDH1,-0.01437813
bt,AttentionMIL,low,CDH1,-0.006853223
bt,AttentionMIL,low,CDH1,-0.033263087
bt,AttentionMIL,low,CDH1,-0.08400005
bt,AttentionMIL,low,CDH1,0.02399993
bt,AttentionMIL,low,CDH1,-0.034855843
bt,AttentionMIL,low,MSI,-0.29849994
bt,AttentionMIL,low,MSI,-0.44958848
bt,AttentionMIL,low,MSI,-0.3248639
bt,AttentionMIL,low,MSI,-0.29629624
bt,AttentionMIL,low,MSI,-0.3534483
bt,AttentionMIL,low,MSI,-0.34240365
bt,AttentionMIL,low,MSI,-0.34844443
bt,AttentionMIL,low,MSI,-0.34482765
bt,AttentionMIL,low,MSI,-0.20869029
bt,AttentionMIL,low,MSI,-0.23333329
bt,AttentionMIL,low,MSI,-0.44563356
bt,AttentionMIL,low,MSI,-0.27588236
bt,AttentionMIL,low,MSI,-0.3101803
bt,AttentionMIL,low,MSI,-0.57338446
bt,AttentionMIL,low,MSI,-0.23867816
bt,AttentionMIL,low,MSI,-0.28896108
bt,AttentionMIL,low,MSI,-0.351377
bt,AttentionMIL,low,MSI,-0.39100185
bt,AttentionMIL,low,MSI,-0.42283955
bt,AttentionMIL,low,MSI,-0.2674898
bt,AttentionMIL,low,MSI,-0.3352995
bt,AttentionMIL,low,MSI,-0.27799422
bt,AttentionMIL,low,MSI,-0.24823529
bt,AttentionMIL,low,MSI,-0.43421054
bt,AttentionMIL,low,MSI,-0.357
bt,AttentionMIL,low,MSI,0.15100002
bt,AttentionMIL,low,MSI,0.08950615
bt,AttentionMIL,low,MSI,0.17241383
bt,AttentionMIL,low,MSI,0.16592598
bt,AttentionMIL,low,MSI,0.12522686
bt,AttentionMIL,low,MSI,0.14002264
bt,AttentionMIL,low,MSI,0.036444485
bt,AttentionMIL,low,MSI,0.1774047
bt,AttentionMIL,low,MSI,0.08139539
bt,AttentionMIL,low,MSI,0.047555625
bt,AttentionMIL,low,MSI,0.26284254
bt,AttentionMIL,low,MSI,0.22705889
bt,AttentionMIL,low,MSI,0.08854723
bt,AttentionMIL,low,MSI,0.29791903
bt,AttentionMIL,low,MSI,0.05630362
bt,AttentionMIL,low,MSI,0.2727273
bt,AttentionMIL,low,MSI,0.18138647
bt,AttentionMIL,low,MSI,0.085807085
bt,AttentionMIL,low,MSI,0.07716048
bt,AttentionMIL,low,MSI,0.15946496
bt,AttentionMIL,low,MSI,0.24364793
bt,AttentionMIL,low,MSI,0.072541356
bt,AttentionMIL,low,MSI,-0.12235296
bt,AttentionMIL,low,MSI,0.09891105
bt,AttentionMIL,low,MSI,0.08049995
bt,AttentionMIL,low,MSI,-0.104499996
bt,AttentionMIL,low,MSI,-0.082818896
bt,AttentionMIL,low,MSI,0.025862098
bt,AttentionMIL,low,MSI,-0.04518521
bt,AttentionMIL,low,MSI,-0.10889298
bt,AttentionMIL,low,MSI,-0.03628117
bt,AttentionMIL,low,MSI,0.0022222698
bt,AttentionMIL,low,MSI,-0.14428318
bt,AttentionMIL,low,MSI,0.17503059
bt,AttentionMIL,low,MSI,0.0035555959
bt,AttentionMIL,low,MSI,-0.16309929
bt,AttentionMIL,low,MSI,-0.13999999
bt,AttentionMIL,low,MSI,-0.0010604262
bt,AttentionMIL,low,MSI,-0.26396492
bt,AttentionMIL,low,MSI,0.10526323
bt,AttentionMIL,low,MSI,-0.15445268
bt,AttentionMIL,low,MSI,-0.04131049
bt,AttentionMIL,low,MSI,0.005565822
bt,AttentionMIL,low,MSI,-0.022633672
bt,AttentionMIL,low,MSI,-0.13014406
bt,AttentionMIL,low,MSI,-0.10027224
bt,AttentionMIL,low,MSI,0.031645536
bt,AttentionMIL,low,MSI,0.24588236
bt,AttentionMIL,low,MSI,-0.029038072
bt,AttentionMIL,low,MSI,-0.12849995
bt,AttentionMIL,low,MSI,0.26199996
bt,AttentionMIL,low,MSI,0.30761313
bt,AttentionMIL,low,MSI,0.27631584
bt,AttentionMIL,low,MSI,0.17259258
bt,AttentionMIL,low,MSI,0.17513609
bt,AttentionMIL,low,MSI,0.33390027
bt,AttentionMIL,low,MSI,0.27155554
bt,AttentionMIL,low,MSI,0.4133395
bt,AttentionMIL,low,MSI,0.20501843
bt,AttentionMIL,low,MSI,0.16311109
bt,AttentionMIL,low,MSI,0.31720886
bt,AttentionMIL,low,MSI,0.26941174
bt,AttentionMIL,low,MSI,0.37963945
bt,AttentionMIL,low,MSI,0.3674699
bt,AttentionMIL,low,MSI,0.22643816
bt,AttentionMIL,low,MSI,0.20871985
bt,AttentionMIL,low,MSI,0.23694211
bt,AttentionMIL,low,MSI,0.1813544
bt,AttentionMIL,low,MSI,0.31224275
bt,AttentionMIL,low,MSI,0.38683134
bt,AttentionMIL,low,MSI,0.39382938
bt,AttentionMIL,low,MSI,0.31645572
bt,AttentionMIL,low,MSI,-0.12588239
bt,AttentionMIL,low,MSI,0.28629762
bt,AttentionMIL,low,MSI,0.24199998
bt,AttentionMIL,low,MSI,-0.0019999743
bt,AttentionMIL,low,MSI,-0.006172836
bt,AttentionMIL,low,MSI,-0.008620739
bt,AttentionMIL,low,MSI,0.0051851273
bt,AttentionMIL,low,MSI,0.011796713
bt,AttentionMIL,low,MSI,0.0005668998
bt,AttentionMIL,low,MSI,0.0022222996
bt,AttentionMIL,low,MSI,-0.002268672
bt,AttentionMIL,low,MSI,0.0073440075
bt,AttentionMIL,low,MSI,0.015111089
bt,AttentionMIL,low,MSI,-0.011130154
bt,AttentionMIL,low,MSI,-0.002352953
bt,AttentionMIL,low,MSI,0.0026510954
bt,AttentionMIL,low,MSI,-0.0016428828
bt,AttentionMIL,low,MSI,0.006119907
bt,AttentionMIL,low,MSI,0.0013914108
bt,AttentionMIL,low,MSI,0.009021878
bt,AttentionMIL,low,MSI,0.0069572926
bt,AttentionMIL,low,MSI,-0.004115224
bt,AttentionMIL,low,MSI,0.0056583285
bt,AttentionMIL,low,MSI,0.011796713
bt,AttentionMIL,low,MSI,0.005842328
bt,AttentionMIL,low,MSI,-0.011764646
bt,AttentionMIL,low,MSI,-0.004083514
bt,AttentionMIL,low,MSI,-0.003000021
bt,AttentionMIL,low,SMAD4,-0.19215423
bt,AttentionMIL,low,SMAD4,0.22125295
bt,AttentionMIL,low,SMAD4,0.082128376
bt,AttentionMIL,low,SMAD4,0.15226012
bt,AttentionMIL,low,SMAD4,0.035000086
bt,AttentionMIL,low,SMAD4,0.3578869
bt,AttentionMIL,low,SMAD4,-0.118888825
bt,AttentionMIL,low,SMAD4,-0.032608747
bt,AttentionMIL,low,SMAD4,0.052222133
