augmentations,feature_extractor,model,target,train_dataset,test_dataset,auroc_diff
Macenko_patchwise,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.11764699
Macenko_patchwise,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.004499972
Macenko_patchwise,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.16930783
Macenko_patchwise,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.110909045
Macenko_patchwise,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.049382746
Macenko_patchwise,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.013477027
Macenko_patchwise,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.080250144
Macenko_patchwise,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.028867066
Macenko_patchwise,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.083809495
Macenko_patchwise,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.11926603
Macenko_patchwise,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.055315077
Macenko_patchwise,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.065889776
Macenko_patchwise,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.086503446
Macenko_patchwise,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.0533334
Macenko_patchwise,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.09299195
Macenko_patchwise,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.16894329
Macenko_patchwise,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.025128484
Macenko_patchwise,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.05810523
Macenko_patchwise,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.13999999
Macenko_patchwise,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.027999997
Macenko_patchwise,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.17608178
Macenko_patchwise,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.04846275
Macenko_patchwise,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.092999935
Macenko_patchwise,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.03504044
Macenko_patchwise,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.17602551
Macenko_patchwise,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.1536265
Macenko_patchwise,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.11599994
Macenko_patchwise,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.21768129
Macenko_patchwise,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.07545447
Macenko_patchwise,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.09799385
Macenko_patchwise,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.023584902
Macenko_patchwise,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.11985415
Macenko_patchwise,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.032679796
Macenko_patchwise,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.14095241
Macenko_patchwise,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.14261878
Macenko_patchwise,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.11784506
Macenko_patchwise,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.16136265
Macenko_patchwise,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.10005212
Macenko_patchwise,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.1136508
Macenko_patchwise,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.123989224
Macenko_patchwise,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.14162481
Macenko_patchwise,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.007995427
Macenko_patchwise,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.09221053
Macenko_patchwise,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.14249992
Macenko_patchwise,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.00999999
Macenko_patchwise,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.26382214
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.030224085
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.010500014
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.047843695
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.031063318
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.02684182
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.0065000057
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.062552154
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.050909042
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.052469134
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.05592984
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.03387183
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.02178657
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.02222228
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.049207687
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.03318906
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.021963239
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.057842612
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.014603138
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.0006737709
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.05176139
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.070245504
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.061473608
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.034500062
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.036000013
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.021033585
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.0234496
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.037500024
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.032345057
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.11668658
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.08509427
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.051999986
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.13511264
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.07818192
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.028549433
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.035040498
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.0083376765
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.007080674
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.09904766
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.06755632
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.05002415
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.112505555
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.094840944
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.065396786
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.043800592
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.097052515
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.011422038
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.090105236
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.11100006
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.05700004
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.061898947
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.09275663
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.043500066
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.051212966
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.16646755
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.1747573
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.10800004
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.23269391
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.100909054
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.118827105
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.012129247
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.08598232
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.08006537
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.14158726
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.15012515
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.07599807
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.26669645
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.10213655
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.115555584
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.07749325
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.11933863
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.04169053
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.14652622
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.10049999
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.12449998
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.23016828
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.035956144
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.06099999
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.05525607
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.12704098
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.13763571
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.016499996
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.15512931
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.08818179
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.05787033
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.010781586
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.06357467
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.0021785498
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.079365134
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.098415256
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.055315137
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.112505555
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.099531054
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.10730171
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.09433967
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.12796545
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.0114219785
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.06526315
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.119999945
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.0059999228
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.09855771
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.043251693
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.044499993
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.068059325
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.12027085
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.094803035
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.055999994
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.14428687
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.089090884
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.03935194
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.034366667
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.021886349
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.048475027
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.14857137
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.11092579
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.015872955
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.14164054
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.11464304
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.17841274
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.08355796
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.1775701
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.088520885
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.11789465
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.1895001
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.015500069
none,vits,AttentionMIL,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.0546875
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.060915172
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.017902792
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.06394431
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.020408154
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,-0.010201067
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,-0.016321778
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.011223376
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.03195703
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.085428506
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.06228566
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,-0.020561278
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.1074481
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.077724636
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.05629632
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.05405408
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,-0.05007407
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.06308615
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,-0.048002303
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,-0.008241773
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.12187415
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.022420228
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.033809394
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.06208682
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,-0.0062799454
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.04369074
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.15272516
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,-0.03779483
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.08072168
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.008335769
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.09967947
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.12124747
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,-0.0047698617
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,-0.0718326
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,-0.03685713
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.036571443
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.06863016
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.11080587
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.03238523
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.07288897
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.014688611
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.079407424
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,-0.005967617
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.15234268
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.003052473
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,-0.014946818
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.07645872
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.06499565
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.058350146
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.013157845
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.11296353
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.04575926
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,-0.035521388
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.035770863
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,-0.14515659
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.035558164
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.035266727
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,-0.06902358
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,-0.20164031
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,-0.05628574
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,-0.050571382
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.061405957
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.0027472377
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,-0.07293722
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.10133338
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,-0.022326678
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,-0.0557037
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,-0.047456622
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.10031623
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,-0.013736188
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.061511874
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,-0.09399247
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.038181245
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,-0.0043115616
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,-0.032595694
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,-0.031330824
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,-0.039347112
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,-0.03665811
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,-0.09560001
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,-0.008048266
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,-0.073156506
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,-0.080443054
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,-0.03563416
Macenko_patchwise,bt,AttentionMIL,PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,0.0005656481
