magnification,feature_extractor,model,target,train_dataset,test_dataset,auroc_diff
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.020848274
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.04854369
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.042526364
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.020500064
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.02849996
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.04387021
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.037519574
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.03700006
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.024932623
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.035045803
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.027412951
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.039499998
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.11259383
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.01181823
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.05015433
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.043126643
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.06201148
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.023420453
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.02222228
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.016680479
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.022607028
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.10309279
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.04742056
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.05015868
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.027628124
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.000718832
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.007995427
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.012631655
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.0039999485
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.06399995
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.07451922
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.1276707
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.023999989
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.035040498
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.031859756
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.013706446
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.053000093
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.07089245
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.061818182
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.06635803
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.0363881
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.08129239
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.025599122
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.003174603
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.09591323
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.11255407
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.006723523
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.0031266212
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.0266667
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.05727756
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.09489572
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.09594524
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.024420977
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.016000032
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.01699996
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.08173084
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.0072954893
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.040499985
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.0047169924
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.05336523
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.064534664
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.011000037
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.06755632
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.028181791
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.05864197
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.05929917
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.061490417
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.014161229
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.043809533
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.053377867
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.013949037
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.027341962
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.00885874
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.052063465
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.028301954
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.013659239
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.029126227
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.00294739
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.004499972
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.06400001
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.027043223
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.040125072
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.06349993
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.0559299
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.082039
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.09080523
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.102999985
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.09090912
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.06454551
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.032407403
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.08288419
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.040646195
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.061546862
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.03619051
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.09674728
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.07215011
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.053339243
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.037519515
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.017142773
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.044474244
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.050323486
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.044546068
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.029052615
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.036000073
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.054999948
low,dino_p16,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.016826987
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.03960395
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.09950006
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.045148194
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.037037015
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.07138777
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.078999996
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.02835697
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.06909096
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.04706794
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.067385435
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.0041688085
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.0762527
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.017142892
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.045871556
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.004328966
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.073509574
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.013027668
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.07174599
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.029649675
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.04313445
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.015990913
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.069473624
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.042999983
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.007999957
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.14783657
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.022407532
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.057500005
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.027628064
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.061728477
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.08166754
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.102999926
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.025854945
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.030000031
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.016975284
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.0026953816
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.0031266212
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.035403132
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.08253968
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.02418685
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.079365075
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.0753026
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.09431988
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.08634913
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.07681942
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.030194163
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.025128484
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.039157867
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.03999996
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.005500078
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.0625
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.015633106
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.08250004
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.016846359
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.013142228
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.015990794
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.02700001
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.090075076
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.025454521
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.01543206
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.023584843
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.072954714
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.076797485
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.04063493
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.065888286
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.0072149634
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.08292234
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.0052109957
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.03238094
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.03773582
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.0963335
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.030839503
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.016842127
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.12449998
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.16050005
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.14182699
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.046378314
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.11050004
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.050539136
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.09518123
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.013135314
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.021499991
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.035029173
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.06818187
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.023148179
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.010781646
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.04429394
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.07189536
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.04952383
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.065888286
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.10582018
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.04661584
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.06461698
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.0076190233
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.12533695
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.11790085
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.02398622
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.037894785
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.004999995
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.01999998
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.031850994
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.054194927
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.040500045
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.03571427
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.018319428
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.0068531632
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.021499991
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.0075061917
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.054545403
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.023919702
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.005390823
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.022407532
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.06427014
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.012698472
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.012510419
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.05146706
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.055580378
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.029702902
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.03999996
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.013477087
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.03378868
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.059394658
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.032000065
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.0069999695
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.050500035
low,mocov2,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.009615362
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.036477327
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.06800008
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.045148253
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.049780965
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.01484859
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.023000002
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.035029173
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.02545458
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.020061791
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.026280284
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.005732119
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.042483628
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.023491979
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.08507091
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.057720125
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.025100827
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.10734755
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.047619104
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.05458212
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.043853343
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.017704189
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.054315686
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.023000002
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.007999957
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.013221145
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.047941685
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.13749993
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.03706199
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.082835555
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.103369534
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.13100004
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.085904956
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.024545431
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.0030864477
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.07008088
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.049504995
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.105119824
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.1403175
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.030025005
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.110149086
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.0712685
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.15164149
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.011428595
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.068059325
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.05176139
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.05139917
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.103578985
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.14249998
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.06800002
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.09735578
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.072954535
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,-0.0045000315
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.026954234
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.028673828
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.030839503
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.036499918
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.033361077
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.029999971
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.040895104
low,owkin,Transformer,CDH1,tcga_brca_CDH1,cptac_brca_CDH1,0.05727756
